date,ret
2016-12-23,0.03242635911211855
2016-12-27,0.002631080891322135
2016-12-28,-0.02652734660733913
2016-12-29,-0.011652568527371177
2016-12-30,0.009003789723657896
2017-01-03,0.03210044294058112
2017-01-04,0.02848129364935681
2017-01-05,-0.003264202434423491
2017-01-06,-0.001210954318883628
2017-01-09,0.0019185560960741643
2017-01-10,-0.0026662386958092865
2017-01-11,-0.010102065472036181
2017-01-12,-0.007370621081946749
2017-01-13,0.012833339898804752
2017-01-17,-0.019513235628227155
2017-12-15,0.0
2017-12-18,0.02565379977132487
2017-12-19,0.04042631143538222
2017-12-20,-0.02481293784165739
2017-12-21,0.0036072440356040847
2017-12-22,-0.00777374558116295
2017-12-26,0.012185253656630035
2017-12-27,-0.01724257130868656
2017-12-28,0.0022470780865919693
2017-12-29,0.0038947636198809477
2018-01-02,0.054087618314064834
2018-01-03,0.016561232478617294
2018-01-04,0.016559513702680828
2018-01-05,-0.004989239509436305
2018-01-08,-0.00864490817263519
2018-01-09,-0.007613248256468252
2018-01-10,0.014645822383942075
2018-01-11,0.019800268393293186
2018-01-12,-0.002303214485447791
2018-01-16,-0.0374063868015343
2018-12-14,0.0
2018-12-17,0.029493102165051077
2018-12-18,-0.015785864056021004
2018-12-19,-0.006222841380310262
2018-12-20,-0.02668147661696818
2018-12-21,-0.049193461165274455
2018-12-24,-0.003446599545753104
2018-12-26,0.04749609369054508
2018-12-27,-0.019057034326862676
2018-12-28,0.027992138455060767
2018-12-31,-0.003424653525614385
2019-01-02,0.06165844431959466
2019-01-03,-0.007019547210251442
2019-01-04,0.02152913798890088
2019-01-07,0.05327756135084005
2019-01-08,0.0078345312489434
2019-01-09,0.021438838564257656
2019-01-10,0.005802316472003577
2019-01-11,0.00944316426207048
2019-01-14,-0.018168340816993034
2019-01-15,-0.010238224810963925
2019-12-13,0.0
2019-12-16,-0.0012718952955841356
2019-12-17,0.020995068783793647
2019-12-18,0.008098435397590809
2019-12-19,0.0031141432034502703
2019-12-20,-0.00583487059744181
2019-12-23,0.011667760057371579
2019-12-24,0.0010651167657635963
2019-12-26,-0.002974706018556428
2019-12-27,0.008869076759426608
2019-12-30,-0.03650428502391778
2019-12-31,0.031887687848003665
2020-01-02,-0.001197798627499691
2020-01-03,0.0115778210055415
2020-01-06,0.019493223554311268
2020-01-07,0.0034428033519573464
2020-01-08,-0.03225766782640449
2020-01-09,-0.00865563740140518
2020-01-10,-0.014652081015607776
2020-01-13,0.05309235566666892
2020-01-14,0.0034671431449970758
2020-01-15,0.002154500351165378
2020-12-15,0.0
2020-12-16,0.02020875737316863
2020-12-17,0.00669845476080444
2020-12-18,-0.004490322536243152
2020-12-21,0.0008580459938061225
2020-12-22,0.0010592678195444627
2020-12-23,0.0172742739756091
2020-12-24,0.017082989573290686
2020-12-28,-0.017992393188521083
2020-12-29,-0.019638768338611112
2020-12-30,0.021456921568031362
2020-12-31,-0.0007161024075442723
2021-01-04,0.02501623817127463
2021-01-05,0.03439457179181682
2021-01-06,0.010514166626519383
2021-01-07,0.020947889541045983
2021-01-08,0.014983841982038282
2021-01-11,-0.004758428707604678
2021-01-12,0.022991146589131484
2021-01-13,0.001277047870748227
2021-01-14,0.07889465060176315
2021-01-15,-0.03280231581976201
2021-12-15,0.0
2021-12-16,-0.012313632502757743
2021-12-17,0.02194275647915922
2021-12-20,-0.025999312006036668
2021-12-21,0.03356459631213249
2021-12-22,-0.0023205509325117113
2021-12-23,0.014038003207081928
2021-12-27,-0.019843166742407603
2021-12-28,-0.025105819189634948
2021-12-29,-0.02277719575031434
2021-12-30,0.02420506514785714
2021-12-31,-0.019837398901745074
2022-01-03,0.05412470977123007
2022-01-04,-0.02188174016703237
2022-01-05,-0.058166783643014974
2022-01-06,-0.018321342915992744
2022-01-07,-0.012929224048636168
2022-01-10,0.006561509002985133
2022-01-11,0.01595938861440427
2022-01-12,-0.02608030525820393
2022-01-13,-0.04844899082721932
2022-01-14,0.00937806558771448
2022-01-18,-0.05877703616991703
2022-12-15,0.0
2022-12-16,-0.06520783269793828
2022-12-19,-0.04698928831030802
2022-12-20,-0.012536740469957897
2022-12-21,0.022661924720295046
2022-12-22,0.0027198982776714953
2022-12-23,-0.007729251703119999
2022-12-27,-0.05600519463195097
2022-12-28,-0.015473835114807821
2022-12-29,0.06461434436411029
2022-12-30,0.018829446244938985
2023-01-03,0.03173246316225575
2023-01-04,0.050096775273571925
2023-01-05,-0.030713149646505733
2023-01-06,0.010072706053913416
2023-01-09,0.03833585095752001
2023-01-10,0.0060712688577491125
2023-01-11,0.04216161172420807
2023-01-12,0.04826692786428288
2023-01-13,0.024776392040564366
2023-01-17,-0.002363675655653319
2023-12-15,0.0
2023-12-18,-0.062104734362754876
2023-12-19,0.027048918416342937
2023-12-20,-0.042690439823188764
2023-12-21,0.030732202595963543
2023-12-22,0.0013459807805245028
2023-12-26,0.05258693763156441
2023-12-27,0.022181769785438288
2023-12-28,0.005814663809809328
2023-12-29,-0.019820783175126477
2024-01-02,0.015301957084517204
2024-01-03,-0.051204526647147475
2024-01-04,0.06148250187320592
2024-01-05,-0.01670753159021976
2024-01-08,0.02825756316058725
2024-01-09,0.013959314861198502
2024-01-10,0.00082745101554349
2024-01-11,-0.028489276829660404
2024-01-12,0.0012594489369013306
2024-01-16,-0.03663512303815719
2024-12-13,0.0
2024-12-16,-0.03145807451649241
2024-12-17,0.050217621241908095
2024-12-18,-0.020451363391361
2024-12-19,-0.007596006933933364
2024-12-20,0.09991357726516248
2024-12-23,0.017274870382596674
2024-12-24,0.028068739567981504
2024-12-26,0.035576976285094375
2024-12-27,0.03640263506508257
2024-12-30,-0.01288342585208424
2024-12-31,-0.06314900474055662
2025-01-02,0.0036815184152387825
2025-01-03,0.03732753449726789
2025-01-06,0.021161908310217692
2025-01-07,-0.03911479505648652
2025-01-08,-0.03093594464712668
2025-01-10,-0.020312983011130603
2025-01-13,0.0032978843142847936
2025-01-14,-0.006271002335005549
2025-01-15,0.012215729219197113
