date,ret
2016-12-23,0.031777064011736966
2016-12-27,0.00386742366855386
2016-12-28,-0.022578733668835227
2016-12-29,-0.009980714703323845
2016-12-30,0.005847977295806217
2017-01-03,0.02860102939870046
2017-01-04,0.024302467875429556
2017-01-05,-0.0010385679395706893
2017-01-06,-0.0016744147708960266
2017-01-09,-0.000526630735432243
2017-01-10,-0.0025868747167836492
2017-01-11,-0.010777979489706935
2017-01-12,-0.0071399665479808805
2017-01-13,0.009776912001192128
2017-01-17,-0.020525108663286606
2017-12-15,0.0
2017-12-18,0.024634611235196058
2017-12-19,0.04010193804951112
2017-12-20,-0.021734336224210726
2017-12-21,-0.00036337384585505283
2017-12-22,-0.008693183253073888
2017-12-26,0.010459883659245772
2017-12-27,-0.01591523565166708
2017-12-28,0.004485683446973532
2017-12-29,0.0031970872929665273
2018-01-02,0.04209181177123411
2018-01-03,0.010883210780004093
2018-01-04,0.02187344392554036
2018-01-05,-0.004671367161787399
2018-01-08,-0.01375787838488729
2018-01-09,-0.008352967217005403
2018-01-10,0.01496658852311028
2018-01-11,0.022648056542771355
2018-01-12,-0.0013929435924305844
2018-01-16,-0.03833224603829988
2018-12-14,0.0
2018-12-17,0.028848677898877906
2018-12-18,-0.015173044729241969
2018-12-19,-0.006970239160004721
2018-12-20,-0.025872676736601985
2018-12-21,-0.04220181018831515
2018-12-24,-0.0019730499671033463
2018-12-26,0.03939249709644699
2018-12-27,-0.014402958930256116
2018-12-28,0.02140841871054433
2018-12-31,-0.0015592903363664812
2019-01-02,0.06000235014164135
2019-01-03,-0.011238840152730245
2019-01-04,0.025072245361273726
2019-01-07,0.047098949061695095
2019-01-08,0.007940140168418486
2019-01-09,0.013273690405086525
2019-01-10,0.009441859687991494
2019-01-11,0.009957524298198628
2019-01-14,-0.017642086848130734
2019-01-15,-0.008662896049407176
2019-12-13,0.0
2019-12-16,-0.005043156943890015
2019-12-17,0.019741895123998265
2019-12-18,0.009087129018226614
2019-12-19,0.003512329768413869
2019-12-20,-0.00797082076074207
2019-12-23,0.011329238062671054
2019-12-24,0.00214503308598335
2019-12-26,-0.001729050915003305
2019-12-27,0.007625327863962639
2019-12-30,-0.03527503808401067
2019-12-31,0.027915537011823366
2020-01-02,-0.003219238807475766
2020-01-03,0.011996911567852209
2020-01-06,0.018700154627145027
2020-01-07,0.0025271687815855426
2020-01-08,-0.030388963501545962
2020-01-09,-0.00730071108887087
2020-01-10,-0.015473001422693033
2020-01-13,0.04774911714984631
2020-01-14,0.002410182129707783
2020-01-15,0.005326340291095466
2020-12-15,0.0
2020-12-16,0.0067973925953610514
2020-12-17,0.00852669088839364
2020-12-18,0.00037181379344630727
2020-12-21,-0.00959579384706244
2020-12-22,-0.00605329896779605
2020-12-23,0.02830923202680724
2020-12-24,0.009902161995541059
2020-12-28,-0.011302314882727926
2020-12-29,-0.015667258707952048
2020-12-30,0.019374650508916735
2020-12-31,-0.007042351812104108
2021-01-04,0.011828072703564452
2021-01-05,0.0424706329439688
2021-01-06,0.01495022463525908
2021-01-07,0.021513158186180936
2021-01-08,0.016716685302119894
2021-01-11,-0.004141668699923051
2021-01-12,0.02154975678636939
2021-01-13,-0.0010133629199987615
2021-01-14,0.044614902668122625
2021-01-15,-0.016693805045105647
2021-12-15,0.0
2021-12-16,-0.01090613660258577
2021-12-17,0.019128927048507105
2021-12-20,-0.01921178796650158
2021-12-21,0.027759018065470986
2021-12-22,0.004397170848554399
2021-12-23,0.00737442502450536
2021-12-27,-0.010986203359531044
2021-12-28,-0.022187820669790748
2021-12-29,-0.018384658389567043
2021-12-30,0.0168838781207461
2021-12-31,-0.013517887739483592
2022-01-03,0.043992352485240804
2022-01-04,-0.022489100181046884
2022-01-05,-0.049269469193663484
2022-01-06,-0.01749471489857346
2022-01-07,-0.007517182065705952
2022-01-10,0.00671351327130898
2022-01-11,0.010618851757761671
2022-01-12,-0.02215207554199139
2022-01-13,-0.044254829424747455
2022-01-14,0.0037723440568184774
2022-01-18,-0.04847702313685398
2022-12-15,0.0
2022-12-16,-0.04221913843726166
2022-12-19,-0.04322062136742333
2022-12-20,-0.014209148863030485
2022-12-21,0.019081836441497302
2022-12-22,0.005323309856576808
2022-12-23,-0.005459710583183952
2022-12-27,-0.04614600829630988
2022-12-28,-0.014721877197673816
2022-12-29,0.05094769406501154
2022-12-30,0.01757815515752914
2023-01-03,0.031736194923218886
2023-01-04,0.033644251662298785
2023-01-05,-0.032540527168784195
2023-01-06,0.011646254347477347
2023-01-09,0.031488594325861374
2023-01-10,-0.0005521852107036596
2023-01-11,0.03390354164362752
2023-01-12,0.03688052169561229
2023-01-13,0.024356458360556443
2023-01-17,-0.0029841778779392536
2023-12-15,0.0
2023-12-18,-0.059528978460311355
2023-12-19,0.023977893861576005
2023-12-20,-0.03729211216158013
2023-12-21,0.027977799286518668
2023-12-22,0.021904430423338672
2023-12-26,0.04596046397436071
2023-12-27,0.016629447110203532
2023-12-28,0.0004717192340024656
2023-12-29,-0.018379062213781494
2024-01-02,0.01583211473866819
2024-01-03,-0.04988624696914079
2024-01-04,0.05818628184769192
2024-01-05,-0.017241283427143483
2024-01-08,0.023076332148949996
2024-01-09,0.014921014193574278
2024-01-10,0.0008197137957315359
2024-01-11,-0.025533076159660828
2024-01-12,0.0016697702000558756
2024-01-16,-0.028166378382621593
2024-12-13,0.0
2024-12-16,-0.030864786020329382
2024-12-17,0.04997336230824079
2024-12-18,-0.019340174430115153
2024-12-19,-0.007058849181799998
2024-12-20,0.10198916895270504
2024-12-23,0.016458175456902424
2024-12-24,0.007917675644453892
2024-12-26,0.034920479096220314
2024-12-27,0.021088636846650743
2024-12-30,-0.0067858811192279544
2024-12-31,-0.06263369844294675
2025-01-02,0.009953993661704352
2025-01-03,0.0338448476341906
2025-01-06,0.0273358486270463
2025-01-07,-0.03866553692622976
2025-01-08,-0.03231980372611276
2025-01-10,-0.021887649955346755
2025-01-13,-0.0034472130802332135
2025-01-14,-0.007474098041825528
2025-01-15,0.013189932088108591
