date,ret
2010-12-15,0.0
2010-12-16,0.00975177517623571
2010-12-17,0.014111019331198404
2010-12-20,0.013031283731353094
2010-12-21,0.01363844367549416
2010-12-22,0.0074908513243234776
2010-12-23,-0.001281621925669274
2010-12-27,-0.0033577397377214657
2010-12-28,-0.007863468537700369
2010-12-29,0.007197812262807135
2010-12-30,0.010208735914676081
2010-12-31,-0.007104340819018784
2011-01-03,0.024865368120580378
2011-01-04,-0.0069947887195915825
2011-01-05,0.021992196588901836
2011-01-06,0.0007816602573305076
2011-01-07,-0.013941031167757911
2011-01-10,-0.00116362467880482
2011-01-11,0.0069664087255703055
2011-01-12,0.005760356954169543
2011-01-13,-0.004579915747188523
2011-01-14,0.012837400018578249
2011-01-18,-0.007214481170611187
2011-12-15,0.0
2011-12-16,0.0016802322667814895
2011-12-19,-0.025347853314673485
2011-12-20,0.02241075008545268
2011-12-21,-0.0011408860906184648
2011-12-22,0.020962265970174032
2011-12-23,-1.4145292923650743e-06
2011-12-27,-0.007059792967922474
2011-12-28,-0.01545302836048501
2011-12-29,0.01309775603737151
2011-12-30,-0.0005742921175740934
2012-01-03,0.023593614526735474
2012-01-04,-0.012982607360390808
2012-01-05,0.004813088766316476
2012-01-06,-0.0032105324150601966
2012-01-09,0.00939454006218643
2012-01-10,0.003690322754987152
2012-01-11,0.023479606500151018
2012-01-12,-0.00017804722896030967
2012-01-13,-0.018163348926625078
2012-01-17,-0.009436598308068311
2012-12-14,0.0
2012-12-17,0.0070815018047127865
2012-12-18,0.018963495490395665
2012-12-19,0.0017431592143644092
2012-12-20,0.002489637672594247
2012-12-21,-0.010188412508530642
2012-12-24,-0.0037080344148848754
2012-12-26,-0.005224950102916681
2012-12-27,-0.009256402056555757
2012-12-28,-0.009127664931187995
2012-12-31,0.01770468218778043
2013-01-02,0.030539022903004698
2013-01-03,0.00433182645850394
2013-01-04,0.013031279793359163
2013-01-07,-0.005103361844872034
2013-01-08,-0.011051793993470005
2013-01-09,0.0004438138769684574
2013-01-10,0.0018421999932276556
2013-01-11,0.005248941337289814
2013-01-14,-0.0066256934353929875
2013-01-15,-0.005263640458286534
2013-12-13,0.0
2013-12-16,0.056934068585069
2013-12-17,-0.0010820133849227531
2013-12-18,0.0040347236249573815
2013-12-19,0.007889847621316726
2013-12-20,0.015048486312454479
2013-12-23,0.01182644303908953
2013-12-24,0.0033541873616731444
2013-12-26,-0.0015715534004917542
2013-12-27,0.00712238433127621
2013-12-30,-0.002288623604857931
2013-12-31,0.006640964286714235
2014-01-02,0.004427173095167047
2014-01-03,0.004587381070423557
2014-01-06,-0.0054462079122425955
2014-01-07,-0.004795298442519913
2014-01-08,0.002149826946728828
2014-01-09,-0.007263987695944385
2014-01-10,0.004736759255056677
2014-01-13,-0.004137757062893099
2014-01-14,0.004068273939147771
2014-01-15,0.006499605588526025
2014-12-15,0.0
2014-12-16,0.0186424050052465
2014-12-17,0.05080959332697588
2014-12-18,0.009207624139484949
2014-12-19,0.04385226458214042
2014-12-22,-0.01780841548604517
2014-12-23,0.0030587950321527835
2014-12-24,-0.004971853008510774
2014-12-26,0.00015544349038743022
2014-12-29,0.006268285095058834
2014-12-30,-0.007868096225749133
2014-12-31,0.001496272940147314
2015-01-02,0.015441943249690393
2015-01-05,-0.03920961641876408
2015-01-06,-0.028474694099121733
2015-01-07,-0.010532509423836989
2015-01-08,0.021558996256538787
2015-01-09,-0.0075173036987084
2015-01-12,-0.016232556179999302
2015-01-13,-0.01908904443927395
2015-01-14,0.0015977884972431244
2015-01-15,-0.032258974924323836
2015-12-15,0.0
2015-12-16,0.01097556397784949
2015-12-17,-0.017841442673145136
2015-12-18,0.0022083846888245606
2015-12-21,0.004816710292974147
2015-12-22,0.0037811797195264063
2015-12-23,0.04273479806926206
2015-12-24,0.0012376012478672038
2015-12-28,-0.022859376586933267
2015-12-29,0.003086490122206742
2015-12-30,-0.015753985652578906
2015-12-31,0.017938246395673874
2016-01-04,0.005828433841248426
2016-01-05,-0.018172329999026737
2016-01-06,-0.022463760703833602
2016-01-07,-0.026355573362389584
2016-01-08,-0.012361534284834441
2016-01-11,-0.02394121145719552
2016-01-12,-0.014515440911028965
2016-01-13,-0.02444228525661074
2016-01-14,0.018722375877325392
2016-01-15,-0.03264289524608921
2016-12-15,0.0
2016-12-16,0.007944801439973448
2016-12-19,0.004809569828741589
2016-12-20,0.008116049952254345
2016-12-21,-0.011074043601915662
2016-12-22,-0.00903288996716034
2016-12-23,0.02106027124296772
2016-12-27,0.0025834151357759794
2016-12-28,-0.01579979528983011
2016-12-29,-0.004269936326030899
2016-12-30,0.0036584288457739422
2017-01-03,0.01579138572312777
2017-01-04,0.024606844392808247
2017-01-05,-0.0027380567931425404
2017-01-06,-0.0015609827546350097
2017-01-09,-0.001215718607768701
2017-01-10,-0.004207538017706125
2017-01-11,-0.009950593031104571
2017-01-12,-0.007109660166237375
2017-01-13,0.0058291846681919335
2017-01-17,-0.017145769395709554
2017-12-15,0.0
2017-12-18,0.022866477455459
2017-12-19,-0.003894775113301052
2017-12-20,0.001073425283910412
2017-12-21,-0.008817964556986246
2017-12-22,-0.0038541616753685615
2017-12-26,0.012333397161635284
2017-12-27,-0.012952101183033027
2017-12-28,0.005601837635657914
2017-12-29,0.003427553762863189
2018-01-02,0.02993549365703485
2018-01-03,0.01069359891177335
2018-01-04,0.011874627333005705
2018-01-05,-0.00970369364112944
2018-01-08,-0.01270649527788903
2018-01-09,-0.008204311309572332
2018-01-10,0.010796694927635686
2018-01-11,0.018388423544197785
2018-01-12,0.0024511743239290507
2018-01-16,-0.0268935189987507
2018-12-14,0.0
2018-12-17,-0.0005244456893560567
2018-12-18,-0.009741359917418868
2018-12-19,-0.013493254204075322
2018-12-20,-0.01484593134696277
2018-12-21,-0.027209181853316555
2018-12-24,-0.006184651872091829
2018-12-26,0.03557493298310388
2018-12-27,-0.013313661562452506
2018-12-28,0.015259787269500391
2018-12-31,-0.0006173737491289577
2019-01-02,0.04574371292685986
2019-01-03,-0.015208867955585403
2019-01-04,0.025232122955982872
2019-01-07,0.03992070896821276
2019-01-08,0.0034467913968083685
2019-01-09,0.013693814739545562
2019-01-10,0.007338666561566898
2019-01-11,0.007693043875537375
2019-01-14,-0.013151135219962251
2019-01-15,-0.0037413541552835383
2019-12-13,0.0
2019-12-16,-0.005828591193547394
2019-12-17,0.01972360719880184
2019-12-18,0.010491487602314775
2019-12-19,0.005365561574304456
2019-12-20,-0.003909728338449936
2019-12-23,0.008164549968855184
2019-12-24,0.0008273547311872242
