date,ticker,ret,gross_ret,type
2012-04-12,CSS,0.007825425110687512,0.007825425110687512,target
2012-04-12,ANAT,-0.0159390367506288,-0.0159390367506288,target
2012-04-12,OPI,0.01604856812728328,0.01604856812728328,target
2012-04-13,SUPX_old2,-0.03927409138098581,-0.02849875343731978,target
2012-04-16,IBKC,0.008115711516530455,0.013152810350889332,target
2012-04-16,ESSA,0.014027177049596329,0.014027177049596329,target
2012-04-17,JASO,0.08333325054910778,0.08333325054910778,target
2012-04-17,HI,0.018825403340164026,0.018825403340164026,target
2012-04-18,IRC,-0.012521264948969213,-0.008094602679180718,target
2012-04-19,LAYN,-0.07083327742127576,-0.06331304651463576,stop
2012-04-19,PGI,-0.016543999958696598,-0.015872914215768197,target
2012-04-20,ASI,0.00656623210846341,0.019071691324378914,target
2012-04-23,FFG,-0.062237997127721156,-0.062237997127721156,stop
2012-04-23,MCRL,0.0015151379176105984,0.0015151379176105984,target
2012-04-23,CIR,-0.0159840638897627,-0.0159840638897627,target
2012-04-23,JRCCQ,-0.08440718196808772,-0.08440718196808772,stop
2012-04-24,QLGC,0.002156806386044874,0.006873293388539148,target
2012-04-24,EPAY,-0.06826830448205279,-0.06249999528444283,stop
2012-04-24,STEL_old,-0.02487135211390179,-0.02487135211390179,target
2012-04-24,ORIT,0.029160727964138156,0.029160727964138156,target
2012-04-26,KNX1,-0.01895688654051353,-0.016071343016458406,target
2012-04-26,IBKC,0.041675051841590705,0.041675051841590705,target
2012-04-27,PCBK,-0.0033297098649721635,-0.0033297098649720525,target
2012-04-27,MINI,0.018965282724428212,0.018965282724428212,target
2012-04-27,ATU,0.031910897167229946,0.031910897167229946,target
2012-04-30,VVI,-0.00497018875941313,0.0050027878673117865,target
2012-05-03,MGLN,-0.0633686842637563,-0.0633686842637563,stop
2012-05-04,COBZ,-0.06441181568141885,-0.06441181568141885,stop
2012-05-07,BLT,-0.04315652806560155,-0.04315652806560155,target
2012-05-07,SYMM,-0.05544938340620498,-0.04033098195096829,target
2012-05-09,MGLN,0.002996709318052959,0.002996709318052959,target
2012-05-11,SJI,0.0031302135207122994,0.003983199657652925,target
2012-05-11,FMBI,-0.051093837389719954,-0.04867932665057706,target
2012-05-11,INAP,0.0467421992040602,0.0467421992040602,target
2012-05-14,B_old,-0.08200466714999377,-0.08200466714999377,stop
2012-05-14,CNW,0.00923253595594331,0.00923253595594331,target
2012-05-15,WRES,-0.06938778489195019,-0.06938778489195019,stop
2012-05-15,GLT,0.016153853314309963,0.021632967290102112,target
2012-05-16,FFIC,0.015133192820975694,0.02232970764866904,target
2012-05-17,MCF,-0.014035107829322935,-0.014035107829322935,target
2012-05-17,PKY1,0.02323067182650873,0.02323067182650873,target
2012-05-17,CKH,-0.029924480603299775,-0.02814829176509226,target
2012-05-17,EPHC,0.03671784876504902,0.04192864982672484,target
