,portfolio_value
2025-01-07,1.001158210697374
2025-01-08,1.0023539052494355
2025-01-10,0.9990031941541399
2025-01-13,0.9961322440630185
2025-01-14,0.9992126275287581
2025-01-15,1.0009655754286353
2025-01-16,1.006478029939406
2025-01-17,1.008240860460195
2025-01-21,1.0142920089510308
2025-01-22,1.0158279254198257
2025-01-23,1.0181987696009869
2025-01-24,1.0194717675294023
2025-01-27,1.0217924380895587
2025-01-28,1.0216294195803857
2025-01-29,1.0234398982709767
2025-01-30,1.0228395951314544
2025-01-31,1.0217808370330321
2025-02-03,1.0218278626054755
2025-02-04,1.022217508186214
2025-02-05,1.0245192384942001
2025-02-06,1.0272497631843027
2025-02-07,1.0294706727868088
2025-02-10,1.0256350895967585
2025-02-11,1.0274089787694778
2025-02-12,1.0235174674382619
2025-02-13,1.0264882554781638
2025-02-14,1.0210238194437482
2025-02-18,1.0216105498119494
2025-02-19,1.0232643780791026
2025-02-20,1.0200190460023029
2025-02-21,1.0201823719296705
2025-02-24,1.0193416453907862
2025-02-25,1.0217904130429591
2025-02-26,1.023785793729476
2025-02-27,1.0223179871434598
2025-02-28,1.0220889398062714
2025-03-03,1.0177670965813872
2025-03-04,1.0141891174513753
2025-03-05,1.0155233702983464
2025-03-06,1.00979731758589
2025-03-07,1.0101115872258757
2025-03-10,1.015832392347162
2025-03-11,1.0088976374573808
2025-03-12,1.0142969027006117
2025-03-13,1.020231407106745
2025-03-14,1.0172274636054508
2025-03-17,1.0205941125423208
2025-03-18,1.0390101931879456
2025-03-19,1.0423962741837862
2025-03-20,1.045738238668338
2025-03-21,1.0460337161993059
2025-03-24,1.0473981229912739
2025-03-25,1.0455185775122864
2025-03-26,1.0519943203093072
2025-03-27,1.0513459716335367
2025-03-28,1.052591492831705
2025-03-31,1.0479031044266591
2025-04-01,1.048832579990612
2025-04-02,1.0481312478850757
2025-04-03,1.0503303621466527
2025-04-04,1.0488386707824902
2025-04-07,1.0490864845890027
2025-04-08,1.0541977341216366
2025-04-09,1.0481962374236216
2025-04-10,1.050781728002717
2025-04-11,1.0474354920412392
2025-04-14,1.046847847115787
2025-04-15,1.047091095286586
2025-04-16,1.0495931070064277
2025-04-17,1.0466221680042274
