date,portfolio_value
2011-03-31,1.0
2011-04-01,0.9947189092636108
2011-04-04,0.998404860496521
2011-04-05,0.9983532428741455
2011-04-06,0.9963752627372742
2011-04-07,0.9966034293174744
2011-04-08,0.9946929812431335
2011-04-11,0.9966784119606018
2011-04-12,0.9961128830909729
2011-04-13,1.003227710723877
2011-04-14,1.000571846961975
2011-04-15,1.0044963359832764
2011-04-18,1.0017964839935303
2011-04-19,1.005608081817627
2011-04-20,1.0131381750106812
2011-04-21,1.0128791332244873
2011-04-25,1.0118117332458496
2011-04-26,1.0078409910202026
2011-04-27,1.0056629180908203
2011-04-28,1.0036016702651978
2011-04-29,1.0024091005325317
2011-05-02,0.9963842630386353
2011-05-03,0.9933667778968811
2011-05-04,0.9867410063743591
2011-05-05,0.982367753982544
2011-05-06,0.9814825057983398
2011-05-09,0.986653745174408
2011-05-10,0.9901221990585327
2011-05-11,0.9880461096763611
2011-05-12,0.9877517819404602
2011-05-13,0.985252320766449
2011-05-16,0.9770159125328064
2011-05-17,0.975832462310791
2011-05-18,0.9797486662864685
2011-05-19,0.983022928237915
2011-05-20,0.9866991639137268
2011-05-23,0.9837863445281982
2011-05-24,0.9841793179512024
2011-05-25,0.9910525679588318
2011-05-26,0.9908925890922546
2011-05-27,0.9889305830001831
2011-05-31,0.9919916987419128
2011-06-01,0.9891605973243713
2011-06-02,0.9841650724411011
2011-06-03,0.9887223243713379
2011-06-06,0.9882649183273315
2011-06-07,1.001797080039978
2011-06-08,0.9992658495903015
2011-06-09,0.9981285333633423
2011-06-10,1.0013840198516846
2011-06-13,0.9910953640937805
2011-06-14,0.9865894317626953
2011-06-15,0.9809646606445312
2011-06-16,0.9796372056007385
2011-06-17,0.981960117816925
2011-06-20,0.978323757648468
2011-06-21,0.9890149235725403
2011-06-22,0.9908599257469177
2011-06-23,0.9915014505386353
2011-06-24,0.9921184182167053
2011-06-27,0.9920526742935181
2011-06-28,0.9979171752929688
2011-06-29,0.9980902671813965
2011-06-30,1.001120686531067
2011-07-01,1.0084149837493896
2011-07-05,1.0188062191009521
2011-07-06,1.0170730352401733
2011-07-07,1.0139801502227783
2011-07-08,1.01485013961792
2011-07-11,1.0146244764328003
2011-07-12,1.0094770193099976
2011-07-13,1.0170388221740723
2011-07-14,1.0176517963409424
2011-07-15,1.0167077779769897
2011-07-18,1.0176318883895874
2011-07-19,1.02797269821167
2011-07-20,1.0270723104476929
2011-07-21,1.022394061088562
2011-07-22,1.0203355550765991
2011-07-25,1.0179061889648438
2011-07-26,1.0101776123046875
2011-07-27,1.0058748722076416
2011-07-28,1.0137344598770142
2011-07-29,1.0128182172775269
2011-08-01,1.017783761024475
2011-08-02,1.0132780075073242
2011-08-03,1.0100326538085938
2011-08-04,1.014654278755188
2011-08-05,1.018639087677002
2011-08-08,1.0083261728286743
2011-08-09,1.026570439338684
2011-08-10,1.028769850730896
2011-08-11,1.0300065279006958
2011-08-12,1.0362231731414795
2011-08-15,1.032715082168579
2011-08-16,1.028696894645691
2011-08-17,1.022382378578186
2011-08-18,1.0087114572525024
2011-08-19,1.0064045190811157
2011-08-22,1.0117441415786743
2011-08-23,1.0272583961486816
2011-08-24,1.0258145332336426
2011-08-25,1.0210787057876587
2011-08-26,1.0256547927856445
2011-08-29,1.0277421474456787
2011-08-30,1.0292553901672363
2011-08-31,1.0323675870895386
2011-09-01,1.0337944030761719
2011-09-02,1.0240081548690796
2011-09-06,1.02873957157135
2011-09-07,1.03567636013031
2011-09-08,1.0369224548339844
2011-09-09,1.0294215679168701
2011-09-12,1.0271356105804443
2011-09-13,1.027071475982666
2011-09-14,1.023537516593933
2011-09-15,1.025609016418457
2011-09-16,1.0333895683288574
2011-09-19,1.0378429889678955
2011-09-20,1.0301495790481567
2011-09-21,1.0287500619888306
2011-09-22,1.018340826034546
2011-09-23,1.0087476968765259
2011-09-26,1.008764624595642
2011-09-27,1.019727349281311
2011-09-28,1.011630654335022
2011-09-29,1.0067795515060425
2011-09-30,1.015683889389038
2011-10-03,1.0295201539993286
2011-10-04,1.0313249826431274
2011-10-05,1.0360571146011353
2011-10-06,1.034481406211853
2011-10-07,1.0394501686096191
2011-10-10,1.0410984754562378
2011-10-11,1.0366297960281372
2011-10-12,1.0331459045410156
2011-10-13,1.0256839990615845
2011-10-14,1.030921220779419
2011-10-17,1.0374788045883179
2011-10-18,1.0324851274490356
2011-10-19,1.0295997858047485
2011-10-20,1.0306875705718994
2011-10-21,1.0326350927352905
2011-10-24,1.027113914489746
2011-10-25,1.0287607908248901
2011-10-26,1.0322469472885132
2011-10-27,1.024004578590393
2011-10-28,1.0255972146987915
2011-10-31,1.0301110744476318
2011-11-01,1.031548023223877
2011-11-02,1.0282119512557983
2011-11-03,1.0216338634490967
2011-11-04,1.022642970085144
2011-11-07,1.0233023166656494
2011-11-08,1.0227923393249512
2011-11-09,1.0181015729904175
2011-11-10,1.0162070989608765
2011-11-11,1.0157499313354492
2011-11-14,1.02004873752594
2011-11-15,1.0234533548355103
2011-11-16,1.0189762115478516
2011-11-17,1.0194073915481567
2011-11-18,1.0199755430221558
2011-11-21,1.021567940711975
2011-11-22,1.0350704193115234
2011-11-23,1.0317438840866089
2011-11-25,1.0324307680130005
2011-11-28,1.029076337814331
2011-11-29,1.0352057218551636
2011-11-30,1.037576675415039
2011-12-01,1.0418843030929565
2011-12-02,1.042598009109497
2011-12-05,1.0441571474075317
2011-12-06,1.0446503162384033
2011-12-07,1.0336930751800537
2011-12-08,1.03561532497406
2011-12-09,1.0469725131988525
2011-12-12,1.0430617332458496
2011-12-13,1.0454118251800537
2011-12-14,1.047007441520691
2011-12-15,1.0492414236068726
2011-12-16,1.0485539436340332
2011-12-19,1.0487841367721558
2011-12-20,1.0476865768432617
2011-12-21,1.0510106086730957
2011-12-22,1.0463316440582275
2011-12-23,1.0436451435089111
2011-12-27,1.0494334697723389
2011-12-28,1.048362135887146
2011-12-29,1.0460695028305054
2011-12-30,1.0401360988616943
2012-01-03,1.0285195112228394
2012-01-04,1.035506010055542
2012-01-05,1.0380134582519531
2012-01-06,1.0393913984298706
2012-01-09,1.0362383127212524
2012-01-10,1.03414785861969
2012-01-11,1.0142916440963745
2012-01-12,1.010922908782959
2012-01-13,1.0240281820297241
2012-01-17,1.021626353263855
2012-01-18,1.016493797302246
2012-01-19,1.0163925886154175
2012-01-20,1.0104671716690063
