date,portfolio_value
2010-09-30,998384.7641940654
2010-10-01,992596.7044657487
2010-10-04,997974.8975246878
2010-10-05,977753.2603717434
2010-10-06,996868.1398294035
2010-10-07,1000239.209125227
2010-10-08,1049475.1208733895
2010-10-11,1062459.1688837712
2010-10-12,1074607.5089612084
2010-10-13,1060342.0209934064
2010-10-14,1053749.0358039339
2010-10-15,1032087.3700889511
2010-10-18,1046251.8485367207
2010-10-19,1055744.2096288013
2010-10-20,1064532.23220362
2010-10-21,1029847.6149146596
2010-10-22,1000405.4013370255
2010-10-25,999005.0702827263
2010-10-26,1029494.4113411183
2010-10-27,1062572.7646097457
2010-10-28,1063438.664034345
2010-10-29,1058622.9107081462
2010-11-01,1043235.1774534442
2010-11-02,1058612.5793161825
2010-11-03,1067029.951783818
2010-11-04,1060365.803893422
2010-11-05,1086345.8401613077
2010-11-08,1081074.9957492785
2010-11-09,1090931.8082413122
2010-11-10,1087562.6364035548
2010-11-11,1078485.840133337
2010-11-12,1055611.290455152
2010-11-15,1076521.5416735595
2010-11-16,1113850.9754093864
2010-11-17,1100001.4463559408
2010-11-18,1072329.147754695
2010-11-19,1044422.5324063365
2010-11-22,1035697.5712996158
2010-11-23,1023183.6565805371
2010-11-24,985637.3917385336
2010-11-26,1010329.5120773853
2010-11-29,1007115.0654787103
2010-11-30,997327.8970241159
2010-12-01,954309.1298416369
2010-12-02,984767.5300251112
2010-12-03,1034400.2267059288
2010-12-06,1039027.7231064294
2010-12-07,1037009.4758711832
2010-12-08,1033192.2245799118
2010-12-09,1033023.7058640155
2010-12-10,1030660.3415865107
2010-12-13,1036937.5629686072
2010-12-14,1036663.8460291256
2010-12-15,1043196.0768958047
2010-12-16,1030775.3131047968
2010-12-17,1036440.9286167403
2010-12-20,1034845.5082220946
2010-12-21,1030252.2576054123
2010-12-22,1034038.7121346539
2010-12-23,1039388.554939371
2010-12-27,1037267.4026538993
2010-12-28,1036070.317164131
2010-12-29,1036985.5382654353
2010-12-30,1039378.7815076349
2010-12-31,1037916.1338361496
2011-01-03,1040420.098178648
2011-01-04,1199207.6653209825
2011-01-05,1108032.588624825
2011-01-06,1152886.7448749973
2011-01-07,1198982.877570779
2011-01-10,1199086.9666151095
2011-01-11,1107657.5791931204
2011-01-12,1154999.8345248397
2011-01-13,1175958.8624140706
2011-01-14,1062404.370502177
2011-01-18,1130557.539508312
2011-01-19,1125362.9610278066
2011-01-20,1060413.589415604
2011-01-21,1062404.2128487627
2011-01-24,1064676.9677623352
2011-01-25,1015107.3483275729
2011-01-26,994038.7561565998
2011-01-27,1016392.7280238749
2011-01-28,1047781.7750656372
2011-01-31,974252.2600918608
2011-02-01,981603.7303165303
2011-02-02,1013171.3780724895
2011-02-03,1109166.1593853636
2011-02-04,947696.2867668318
2011-02-07,973464.3640398008
2011-02-08,925679.466589222
2011-02-09,944089.2774019798
2011-02-10,922783.4645765683
2011-02-11,949160.0526585762
2011-02-14,923846.9009299735
2011-02-15,874699.1226688927
2011-02-16,994400.6881027819
2011-02-17,969667.0468354115
2011-02-18,900819.027443089
2011-02-22,907952.2885835619
2011-02-23,917818.84493672
2011-02-24,922082.2382597578
2011-02-25,951662.1208350603
2011-02-28,999254.0578090857
2011-03-01,930937.2016713439
2011-03-02,995605.4595484975
2011-03-03,977923.3346420984
2011-03-04,987160.5406415657
2011-03-07,887922.7866572354
2011-03-08,901485.7510991237
2011-03-09,968447.2140582977
2011-03-10,879851.6471664947
2011-03-11,949144.4665043986
2011-03-14,891926.9919129154
2011-03-15,839528.0545782925
2011-03-16,886848.4906800877
2011-03-17,902347.9857246426
2011-03-18,971788.9047129557
2011-03-21,902638.6981512648
2011-03-22,917659.142397727
2011-03-23,947137.2136341999
2011-03-24,976991.1595579637
2011-03-25,946916.5763776929
2011-03-28,993594.8051424912
2011-03-29,923256.9819460595
2011-03-30,923792.2410919971
2011-03-31,894422.2863114157
2011-04-01,997010.2029124527
2011-04-04,970184.2558707643
2011-04-05,994562.5007616159
2011-04-06,1020484.1004833787
2011-04-07,944189.7448036897
2011-04-08,1018591.5310728868
2011-04-11,993597.1609083771
2011-04-12,942545.6222086648
2011-04-13,944887.3650838906
2011-04-14,994890.349057066
2011-04-15,945767.7595346424
2011-04-18,991767.5356740693
2011-04-19,946769.5795911573
2011-04-20,948627.8074143693
2011-04-21,996401.7416192902
2011-04-25,944605.5275747322
2011-04-26,922430.2824311072
2011-04-27,946935.4708374008
2011-04-28,945797.0026701904
2011-04-29,945550.6962184616
2011-05-02,919642.8959258497
2011-05-03,919115.6771782077
2011-05-04,868643.585960755
2011-05-05,893474.2625753521
2011-05-06,921181.7996880726
2011-05-09,871253.4610093813
2011-05-10,822793.0814270608
2011-05-11,792241.2786409233
2011-05-12,896629.1146067843
2011-05-13,794329.8185579051
2011-05-16,845167.2409917255
2011-05-17,845434.657463536
2011-05-18,771923.6057939004
2011-05-19,846182.6664254445
2011-05-20,843154.7156702091
2011-05-23,843299.2096678461
2011-05-24,770700.0211640433
2011-05-25,821157.1863234462
2011-05-26,821902.7699869939
2011-05-27,955657.6598589458
2011-05-31,873360.2424719322
2011-06-01,893585.2830092518
2011-06-02,872007.7080249357
2011-06-03,844444.2838327825
2011-06-06,872114.4967151021
2011-06-07,872364.6525365174
2011-06-08,872139.5296547883
2011-06-09,845591.3460994837
2011-06-10,789304.4022752949
2011-06-13,763343.5248722674
2011-06-14,763991.4067874945
2011-06-15,762608.746493438
2011-06-16,763462.1108904412
2011-06-17,709050.8092227866
2011-06-20,709125.3326957802
2011-06-21,736864.6485263454
2011-06-22,736130.9658098343
2011-06-23,654332.6402953278
2011-06-24,736573.7253900841
2011-06-27,764392.4907357825
2011-06-28,764405.0995956141
2011-06-29,791309.1434898272
2011-06-30,818702.3115814289
2011-07-01,818441.3765226573
2011-07-05,790569.699183611
2011-07-06,763401.3604080415
2011-07-07,763749.7545206663
2011-07-08,845133.3641302089
2011-07-11,870927.2948039763
2011-07-12,844552.1223922371
2011-07-13,818253.0850528292
2011-07-14,871697.9290297406
2011-07-15,955411.5033330942
2011-07-18,980216.0242343334
2011-07-19,900977.1531407264
2011-07-20,954003.1337662694
2011-07-21,903066.4200996856
2011-07-22,927140.5550618522
2011-07-25,897815.1573281401
2011-07-26,871281.7379383965
2011-07-27,893662.8268550658
2011-07-28,898661.2908830378
2011-07-29,842931.5614967454
2011-08-01,844227.6468698056
2011-08-02,814332.5688105711
2011-08-03,845914.8918918021
2011-08-04,785375.8492677498
2011-08-05,818058.0942064436
2011-08-08,773337.656380147
2011-08-09,641170.5499008523
2011-08-10,680980.885124719
2011-08-11,712492.1622988287
2011-08-12,708889.1280777587
2011-08-15,681828.8930887037
2011-08-16,735733.8823422934
2011-08-17,763404.0761982015
2011-08-18,867445.5086935044
2011-08-19,839856.0623736426
2011-08-22,790807.348105542
2011-08-23,826918.9008527849
2011-08-24,821011.9296205771
2011-08-25,814478.45109265
2011-08-26,876014.0762935961
2011-08-29,823889.5122307003
2011-08-30,876018.7754412843
2011-08-31,937041.6318309531
2011-09-01,962426.8377226281
2011-09-02,897727.1530744077
2011-09-06,903492.4168515805
2011-09-07,912754.193008695
2011-09-08,902759.045882841
2011-09-09,927264.4488288615
2011-09-12,877319.8961617528
2011-09-13,908765.5199801746
2011-09-14,940983.5219437921
2011-09-15,880703.355995435
2011-09-16,907578.2132185601
2011-09-19,841564.7488811518
2011-09-20,905041.9068400539
2011-09-21,896364.5151938802
2011-09-22,775977.133001139
2011-09-23,846820.5628061846
2011-09-26,790803.5370588326
2011-09-27,909306.7661258759
2011-09-28,839858.1214263747
2011-09-29,786154.3613841478
2011-09-30,869390.4409617533
2011-10-03,776195.4473910405
2011-10-04,789170.365724094
2011-10-05,909814.3382394224
2011-10-06,788438.0562296103
2011-10-07,903233.9670311866
2011-10-10,916941.3779500648
2011-10-11,875525.9056911081
2011-10-12,878232.7249416056
2011-10-13,874499.7556048185
2011-10-14,881150.5687262082
2011-10-17,838716.8359915013
2011-10-18,850738.4952561047
2011-10-19,871757.5178119558
2011-10-20,906762.1808339859
2011-10-21,911392.3890190145
2011-10-24,848614.6917170645
2011-10-25,868949.9372512962
2011-10-26,818082.9830752288
2011-10-27,795964.6668663535
2011-10-28,844934.9444442717
2011-10-31,806173.9795850074
2011-11-01,835448.002483855
2011-11-02,851037.3722362177
2011-11-03,882024.5876903764
2011-11-04,903136.056818103
2011-11-07,847160.5566841294
2011-11-08,849414.5190135124
2011-11-09,802343.2636827924
2011-11-10,848033.4118771945
2011-11-11,820853.4215056774
2011-11-14,811778.0821386421
2011-11-15,816456.903538357
2011-11-16,780000.238034564
2011-11-17,810181.9909085779
2011-11-18,754182.6777275036
2011-11-21,809047.4931835452
2011-11-22,753264.9566033593
2011-11-23,717728.4253417457
2011-11-25,723794.7737405055
2011-11-28,793883.7308025731
2011-11-29,815948.7434647125
2011-11-30,721701.4788100237
2011-12-01,781197.9571285684
2011-12-02,780960.8062821005
2011-12-05,716544.3022499849
2011-12-06,713437.4740333455
2011-12-07,748443.2688947752
2011-12-08,740724.5973582007
2011-12-09,786814.2324565992
2011-12-12,675410.8823936877
2011-12-13,744882.7054739195
2011-12-14,676658.0579084625
2011-12-15,680200.5314630282
2011-12-16,713705.7382394052
2011-12-19,609244.2022591714
2011-12-20,617235.4121635724
2011-12-21,645790.748380563
2011-12-22,613179.1640618677
2011-12-23,613077.152193395
2011-12-27,611595.3621316794
2011-12-28,541306.8012629381
2011-12-29,579285.2353315356
2011-12-30,508755.56812559144
2012-01-03,545965.3354147804
2012-01-04,509707.6429135049
2012-01-05,611865.0373930587
2012-01-06,577095.2227050292
2012-01-09,577760.4327915357
2012-01-10,578485.313429474
2012-01-11,645475.1976580762
2012-01-12,611749.3603084693
2012-01-13,678664.9868913243
2012-01-17,645966.5759084636
2012-01-18,749163.9127332811
2012-01-19,713891.7438137307
2012-01-20,679733.9639392676
2012-01-23,679124.3627357621
2012-01-24,747191.8121564604
2012-01-25,680142.11284387
2012-01-26,610943.295173632
2012-01-27,611414.6025263602
2012-01-30,679049.9802739589
2012-01-31,645365.5304953423
2012-02-01,612276.1906540762
2012-02-02,577606.8211345656
2012-02-03,612930.3476514615
2012-02-06,577356.9091492612
2012-02-07,577808.3650131329
2012-02-08,578174.0568992835
2012-02-09,577617.2502965418
2012-02-10,576706.1530294459
2012-02-13,544534.2683761726
2012-02-14,713105.7794666672
2012-02-15,678502.2679898347
2012-02-16,681072.4743283294
2012-02-17,611818.323447128
2012-02-21,645399.1722052776
2012-02-22,679352.0482920626
2012-02-23,645455.3010789467
2012-02-24,747428.800155271
2012-02-27,815347.7697317149
2012-02-28,883328.9822484506
2012-02-29,955473.0297931619
2012-03-01,917728.3940855971
2012-03-02,993923.4654744464
2012-03-05,917321.6107722668
2012-03-06,917103.4051551508
2012-03-07,918372.6360938826
2012-03-08,918735.4411825775
2012-03-09,803296.9265354602
2012-03-12,802911.9980744249
2012-03-13,804478.5789465015
2012-03-14,726365.3518644744
2012-03-15,688547.0550687113
2012-03-16,764783.9176317466
2012-03-19,764856.9494319514
2012-03-20,764475.3133367844
2012-03-21,764496.5388017579
2012-03-22,802254.9686834962
2012-03-23,726699.1416899149
2012-03-26,727696.7727646079
2012-03-27,764305.1470341007
2012-03-28,764399.8443644348
2012-03-29,764442.7079312258
2012-03-30,918512.1645399943
2012-04-02,1071919.3274555989
2012-04-03,956059.5213619604
2012-04-04,916589.2342947343
2012-04-05,1032230.7518503548
2012-04-09,954863.4825360487
2012-04-10,996103.5340551799
2012-04-11,878258.9041483853
2012-04-12,878208.2724188764
2012-04-13,842119.6617289399
2012-04-16,802952.4245908334
2012-04-17,801615.5508666772
2012-04-18,841407.1174245406
2012-04-19,764866.5422564574
2012-04-20,840977.3786839482
2012-04-23,765468.710118781
2012-04-24,764112.169566785
2012-04-25,724567.4914851455
2012-04-26,687000.2853304181
2012-04-27,687851.5741863955
2012-04-30,688972.8593008949
2012-05-01,762453.1689733629
2012-05-02,727391.5508653016
2012-05-03,728730.0628110601
2012-05-04,809808.0176497014
2012-05-07,687955.7474720916
2012-05-08,689101.4417258056
2012-05-09,689637.6627476291
2012-05-10,840389.8325374905
2012-05-11,765623.5058111235
2012-05-14,767889.2302849109
2012-05-15,766195.3223207089
2012-05-16,804236.583273117
2012-05-17,769443.1253849269
2012-05-18,806288.7629069004
2012-05-21,797421.4555979903
2012-05-22,802206.3664754926
2012-05-23,726223.3112018093
2012-05-24,954551.8366333983
2012-05-25,919464.1230133922
2012-05-29,910992.3358557604
2012-05-30,925104.8490443048
2012-05-31,918239.9434971635
2012-06-01,1002334.6068745251
2012-06-04,947015.1139217387
2012-06-05,1025701.3074680222
2012-06-06,1009939.3958828863
2012-06-07,1118129.3249784834
2012-06-08,1025316.8161616131
2012-06-11,999508.2152859917
2012-06-12,936942.5881228347
2012-06-13,951075.3176284828
2012-06-14,942156.5391865278
2012-06-15,983621.0581797701
2012-06-18,1074732.3696381983
2012-06-19,984807.7437697436
2012-06-20,1162554.9528478065
2012-06-21,1163328.6992262283
2012-06-22,1290164.0633155955
2012-06-25,1251570.6220367914
2012-06-26,1073894.4066359322
2012-06-27,1073179.8459931393
2012-06-28,1033548.9043799175
2012-06-29,1025834.9015907923
2012-07-02,1032287.1509011553
2012-07-03,1032345.5309290586
2012-07-05,1075564.4480161855
2012-07-06,1032161.103009625
2012-07-09,903625.4200725239
2012-07-10,903275.153796948
2012-07-11,903695.4413474812
2012-07-12,860514.3645190798
2012-07-13,903760.6015913073
2012-07-16,774775.6460913105
2012-07-17,859277.5944092382
2012-07-18,815514.1688214609
2012-07-19,903484.8362873055
2012-07-20,904886.2712874004
