,portfolio_value
2011-04-04,1.0026469647278125
2011-04-05,1.0014910438305509
2011-04-06,1.002066384279702
2011-04-07,0.9999628531064553
2011-04-08,0.9972666540190152
2011-04-11,0.9976715113231868
2011-04-12,0.9955480238065533
2011-04-13,0.9941406446250869
2011-04-14,0.992390004158137
2011-04-15,0.9950559869374204
2011-04-18,0.9948281957607047
2011-04-19,0.9945535400078691
2011-04-20,0.9990447653876602
2011-04-21,1.00508705942039
2011-04-25,1.0046002504766576
2011-04-26,1.0091698573510555
2011-04-27,1.0094187845351008
2011-04-28,1.0120899074814769
2011-04-29,1.0134132588151543
2011-05-02,1.0120003999967044
2011-05-03,1.0082800421589109
2011-05-04,1.006843498425798
2011-05-05,1.0048102116959123
2011-05-06,1.0023594452452809
2011-05-09,1.0059956975412332
2011-05-10,1.00667416761633
2011-05-11,1.001662992947351
2011-05-12,0.999998880011709
2011-05-13,0.9951728354220444
2011-05-16,0.9931072588625262
2011-05-17,0.9898127397502489
2011-05-18,0.9933848561981256
2011-05-19,0.9968893883613141
2011-05-20,0.9999297278492791
2011-05-23,0.9945000576827369
2011-05-24,0.9918380650259506
2011-05-25,0.9928763325539107
2011-05-26,0.9963345235166943
2011-05-27,0.9969059305313615
2011-05-31,0.9980217217017702
2011-06-01,0.995130084570773
2011-06-02,0.9820244787045798
2011-06-03,0.9800320178478298
2011-06-06,0.9788842410091421
2011-06-07,0.9792009988465566
2011-06-08,0.9817420963328295
2011-06-09,0.9817761197461352
2011-06-10,0.9824153394648356
2011-06-13,0.9815338892470244
2011-06-14,0.9853159243275031
2011-06-15,0.9849897507383745
2011-06-16,0.9829420006875158
2011-06-17,0.9818773814945052
2011-06-20,0.9825509070693472
2011-06-21,0.9852922412770603
2011-06-22,0.9876619954306481
2011-06-23,0.9826796719227152
2011-06-24,0.9809300665520433
2011-06-27,0.9815051407357203
2011-06-28,0.9824356560911536
2011-06-29,0.9874874912857161
2011-06-30,0.9910870097569795
2011-07-01,0.9987257181768677
2011-07-05,1.0033994038394398
2011-07-06,1.0048137947498252
2011-07-07,1.004518139542471
2011-07-08,1.0060853940404866
2011-07-11,1.0024842660592541
2011-07-12,0.9994330682287813
2011-07-13,1.0006035507352604
2011-07-14,0.9986824089690931
2011-07-15,0.9964560449272025
2011-07-18,0.9958011358526826
2011-07-19,0.9999011253066965
2011-07-20,1.002504932019777
2011-07-21,1.0041335225763728
2011-07-22,1.0074267967856967
2011-07-25,1.0052504774896585
2011-07-26,0.9982851416442986
2011-07-27,0.9924922438963335
2011-07-28,0.985566115672539
2011-07-29,0.9843266237346546
2011-08-01,0.9845018738458202
2011-08-02,0.9758744477610276
2011-08-03,0.9746540762905883
2011-08-04,0.9675969162997057
2011-08-05,0.9632250195868848
2011-08-08,0.9547116916526489
2011-08-09,0.9594964000906288
2011-08-10,0.9602981953504823
2011-08-11,0.9605254921741871
2011-08-12,0.9654625772911415
2011-08-15,0.9676479552116333
2011-08-16,0.9657884589252692
2011-08-17,0.9652655277309292
2011-08-18,0.96163883836262
2011-08-19,0.9579940873811819
2011-08-22,0.9571631999453244
2011-08-23,0.9611697786480462
2011-08-24,0.9651448542662389
2011-08-25,0.9647552999194314
2011-08-26,0.9656325169172165
2011-08-29,0.9687843335980073
2011-08-30,0.9710889759107593
2011-08-31,0.9711665497854521
2011-09-01,0.9701373762752514
2011-09-02,0.9667102715971074
2011-09-06,0.9650895607611688
2011-09-07,0.9657549743887004
2011-09-08,0.9673325499634764
2011-09-09,0.9648041989853082
2011-09-12,0.9636193674235616
2011-09-13,0.9642506932912529
2011-09-14,0.9659432563436771
2011-09-15,0.9671451373775706
2011-09-16,0.9699418372503119
2011-09-19,0.9698105618511266
2011-09-20,0.9669031101928622
2011-09-21,0.9633729768509316
2011-09-22,0.9595254506113808
2011-09-23,0.9570849146905227
2011-09-26,0.9586467142599573
2011-09-27,0.9617001558374267
2011-09-28,0.9593089771268336
2011-09-29,0.959272463521384
2011-09-30,0.9601059113501108
2011-10-03,0.9497565702910128
2011-10-04,0.9504820149931605
2011-10-05,0.9547542095005539
2011-10-06,0.9615847480866565
2011-10-07,0.9618913173430536
2011-10-10,0.9634634768394085
2011-10-11,0.970866552142687
2011-10-12,0.9715027724391209
2011-10-13,0.9731445304047892
2011-10-14,0.9766781339644239
2011-10-17,0.975451879300515
2011-10-18,0.9753717676923584
2011-10-19,0.9777447431034824
2011-10-20,0.975875585512902
2011-10-21,0.9827196745010367
2011-10-24,0.9918869985863613
2011-10-25,0.9900172959066602
2011-10-26,0.9892779633318237
2011-10-27,1.0040211958867915
2011-10-28,1.0124604464713778
2011-10-31,1.0095833734448987
2011-11-01,0.9950668229167589
2011-11-02,0.9921186162080395
2011-11-03,1.0000952702587544
2011-11-04,1.0038642727447595
2011-11-07,1.002783012092192
2011-11-08,1.006370470396245
2011-11-09,0.9993257581009368
2011-11-10,0.9907919412250344
2011-11-11,0.9972494463573505
2011-11-14,1.0003375650147748
2011-11-15,1.0004442050187914
2011-11-16,0.9971949814513932
2011-11-17,0.991244912265507
2011-11-18,0.9877454927321847
2011-11-21,0.9835439940238457
2011-11-22,0.979648212396462
2011-11-23,0.9742237436594859
2011-11-25,0.9668466288346949
2011-11-28,0.9727335597257963
2011-11-29,0.98154895082957
2011-11-30,0.9926074724879553
2011-12-01,1.0027341904114966
2011-12-02,1.0031624700319337
2011-12-05,1.028019811121044
2011-12-06,1.0311373916090791
2011-12-07,1.0288875836679958
2011-12-08,1.025526114208717
2011-12-09,1.02306308049745
2011-12-12,1.0277888295489697
2011-12-13,1.0219358181627918
2011-12-14,1.019480723699702
2011-12-15,1.0182551487976559
2011-12-16,1.021182722886677
2011-12-19,1.0242029205555152
2011-12-20,1.0239255115599954
2011-12-21,1.0369426834552036
2011-12-22,1.0371489025970586
2011-12-23,1.0398323118270203
2011-12-27,1.045469886238239
2011-12-28,1.0424054485040708
2011-12-29,1.0382806839669139
2011-12-30,1.0372286946821503
2012-01-03,1.0359137537499832
2012-01-04,1.0399613836154367
2012-01-05,1.040091295159384
2012-01-06,1.0416169982579602
2012-01-09,1.040859447256964
2012-01-10,1.0442821268495281
2012-01-11,1.044360135771842
2012-01-12,1.0446481028973622
2012-01-13,1.0452986926142906
2012-01-17,1.045251114685183
2012-01-18,1.0480088275604533
2012-01-19,1.05048487081064
2012-01-20,1.051068490004841
2012-01-23,1.051418790166247
