,portfolio_value
2011-04-05,0.9988710616667638
2011-04-06,0.9994705220957235
2011-04-07,0.9973934353210399
2011-04-08,0.9947219020490766
2011-04-11,0.9951413126619895
2011-04-12,0.9930304114034794
2011-04-13,0.9916443702038625
2011-04-14,0.9899266295462704
2011-04-15,0.992606431068545
2011-04-18,0.9923861897997556
2011-04-19,0.9921315507795814
2011-04-20,0.9966417485133298
2011-04-21,1.0026925647303564
2011-04-25,1.0022299119302513
2011-04-26,1.0068136774691374
2011-04-27,1.007093790656527
2011-04-28,1.0097779842501347
2011-04-29,1.011119771520498
2011-05-02,1.0106108354301144
2011-05-03,1.0091813052584526
2011-05-04,1.0086580108550804
2011-05-05,1.0078964713168077
2011-05-06,1.0069730934052805
2011-05-09,1.0084897008119953
2011-05-10,1.0088244760734928
2011-05-11,1.0068716070476025
2011-05-12,1.006262539037367
2011-05-13,1.0043758896867807
2011-05-16,1.0035941118252993
2011-05-17,1.0023195151498399
2011-05-18,1.0038230891143198
2011-05-19,1.0052943735492812
2011-05-20,1.0065681298201135
2011-05-23,1.004435682638739
2011-05-24,1.0034154967091806
2011-05-25,1.0038919862985383
2011-05-26,1.0053457456704227
2011-05-27,1.0056362608998273
2011-05-31,1.0067945305085468
2011-06-01,1.0038746256201305
2011-06-02,0.9907057536114287
2011-06-03,0.9887109263572832
2011-06-06,0.9875558609814531
2011-06-07,0.9878907846751753
2011-06-08,0.9904613747289956
2011-06-09,0.9905223193965746
2011-06-10,0.9911681400292183
2011-06-13,0.9902966013842444
2011-06-14,0.9941414846608643
2011-06-15,0.993817830451863
2011-06-16,0.9917762588911474
2011-06-17,0.9907280629390429
2011-06-20,0.9914386256879764
2011-06-21,0.9942352259859496
2011-06-22,0.9966343221926577
2011-06-23,0.9916373081543153
2011-06-24,0.9898843344485084
2011-06-27,0.9904919950265149
2011-06-28,0.9914695947464335
2011-06-29,0.9965829962946532
2011-06-30,1.0002345698227164
2011-07-01,1.007963628111679
2011-07-05,1.0127002985760138
2011-07-06,1.0141475931418393
2011-07-07,1.0138690597381388
2011-07-08,1.0154706319465916
2011-07-11,1.011856119983436
2011-07-12,1.0087966155060177
2011-07-13,1.0099977583138198
2011-07-14,1.0080787432726557
2011-07-15,1.0058516903835257
