,portfolio_value
2025-01-07,1.000524589738423
2025-01-08,1.000608610494016
2025-01-10,0.9965613180993134
2025-01-13,0.9925880034949028
2025-01-14,0.99566972084465
2025-01-15,0.9978072572317876
2025-01-16,1.00430299825627
2025-01-17,1.0067568598997911
2025-01-21,1.0137067639961177
2025-01-22,1.01562635726644
2025-01-23,1.018689536971455
2025-01-24,1.0201601071554294
2025-01-27,1.0219943378494754
2025-01-28,1.021945892569022
2025-01-29,1.0228722636719556
2025-01-30,1.0233306041619468
2025-01-31,1.0231130761391936
2025-02-03,1.0236417246053633
2025-02-04,1.0242238880135688
2025-02-05,1.0257684089029744
2025-02-06,1.026910598506398
2025-02-07,1.0276726609282736
2025-02-10,1.0256068223027384
2025-02-11,1.026353356285843
2025-02-12,1.0248013898477266
2025-02-13,1.0263161494064281
2025-02-14,1.02346617311084
2025-02-18,1.0239248279377453
2025-02-19,1.0247676577176827
2025-02-20,1.0234203533504558
2025-02-21,1.0234314743426451
2025-02-24,1.022493097076589
2025-02-25,1.0232990257532864
2025-02-26,1.024325623278515
2025-02-27,1.0233115559863224
2025-02-28,1.0236764168690107
2025-03-03,1.021398453884722
2025-03-04,1.0196820217086178
2025-03-05,1.021209656235075
2025-03-06,1.0183274472796244
2025-03-07,1.017451937376996
2025-03-10,1.020153717035285
2025-03-11,1.017546073863377
2025-03-12,1.0206242342254874
2025-03-13,1.023633286196814
2025-03-14,1.0219292549186816
2025-03-17,1.0232266455619488
2025-03-18,1.0288466852681195
2025-03-19,1.0305346925449237
2025-03-20,1.0319925546724613
2025-03-21,1.0320182298783505
2025-03-24,1.0331837294921578
2025-03-25,1.0324474466756357
2025-03-26,1.0348541146414065
2025-03-27,1.0343952780161842
2025-03-28,1.0353684585530425
2025-03-31,1.0331606894230718
2025-04-01,1.0331656078712388
2025-04-02,1.0329753420116083
2025-04-03,1.0336523084998583
2025-04-04,1.0326623134408546
2025-04-07,1.0329248090142638
2025-04-08,1.0347270196419251
2025-04-09,1.0315154616747575
2025-04-10,1.033273499233399
2025-04-11,1.032104507225027
2025-04-14,1.0317192582669146
2025-04-15,1.0319191600793203
2025-04-16,1.0330944783576268
