,portfolio_value
2011-04-05,0.9988853806020548
2011-04-06,0.9994855137067451
2011-04-07,0.9973996283083348
2011-04-08,0.9947184439759216
2011-04-11,0.9951396586476351
2011-04-12,0.9930503786948603
2011-04-13,0.991685024951179
2011-04-14,0.9899722989217778
2011-04-15,0.9926454568781905
2011-04-18,0.9923942428363828
2011-04-19,0.992165290765518
2011-04-20,0.9966711263981172
2011-04-21,1.0026478401979617
2011-04-25,1.0021871425949203
2011-04-26,1.006746016462614
2011-04-27,1.0070321284166763
2011-04-28,1.0097160065998887
2011-04-29,1.0110548158492556
2011-05-02,1.0105555851257018
2011-05-03,1.0091353046441385
2011-05-04,1.0086160150088797
2011-05-05,1.0078503177697418
2011-05-06,1.0069336602404573
2011-05-09,1.00844447689038
2011-05-10,1.0087758784346426
2011-05-11,1.0068260650399286
2011-05-12,1.0062159871225618
2011-05-13,1.0043359617213417
2011-05-16,1.0035590471276414
2011-05-17,1.0022961743321703
2011-05-18,1.0037991574278664
2011-05-19,1.0052599309698098
2011-05-20,1.0065309388672254
2011-05-23,1.004405466438314
2011-05-24,1.0034004727001928
2011-05-25,1.003875509410668
2011-05-26,1.005321920904979
2011-05-27,1.005607487875915
2011-05-31,1.006771599604163
2011-06-01,1.0038653315722004
2011-06-02,0.9907369902780975
2011-06-03,0.9887469563524734
2011-06-06,0.9876064332658845
2011-06-07,0.9879487748163823
2011-06-08,0.9905134128973723
2011-06-09,0.9905842036093259
2011-06-10,0.9912123160740477
2011-06-13,0.9903539099407058
2011-06-14,0.9941926356626757
2011-06-15,0.9938339865528278
2011-06-16,0.991805108239663
2011-06-17,0.990775167956528
2011-06-20,0.9914760117718284
2011-06-21,0.9942791573953996
2011-06-22,0.9966701741258277
2011-06-23,0.9916865224560572
2011-06-24,0.9899308071871193
2011-06-27,0.9905256922426726
2011-06-28,0.9914935211421537
2011-06-29,0.9966082948109625
2011-06-30,1.000239470339385
2011-07-01,1.0079687142188858
2011-07-05,1.0127054685505914
2011-07-06,1.0141528648048133
2011-07-07,1.0138744088969034
2011-07-08,1.0154760890422436
2011-07-11,1.011861499558097
2011-07-12,1.0088019447087928
2011-07-13,1.010002923240013
2011-07-14,1.0080841170908925
2011-07-15,1.0058570096203703
2011-07-18,1.005215778611568
2011-07-19,1.0093733862487222
2011-07-20,1.0120211771943606
2011-07-21,1.0136846341316745
2011-07-22,1.0170283400270133
2011-07-25,1.0148517129215517
2011-07-26,1.0078420456920056
2011-07-27,1.002015423465462
2011-07-28,0.9950446651883653
2011-07-29,0.9938137594220413
2011-08-01,0.994009914168698
2011-08-02,0.9916811657488073
2011-08-03,0.9890362935437149
2011-08-04,0.9892040534278945
2011-08-05,0.9847583064026735
2011-08-08,0.9841139327866444
2011-08-09,0.9839788472805214
2011-08-10,0.9933421350005367
2011-08-11,0.9851742527664983
2011-08-12,0.9917180043259822
2011-08-15,0.9890536316421267
2011-08-16,0.9840242130594896
2011-08-17,0.983128628235799
2011-08-18,0.9854283349079802
2011-08-19,0.9849740073619248
2011-08-22,0.983291206933868
