,portfolio_value
2025-01-02,1.0
2025-01-03,1.0543981805551872
2025-01-06,1.0956733140101536
2025-01-07,1.0996381674972373
2025-01-08,1.044775265470236
2025-01-10,1.0132989153628345
2025-01-13,0.9563462630491923
2025-01-14,0.9663768450929485
2025-01-15,0.9649156613967509
2025-01-16,1.0023694877151523
2025-01-17,0.9811798854624595
2025-01-21,0.9959380650103745
2025-01-22,0.9992864778098077
2025-01-23,1.0092513579049787
2025-01-24,1.0324344004967074
2025-01-27,1.0292373978489318
2025-01-28,0.9945626805725523
2025-01-29,1.0035465418107712
2025-01-30,0.9903412793179394
2025-01-31,1.0108329444415605
2025-02-03,0.9936638949133817
2025-02-04,0.9832401739307925
2025-02-05,0.9910606413299309
2025-02-06,0.9904142036310583
2025-02-07,0.9894541890894378
2025-02-10,1.0142999993659627
2025-02-11,1.0144067466046935
2025-02-12,1.01384180377172
2025-02-13,1.003402535403769
2025-02-14,1.0397697491378597
2025-02-18,1.0431043956001658
2025-02-19,1.0399575173449682
2025-02-20,1.0392420947889194
2025-02-21,1.0496887645848472
2025-02-24,1.0224114286910804
2025-02-25,1.0204311483447401
2025-02-26,1.0053957532306665
2025-02-27,1.0073226095041758
2025-02-28,0.9646578063365814
2025-03-03,0.9935398647332278
2025-03-04,0.9868076675602615
2025-03-05,0.9647350948694384
2025-03-06,0.9974440084620356
2025-03-07,0.9571220781812759
2025-03-10,0.9859009156509578
2025-03-11,0.9630791835200392
2025-03-12,0.9266190497965712
2025-03-13,0.9338143646034031
2025-03-14,0.905679553364037
2025-03-17,0.9251905779161292
2025-03-18,0.9595552579585327
2025-03-19,0.93701653030658
2025-03-20,0.9509573381235514
2025-03-21,0.946000840344436
2025-03-24,0.9290413308243114
2025-03-25,0.943610399822234
2025-03-26,0.9643279384828994
2025-03-27,0.9492977846247379
2025-03-28,0.9621340123386671
2025-03-31,0.9299567711984902
2025-04-01,0.9272441151031361
2025-04-02,0.9228547389810694
2025-04-03,0.9457276181531672
2025-04-04,0.9416541894281124
2025-04-07,0.906834264184586
2025-04-08,0.8907652937459546
2025-04-09,0.865910480458091
2025-04-10,0.9040313148736687
2025-04-11,0.887492605909828
2025-04-14,0.8912559917433229
2025-04-15,0.8946394086715089
2025-04-16,0.8961669339949783
2025-04-17,0.9038744663787288
2025-04-21,0.9054232667713572
2025-04-22,0.8915789978853585
2025-04-23,0.8999513755726416
2025-04-24,0.9197427437657687
2025-04-25,0.9313164244322985
2025-04-28,0.9649085284023088
2025-04-29,0.9411779418771972
2025-04-30,0.9497174235722375
2025-05-01,0.9519570549113738
2025-05-02,0.9779075971170986
2025-05-05,0.9755917843793691
2025-05-06,0.9752428842176666
2025-05-07,0.9752123196560212
2025-05-08,0.9872153375658479
2025-05-09,0.9543845888966224
2025-05-12,0.9485048337677845
2025-05-13,0.9759098265125464
2025-05-14,0.9766496881003068
2025-05-15,0.9737030891323168
2025-05-16,0.972333361998912
2025-05-19,0.9582203521538586
2025-05-20,0.9481093881094728
2025-05-21,0.8800794599548345
2025-05-22,0.8902250323320174
2025-05-23,0.8856227406214392
2025-05-27,0.8815449393326881
2025-05-28,0.8834877142811719
2025-05-29,0.8820758887415462
2025-05-30,0.8780126870590335
2025-06-02,0.8769445972994617
2025-06-03,0.8860587303957643
2025-06-04,0.8942550165679466
2025-06-05,0.8912143771636017
2025-06-06,0.8874260195469219
2025-06-09,0.8922060568785727
2025-06-10,0.8957816160404838
2025-06-11,0.89516035120407
2025-06-12,0.8900208361642962
2025-06-13,0.889028500279757
2025-06-16,0.8842880544180987
2025-06-17,0.8821657807986886
2025-06-18,0.8639225438363219
2025-06-20,0.8647659240474994
2025-06-23,0.8515907967840928
2025-06-24,0.855687677618584
2025-06-25,0.8535431416082725
2025-06-26,0.8506977352271362
2025-06-27,0.8496840259249676
2025-06-30,0.8449013122787551
2025-07-01,0.8669966535939726
2025-07-02,0.8760090520304936
2025-07-03,0.8772964555491203
2025-07-07,0.8796568353081804
2025-07-08,0.8780888180541765
2025-07-09,0.8755598832614241
2025-07-10,0.8809147771177768
2025-07-11,0.8694779013265028
2025-07-14,0.8636599301828357
2025-07-15,0.8537549476295796
2025-07-16,0.84452649214646
2025-07-17,0.8553345690305307
2025-07-18,0.8651580308000216
2025-07-21,0.8749107835024886
2025-07-22,0.9007377479816203
2025-07-23,0.9119479634254026
2025-07-24,0.9050519664393317
2025-07-25,0.909662944559281
2025-07-28,0.9022093939787512
2025-07-29,0.896872243867996
2025-07-30,0.883850976548416
2025-07-31,0.872895758452203
2025-08-01,0.8734824713920494
2025-08-04,0.8829264216952557
2025-08-05,0.8892756093493597
2025-08-06,0.8998854633771395
2025-08-07,0.9165142181253142
2025-08-08,0.9031732080493761
2025-08-11,0.9106316656540779
2025-08-12,0.9196473232656692
2025-08-13,0.9443478376654162
2025-08-14,0.9442154935017368
2025-08-15,0.9478326692451393
2025-08-18,0.9468643164584521
2025-08-19,0.9511287936098308
2025-08-20,0.9383492134766307
2025-08-21,0.9317611560426343
2025-08-22,0.9395510365546539
2025-08-25,0.9504079731034578
2025-08-26,0.9520793109020765
2025-08-27,0.9650292347410585
2025-08-28,0.958314898906239
2025-08-29,0.9683461753759205
2025-09-02,0.9615789094205506
2025-09-03,0.9621853010103081
2025-09-04,0.9990993903952857
2025-09-05,1.0210722676655644
2025-09-08,1.007313872641049
2025-09-09,1.002315737226735
2025-09-10,1.0033187442013545
2025-09-11,1.031755284375214
2025-09-12,1.034930798522535
2025-09-15,1.0479780046193212
2025-09-16,1.033489232587464
2025-09-17,1.0451963085855176
2025-09-18,1.0527723045407693
2025-09-19,1.0324344440976865
2025-09-22,1.0774520114930126
2025-09-23,1.0906590224893902
2025-09-24,1.086043228845771
2025-09-25,1.0868916295032258
2025-09-26,1.0862107629096809
2025-09-29,1.099500441693207
2025-09-30,1.1000529713361038
2025-10-01,1.102348607214304
2025-10-02,1.1053246350853587
2025-10-03,1.1089154243430757
2025-10-06,1.1087531785453622
2025-10-07,1.108608194627961
2025-10-08,1.1070284061479059
2025-10-09,1.1058416335943657
2025-10-10,1.107644209764199
2025-10-13,1.0944350169132488
2025-10-14,1.1032357679254083
2025-10-15,1.1143599524588488
2025-10-16,1.1135065477343356
2025-10-17,1.106562022462786
2025-10-20,1.106684042578419
2025-10-21,1.1101531882474749
2025-10-22,1.1173543063837923
2025-10-23,1.110059515320375
2025-10-24,1.1209040351069994
2025-10-27,1.0995090460478498
2025-10-28,1.0934439306974681
2025-10-29,1.0926586117605703
2025-10-30,1.0912038965248343
2025-10-31,1.0764756357872727
2025-11-03,1.068473319826291
2025-11-04,1.086628937096388
2025-11-05,1.0787768242506606
2025-11-06,1.076706861167317
2025-11-07,1.071588952920717
2025-11-10,1.0630019886347275
2025-11-11,1.065868380035856
2025-11-12,1.066924857087046
2025-11-13,1.0694232487107107
2025-11-14,1.061706873699559
2025-11-17,1.0636685421346095
2025-11-18,1.0636934447357447
2025-11-19,1.056947529187461
2025-11-20,1.0585785772370528
2025-11-21,1.0535284024273686
2025-11-24,1.0532262184267847
2025-11-25,1.0553086122863717
2025-11-26,1.0571019241497246
2025-11-28,1.0566467298101585
2025-12-01,1.0600272945462779
2025-12-02,1.0611923558784029
2025-12-03,1.0748169253525286
2025-12-04,1.0713934471105895
2025-12-05,1.0783124982722705
2025-12-08,1.0739412177674479
2025-12-09,1.0767947227677919
2025-12-10,1.0946380194818786
2025-12-11,1.0961540535561884
2025-12-12,1.0951873194084971
2025-12-15,1.0586250578037055
2025-12-16,1.0556694090702554
2025-12-17,1.0577519936611193
2025-12-18,1.0530761809994653
2025-12-19,1.0473696434311217
2025-12-22,1.0436923870918755
2025-12-23,1.0436834909911976
2025-12-24,1.0442992562275617
2025-12-26,1.0457591864846014
2025-12-29,1.0463283193492723
2025-12-30,1.0455864290168302
2025-12-31,1.0471717481977363
