,portfolio_value
2018-12-31,1.0
2019-01-01,1.0
2019-01-02,1.0
2019-01-03,1.0
2019-01-04,1.0
2019-01-05,1.0
2019-01-06,0.8345656316051521
2019-01-07,0.8454179235399601
2019-01-08,0.8214689383338346
2019-01-09,0.8375024057473746
2019-01-10,0.845071895031987
2019-01-11,0.8581825141140199
2019-01-12,0.8542830623500011
2019-01-13,0.7604699312964319
2019-01-14,0.7785667727531008
2019-01-15,0.7567962473339741
2019-01-16,0.7590024592027115
2019-01-17,0.7810525822612778
2019-01-18,0.766751081292948
2019-01-19,0.7684531741960814
2019-01-20,0.6709973982932729
2019-01-21,0.6731776318867755
2019-01-22,0.6843036708450775
2019-01-23,0.6877161776076177
2019-01-24,0.6992054634870104
2019-01-25,0.7061462535543503
2019-01-26,0.7161923640159119
2019-01-27,0.6767781865784309
2019-01-28,0.698669972472305
2019-01-29,0.696119327045217
2019-01-30,0.6899434499700637
2019-01-31,0.6917285250314784
2019-02-01,0.6887746244201476
2019-02-02,0.688661635793237
2019-02-03,0.6460173223426742
2019-02-04,0.6503746282397488
2019-02-05,0.6411333564575687
2019-02-06,0.6325795195167371
2019-02-07,0.628406633138194
2019-02-08,0.6803773755120254
2019-02-09,0.6854715927951012
2019-02-10,0.5928510423883507
2019-02-11,0.614549142399752
2019-02-12,0.6085219321275546
2019-02-13,0.6203618958871662
2019-02-14,0.623127729442516
2019-02-15,0.6161912021943513
2019-02-16,0.6058313334169423
2019-02-17,0.5505840067062183
2019-02-18,0.5533644528103905
2019-02-19,0.5554650343900649
2019-02-20,0.5705510005413073
2019-02-21,0.5642569607497663
2019-02-22,0.5537712556273069
2019-02-23,0.550601341035292
2019-02-24,0.3817914956500215
2019-02-25,0.38187314419949303
2019-02-26,0.38557822314858314
2019-02-27,0.3823575106061116
2019-02-28,0.38192293134752325
2019-03-01,0.38013127795781226
2019-03-02,0.3755119942071595
2019-03-03,0.3587373041385186
2019-03-04,0.3530703273525072
2019-03-05,0.3835289068907473
2019-03-06,0.3937023548096475
2019-03-07,0.3969073817564724
2019-03-08,0.3919140327347265
2019-03-09,0.3985952992283782
2019-03-10,0.3740474184868424
2019-03-11,0.3681100917233102
2019-03-12,0.3829935938797466
2019-03-13,0.37248780998688147
2019-03-14,0.37604985061078194
2019-03-15,0.3834300628553169
2019-03-16,0.3929874351603322
2019-03-17,0.3666939318688992
2019-03-18,0.3647827638488497
2019-03-19,0.37215489247248534
2019-03-20,0.37435722068215965
2019-03-21,0.3686588843596995
2019-03-22,0.36854899530304414
2019-03-23,0.36755226147917086
2019-03-24,0.35265456199979084
2019-03-25,0.3587491290905237
2019-03-26,0.3610752762602324
2019-03-27,0.35278404784058576
2019-03-28,0.3491969094296827
2019-03-29,0.347305185727826
2019-03-30,0.3421470947683988
2019-03-31,0.31001251449515227
2019-04-01,0.29177329797071827
2019-04-02,0.3147924523260979
