date,ticker,ret,gross_ret,type,cost
2011-03-31,DDIC,-0.004025945531887953,-0.004025945531887953,rebalance_exit,13514.586014586015
2011-03-31,PPS,0.011767544524744933,0.011767544524744933,rebalance_exit,13514.586014586015
2011-03-31,ARIA,0.20707553314450777,0.21705863690633875,rebalance_exit,13514.586014586015
2011-03-31,GMOL,0.007408291565890179,0.023828447189842228,rebalance_exit,13514.586014586015
2011-03-31,PBTH,0.04010071103075297,0.04184005616146691,rebalance_exit,13514.586014586015
2011-03-31,SOL_old,-0.05012681112426853,-0.04524886877828049,rebalance_exit,13514.586014586015
2011-03-31,AFOP,-0.18033722690987863,-0.17444572898393762,rebalance_exit,13514.586014586015
2011-03-31,SOUM,-0.12438589548139645,-0.02857142857142858,rebalance_exit,1578.604990234375
2011-03-31,IGOI,-0.27228957354672856,-0.2689851346763915,rebalance_exit,13514.586014586015
2011-03-31,STEC_old,-0.03485725809956608,-0.03485725809956608,rebalance_exit,13514.586014586015
2011-03-31,GMOLQ,0.007408291565890179,0.023828447189842228,rebalance_exit,13514.586014586015
2011-03-31,KNXA,0.1717764930571719,0.17650601932864807,rebalance_exit,13514.586014586015
2011-03-31,SOL,-0.05012681112426853,-0.04524886877828049,rebalance_exit,13514.586014586015
2011-03-31,GRT,0.01688043907392167,0.01688043907392167,rebalance_exit,13514.586014586015
2011-03-31,PEER,-0.0758225752118411,-0.0758225752118411,rebalance_exit,13514.586014586015
2011-03-31,TPCG,-0.011502625869456828,-0.006196158435609056,rebalance_exit,13514.586014586015
2011-03-31,PALT,-0.07582257521184121,-0.0758225752118411,rebalance_exit,3490.8624438476563
2011-03-31,QLTY_old,0.14387441944599133,0.15198713636087646,rebalance_exit,13514.586014586015
2011-03-31,NPSP,0.20869855196016363,0.20869855196016363,rebalance_exit,13514.586014586015
2011-03-31,ARII,0.2139955321318774,0.2179284337865981,rebalance_exit,13514.586014586015
2011-03-31,SATCQ,0.04457882016948633,0.05654458097191317,rebalance_exit,13514.586014586015
2011-03-31,MDF,-0.053811403819111314,-0.053811403819111314,rebalance_exit,13514.586014586015
2011-03-31,GMO,0.007408291565890179,0.023828447189842228,rebalance_exit,13514.586014586015
