date,ticker
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GPX
2010-01-04,GRMS
2010-01-04,GRNB1
2010-01-04,GRO_old
2010-01-04,GRT
2010-01-04,GRT
2010-01-04,GSI
2010-01-04,GSI
2010-01-04,GSIC
2010-01-04,GSIC
2010-01-04,GSIC
2010-01-04,GSIC
2010-01-04,GSKNF
2010-01-04,GTI_old
2010-01-04,GTI_old
2010-01-04,GTI_old
2010-01-04,GTI_old
2010-01-04,GTTN
2010-01-04,GTTN
2010-01-04,GTTN
2010-01-04,GV_old
2010-01-04,GV_old
2010-01-04,GV_old
2010-01-04,GV_old
2010-01-04,GV_old
2010-01-04,GV_old
2010-01-04,GYMB
2010-01-04,HBP
2010-01-04,HBP
2010-01-04,HDNG
2010-01-04,HDNG
2010-01-04,HDNG
2010-01-04,HDNG
2010-01-04,HDNG
2010-01-04,HDYN
2010-01-04,HDYN
2010-01-04,HDYN
2010-01-04,HDYN
2010-01-04,HEOP
2010-01-04,HEOP
2010-01-04,HEP
2010-01-04,HFFC
2010-01-04,HFFC
2010-01-04,HGG
2010-01-04,HGG
2010-01-04,HGGGQ
2010-01-04,HGGGQ
2010-01-04,HGSH
2010-01-04,HGSI
2010-01-04,HGSI
2010-01-04,HH
2010-01-04,HH
2010-01-04,HILL
2010-01-04,HILL
2010-01-04,HILL
2010-01-04,HILL
2010-01-04,HITK
2010-01-04,HI
2010-01-04,HMBL
2010-01-04,HMBL
2010-01-04,HMBL
2010-01-04,HLS
2010-01-04,HLS
2010-01-04,HLS
2010-01-04,HLS
2010-01-04,HLS
2010-01-04,HLS
2010-01-04,HMNF
2010-01-04,HMNF
2010-01-04,HMSY
2010-01-04,HNGR
2010-01-04,HNGR
2010-01-04,HNGR
2010-01-04,HNGR
2010-01-04,HOKU
2010-01-04,HOLI
2010-01-04,HOLI
2010-01-04,HPJ
2010-01-04,HPJ
2010-01-04,HPJ
2010-01-04,HPJ
2010-01-04,HPOL
2010-01-04,HPOL
2010-01-04,HPOL
2010-01-04,HPPI
2010-01-04,HPPI
2010-01-04,HPPI
2010-01-04,HPPI
2010-01-04,HPPI
2010-01-04,HRBN
2010-01-04,HRBN
2010-01-04,HS
2010-01-04,HRC
2010-01-04,HRC
2010-01-04,HSKA
2010-01-04,HTBK
2010-01-04,HTWR
2010-01-04,HW
2010-01-04,HW
2010-01-04,HW
2010-01-04,HW
2010-01-04,HW
2010-01-04,HYGS
2010-01-04,IBCA_old
2010-01-04,IBCA_old
2010-01-04,ICGE
2010-01-04,ICGE
2010-01-04,ICGE
2010-01-04,ICON_old
2010-01-04,ICON_old
2010-01-04,IDIX
2010-01-04,IDSY
2010-01-04,IGCC
2010-01-04,IGCC
2010-01-04,IGTE
2010-01-04,IIJI
2010-01-04,IIN
2010-01-04,IIN
2010-01-04,IILG
2010-01-04,IMBI
2010-01-04,IMBIQ
2010-01-04,IMH
2010-01-04,IMH
2010-01-04,IMMU
2010-01-04,IMPHO
2010-01-04,IMPHO
2010-01-04,IMPM
2010-01-04,IMPM
2010-01-04,IN
2010-01-04,INFI
2010-01-04,INFIQ
2010-01-04,INOC
2010-01-04,INOC
2010-01-04,INVI
2010-01-04,INVI
2010-01-04,INVI
2010-01-04,INVI
2010-01-04,INVI
2010-01-04,IPAS
2010-01-04,IPAS
2010-01-04,IPAS
2010-01-04,IPAS
2010-01-04,IRC
2010-01-04,IRIS
2010-01-04,IRIS
2010-01-04,IRIS
2010-01-04,IRLD
2010-01-04,IRLD
2010-01-04,IRLD
2010-01-04,ISH
2010-01-04,ISH
2010-01-04,ISH
2010-01-04,ISH
2010-01-04,ISH
2010-01-04,ISH
2010-01-04,ISHC
2010-01-04,ISHC
2010-01-04,ISHC
2010-01-04,ISHC
2010-01-04,ISHC
2010-01-04,ISHC
2010-01-04,ISRL_old
2010-01-04,ISRL_old
2010-01-04,ISTA
2010-01-04,ISTA
2010-01-04,ISTA
2010-01-04,ISSI
2010-01-04,ISIS
2010-01-04,ISIS
2010-01-04,ITPOF
2010-01-04,ITPOF
2010-01-04,ITPOF
2010-01-04,IXYS
2010-01-04,IXYS
2010-01-04,IXYS
2010-01-04,IXYS
2010-01-04,JAH
2010-01-04,JAH
2010-01-04,JAH
2010-01-04,JAH
2010-01-04,JASO
2010-01-04,JCG
2010-01-04,JCG
2010-01-04,JDAS
2010-01-04,JCS
2010-01-04,JCS
2010-01-04,JCS
2010-01-04,JMBA
2010-01-04,JMBA
2010-01-04,JMBA
2010-01-04,JMBA
2010-01-04,JNP
2010-01-04,JNP
2010-01-04,JNP
2010-01-04,JNY
2010-01-04,JRCCQ
2010-01-04,JRCCQ
2010-01-04,JRCCQ
2010-01-04,JRCCQ
2010-01-04,JRJC
2010-01-04,JRN
2010-01-04,JRJCY
2010-01-04,KBXRF
2010-01-04,KENT
2010-01-04,KERX
2010-01-04,KERX
2010-01-04,KEYN
2010-01-04,KIRK
2010-01-04,KITDQ
2010-01-04,KITDQ
2010-01-04,KITDQ
2010-01-04,KNSY
2010-01-04,KONA
2010-01-04,KONA
2010-01-04,KONA
2010-01-04,KONA_old
2010-01-04,KONA_old
2010-01-04,KONA_old
2010-01-04,KONAQ
2010-01-04,KONAQ
2010-01-04,KONAQ
2010-01-04,KSIX
2010-01-04,KSIX
2010-01-04,KSPN
2010-01-04,KSPN
2010-01-04,KSPN
2010-01-04,KTEC_old
2010-01-04,KTEC_old
2010-01-04,KTEC_old
2010-01-04,KTEC_old
2010-01-04,KTEC_old
2010-01-04,KWK
2010-01-04,KWK
2010-01-04,KWK
2010-01-04,KWKAQ
2010-01-04,KWKAQ
2010-01-04,KWKAQ
2010-01-04,KW
2010-01-04,KW
2010-01-04,KW
2010-01-04,KW
2010-01-04,KW
2010-01-04,LANC
2010-01-04,LANC
2010-01-04,LANC
2010-01-04,LBMH
2010-01-04,LBMH
2010-01-04,LBMH
2010-01-04,LBAI
2010-01-04,LCAV
2010-01-04,LCAV
2010-01-04,LCRY
2010-01-04,LCRY
2010-01-04,LEAP_old
2010-01-04,LEAP_old
2010-01-04,LGTY
2010-01-04,LIWA
2010-01-04,LIWA
2010-01-04,LIWA
2010-01-04,LMST
2010-01-04,LMST
2010-01-04,LNBB
2010-01-04,LNBB
2010-01-04,LNETQ
2010-01-04,LNETQ
2010-01-04,LNETQ
2010-01-04,LNETQ
2010-01-04,LNETQ
2010-01-04,LNETQ
2010-01-04,LOCM
2010-01-04,LOCMQ
2010-01-04,LNW
2010-01-04,LNW
2010-01-04,LNW
2010-01-04,LNW
2010-01-04,LNW
2010-01-04,LNW
2010-01-04,LNW
2010-01-04,LOOP1
2010-01-04,LPHI
2010-01-04,LPIH
2010-01-04,LSBG
2010-01-04,LSE_old
2010-01-04,LVB
2010-01-04,LVB
2010-01-04,LVLT
2010-01-04,LVLT
2010-01-04,LVLT
2010-01-04,LVLT
2010-01-04,LWSN
2010-01-04,MAG
2010-01-04,MAKO_old
2010-01-04,MAMS
2010-01-04,MASC
2010-01-04,MATR
2010-01-04,MAXD
2010-01-04,MBRG
2010-01-04,MBVX
2010-01-04,MCBC
2010-01-04,MCBC
2010-01-04,MCBC
2010-01-04,MCBC
2010-01-04,MCRL
2010-01-04,MDAS
2010-01-04,MDAS
2010-01-04,MDCI
2010-01-04,MDF
2010-01-04,MDIT
2010-01-04,MDIT
2010-01-04,MDIT
2010-01-04,MDCA
2010-01-04,MDCA
2010-01-04,MDCA
2010-01-04,MDTH
2010-01-04,MDP
2010-01-04,MDP
2010-01-04,MDP
2010-01-04,MDP
2010-01-04,MDVN
2010-01-04,MDVN
2010-01-04,MDVN
2010-01-04,MDVN
2010-01-04,MDVN
2010-01-04,MDWCQ
2010-01-04,MDWCQ
2010-01-04,MDWCQ
2010-01-04,MEA
2010-01-04,MECK
2010-01-04,MECK
2010-01-04,MECK
2010-01-04,MEDQ
2010-01-04,MEDQ
2010-01-04,MEDQ
2010-01-04,MEDQ
2010-01-04,MEDQ
2010-01-04,MEDQ
2010-01-04,MEDQ
2010-01-04,MEDQ
2010-01-04,MEDW
2010-01-04,MEDW
2010-01-04,MEDW
2010-01-04,MEDW
2010-01-04,MEET
2010-01-04,MENT
2010-01-04,MFGLQ
2010-01-04,MFGLQ
2010-01-04,MFGLQ
2010-01-04,MFLX_old
2010-01-04,MFLX_old
2010-01-04,MFLX_old
2010-01-04,MFSF
2010-01-04,MFW
2010-01-04,MFW
2010-01-04,MFW
2010-01-04,MFW
2010-01-04,MFW
2010-01-04,MFW
2010-01-04,MFW
2010-01-04,MFW
2010-01-04,MGLN
2010-01-04,MHGC
2010-01-04,MHGC
2010-01-04,MHGC
2010-01-04,MHGC
2010-01-04,MHLD
2010-01-04,MHLD
2010-01-04,MIG_old
2010-01-04,MIFI
2010-01-04,MIFI
2010-01-04,MINI
2010-01-04,MIR_old
2010-01-04,MNTG
2010-01-04,MNTG
2010-01-04,MNTG
2010-01-04,MNTG
2010-01-04,MNTG
2010-01-04,MNTG
2010-01-04,MNTG
2010-01-04,MNTX
2010-01-04,MNTA
2010-01-04,MODV
2010-01-04,MPG1
2010-01-04,MPG1
2010-01-04,MPG1
2010-01-04,MPG1
2010-01-04,MPG1
2010-01-04,MPW
2010-01-04,MRH
2010-01-04,MRH
2010-01-04,MRT1
2010-01-04,MRT1
2010-01-04,MRT1
2010-01-04,MRT1
2010-01-04,MRT1
2010-01-04,MRVC
2010-01-04,MSL
2010-01-04,MSL
2010-01-04,MSON
2010-01-04,MSON
2010-01-04,MSSR
2010-01-04,MSSR
2010-01-04,MTL
2010-01-04,MTOX
2010-01-04,MTOX
2010-01-04,MTSN
2010-01-04,MTSN
2010-01-04,NAFC
2010-01-04,NAFC
2010-01-04,NAVG
2010-01-04,NAVG
2010-01-04,NAV
2010-01-04,NAV
2010-01-04,NAV
2010-01-04,NCS
2010-01-04,NDZ
2010-01-04,NDZ
2010-01-04,NDZ
2010-01-04,NDZ
2010-01-04,NDZ
2010-01-04,NEPHD
2010-01-04,NEPHD
2010-01-04,NEPHD
2010-01-04,NEPHD
2010-01-04,NEPHD
2010-01-04,NEWS
2010-01-04,NEWS
2010-01-04,NEWN
2010-01-04,NEWN
2010-01-04,NGSX
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NHLD
2010-01-04,NICK
2010-01-04,NM
2010-01-04,NM
2010-01-04,NOTV
2010-01-04,NOTV
2010-01-04,NOVB
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NOVL
2010-01-04,NPSP
2010-01-04,NSH_old
2010-01-04,NSH_old
2010-01-04,NSPH
2010-01-04,NSPH
2010-01-04,NS
2010-01-04,NS
2010-01-04,NS
2010-01-04,NS
2010-01-04,NS
2010-01-04,NSTC_old
2010-01-04,NSTC_old
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTP
2010-01-04,NTUS
2010-01-04,NUVA
2010-01-04,NUVA
2010-01-04,NVLN
2010-01-04,NVLS1
2010-01-04,NWK
2010-01-04,NWK
2010-01-04,NWIN
2010-01-04,NYMX
2010-01-04,NYNY_old
2010-01-04,NYNY_old
2010-01-04,NYNY_old
2010-01-04,NYNY_old
2010-01-04,NYNY_old
2010-01-04,NYNY_old
2010-01-04,NXTM
2010-01-04,NXTM
2010-01-04,NXTM
2010-01-04,OA
2010-01-04,OA
2010-01-04,OA
2010-01-04,OBCI
2010-01-04,OBCI
2010-01-04,OBQI
2010-01-04,OBQI
2010-01-04,OBQI
2010-01-04,OBQI
2010-01-04,OCAT
2010-01-04,OCAT
2010-01-04,OCAT
2010-01-04,OCAT
2010-01-04,OCAT
2010-01-04,OCAT
2010-01-04,OCLR
2010-01-04,OCLR
2010-01-04,ODP
2010-01-04,ODP
2010-01-04,ODP
2010-01-04,OKSB
2010-01-04,OLCB
2010-01-04,OLCB
2010-01-04,OLCB
2010-01-04,OLCB
2010-01-04,OLCB
2010-01-04,OLBK
2010-01-04,OLBK
2010-01-04,OLBK
2010-01-04,OMNT
2010-01-04,OMNT
2010-01-04,OMNT
2010-01-04,OMNT
2010-01-04,OMPI
2010-01-04,OMX
2010-01-04,ONP
2010-01-04,ONP
2010-01-04,ONP
2010-01-04,OOGI
2010-01-04,OPAY
2010-01-04,OPAY
2010-01-04,OPAY
2010-01-04,OPLK
2010-01-04,OPLK
2010-01-04,ORBK
2010-01-04,OREX
2010-01-04,OPOF
2010-01-04,OPOF
2010-01-04,OPOF
2010-01-04,OREXQ
2010-01-04,OSIR
2010-01-04,OSGIQ
2010-01-04,OSGIQ
2010-01-04,OSGIQ
2010-01-04,OSGIQ
2010-01-04,OSGIQ
2010-01-04,OSGIQ
2010-01-04,OSTK
2010-01-04,OTIVF
2010-01-04,OTIVF
2010-01-04,OTIV
2010-01-04,OTIV
2010-01-04,OUTD
2010-01-04,OUTD
2010-01-04,OUTD
2010-01-04,OUTD
2010-01-04,OUTR
2010-01-04,OUTR
2010-01-04,OVRL
2010-01-04,OVRL
2010-01-04,OWW
2010-01-04,PAET
2010-01-04,PACW
2010-01-04,PACW
2010-01-04,PACW
2010-01-04,PACW
2010-01-04,PACW
2010-01-04,PARL
2010-01-04,PARL
2010-01-04,PARL
2010-01-04,PARL
2010-01-04,PARL
2010-01-04,PARL
2010-01-04,PBIB
2010-01-04,PBIB
2010-01-04,PBOX
2010-01-04,PBOX
2010-01-04,PBOX
2010-01-04,PBOX
2010-01-04,PBTH
2010-01-04,PBTH
2010-01-04,PBTH
2010-01-04,PBTH
2010-01-04,PBY1
2010-01-04,PCMI
2010-01-04,PCMI
2010-01-04,PCMI
2010-01-04,PCMI
2010-01-04,PCMI
2010-01-04,PCMI
2010-01-04,PCOM
2010-01-04,PCOM
2010-01-04,PCOM
2010-01-04,PCXCQ
2010-01-04,PCYC
2010-01-04,PCYG
2010-01-04,PCYG
2010-01-04,PDCE
2010-01-04,PENX
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PERF_old
2010-01-04,PFBI
2010-01-04,PFBI
2010-01-04,PFBI
2010-01-04,PFBI
2010-01-04,PFBI
2010-01-04,PFBI
2010-01-04,PFSW
2010-01-04,PFSW
2010-01-04,PGI
2010-01-04,PGI
2010-01-04,PGTI
2010-01-04,PHMD
2010-01-04,PHMD
2010-01-04,PHMD
2010-01-04,PHMD
2010-01-04,PHMD
2010-01-04,PHMD
2010-01-04,PHMD
2010-01-04,PHX
2010-01-04,PIKE
2010-01-04,PKY1
2010-01-04,PKY1
2010-01-04,PLCM
2010-01-04,PLFE
2010-01-04,PLFE
2010-01-04,PLM
2010-01-04,PLXT
2010-01-04,PMD
2010-01-04,PMD
2010-01-04,PMD
2010-01-04,PMD
2010-01-04,PNNW
2010-01-04,PNSN
2010-01-04,PNTR
2010-01-04,PNTR
2010-01-04,PNTR
2010-01-04,POL_old
2010-01-04,POWR_old
2010-01-04,POWR_old
2010-01-04,POWR_old
2010-01-04,POWR_old
2010-01-04,POWR_old
2010-01-04,POWR_old
2010-01-04,POWR_old
2010-01-04,POWR_old
2010-01-04,PPBI
2010-01-04,PPBI
2010-01-04,PPBI
2010-01-04,PPBI
2010-01-04,PPBI
2010-01-04,PPBI
2010-01-04,PRA
2010-01-04,PRET
2010-01-04,PRGN
2010-01-04,PRETQ
2010-01-04,PRGX
2010-01-04,PROJ
2010-01-04,PRSG
2010-01-04,PRSN
2010-01-04,PRSN
2010-01-04,PRSC
2010-01-04,PRTX
2010-01-04,PRTX
2010-01-04,PRTX
2010-01-04,PRX
2010-01-04,PRX
2010-01-04,PRXI_old
2010-01-04,PRXI_old
2010-01-04,PRXI_old
2010-01-04,PRXI_old
2010-01-04,PRXI_old
2010-01-04,PRXI_old
2010-01-04,PRXI_old
2010-01-04,PRXI_old
2010-01-04,PSE
2010-01-04,PSID
2010-01-04,PSID
2010-01-04,PSID
2010-01-04,PSID
2010-01-04,PSS
2010-01-04,PSYS1
2010-01-04,PSYS1
2010-01-04,PSYS1
2010-01-04,PSYS1
2010-01-04,PTGEF
2010-01-04,PTNR
2010-01-04,PTNR
2010-01-04,PTNR
2010-01-04,PTNR
2010-01-04,PTNRY
2010-01-04,PTNRY
2010-01-04,PTNRY
2010-01-04,PTNRY
2010-01-04,PTP
2010-01-04,PTSI
2010-01-04,PTVCA
2010-01-04,PTVCB
2010-01-04,PULB
2010-01-04,PULS1
2010-01-04,PULS1
2010-01-04,PVFC
2010-01-04,PVFC
2010-01-04,PVFC
2010-01-04,PVFC
2010-01-04,PVFC
2010-01-04,PVFC
2010-01-04,PVFC
2010-01-04,PVA
2010-01-04,PVA
2010-01-04,PVA
2010-01-04,PVA
2010-01-04,PVAHQ
2010-01-04,PVAHQ
2010-01-04,PVAHQ
2010-01-04,PVAHQ
2010-01-04,PZG1
2010-01-04,PZG1
2010-01-04,PZG1
2010-01-04,PZG1
2010-01-04,PZG1
2010-01-04,QCOR
2010-01-04,QCOR
2010-01-04,QCOR
2010-01-04,QCOR
2010-01-04,QCOR
2010-01-04,QCOR
2010-01-04,PYX
2010-01-04,QLGC
2010-01-04,QLTY_old
2010-01-04,QLTY_old
2010-01-04,RADA
2010-01-04,RADA
2010-01-04,RADA
2010-01-04,RAD
2010-01-04,RAD
2010-01-04,RAD
2010-01-04,RAD
2010-01-04,RAD
2010-01-04,RAD
2010-01-04,RADCQ
2010-01-04,RADCQ
2010-01-04,RADCQ
2010-01-04,RADCQ
2010-01-04,RADCQ
2010-01-04,RADCQ
2010-01-04,RCPI
2010-01-04,RCPI
2010-01-04,RCPI
2010-01-04,RCPI
2010-01-04,RCPI
2010-01-04,RCPI
2010-01-04,RCPI
2010-01-04,RDEN
2010-01-04,REDF
2010-01-04,REDF
2010-01-04,REDF
2010-01-04,REDF
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,REIS
2010-01-04,RELYQ
2010-01-04,RELYQ
2010-01-04,RELYQ
2010-01-04,REN
2010-01-04,REXX
2010-01-04,RGRXD
2010-01-04,RGRXD
2010-01-04,RGRXD
2010-01-04,RLH
2010-01-04,RLH
2010-01-04,RLOG
2010-01-04,RLOG
2010-01-04,RLOG
2010-01-04,RLOG
2010-01-04,RLOG
2010-01-04,RLOGQ
2010-01-04,RLOGQ
2010-01-04,RLOGQ
2010-01-04,RLOGQ
2010-01-04,RLOGQ
2010-01-04,RLRN
2010-01-04,RMTR
2010-01-04,RMTR
2010-01-04,RMTR
2010-01-04,RNOW
2010-01-04,ROCM
2010-01-04,ROHIQ
2010-01-04,ROHIQ
2010-01-04,ROIC
2010-01-04,ROICW
2010-01-04,ROX
2010-01-04,ROX
2010-01-04,ROX
2010-01-04,ROX
2010-01-04,ROX
2010-01-04,RPTP
2010-01-04,RPTP
2010-01-04,RSH
2010-01-04,RSO
2010-01-04,RVLT
2010-01-04,RVLT
2010-01-04,RVLT
2010-01-04,SAAS
2010-01-04,SAAS
2010-01-04,SAJA
2010-01-04,SAJA
2010-01-04,SAFM
2010-01-04,SAFM
2010-01-04,SAFM
2010-01-04,SAFM
2010-01-04,SAFM
2010-01-04,SAFM
2010-01-04,SAFM
2010-01-04,SAFM
2010-01-04,SATCQ
2010-01-04,SATCQ
2010-01-04,SATS
2010-01-04,SATS
2010-01-04,SATS
2010-01-04,SCEI
2010-01-04,SCEI
2010-01-04,SCHSQ
2010-01-04,SCLN
2010-01-04,SCLN
2010-01-04,SCLN
2010-01-04,SCOND
2010-01-04,SCS
2010-01-04,SCS
2010-01-04,SCS
2010-01-04,SCS
2010-01-04,SCS
2010-01-04,SCS
2010-01-04,SCSS
2010-01-04,SCSS
2010-01-04,SCSS
2010-01-04,SEH
2010-01-04,SEH
2010-01-04,SDOC
2010-01-04,SES_old
2010-01-04,SES_old
2010-01-04,SES_old
2010-01-04,SFN_old
2010-01-04,SFSF
2010-01-04,SFLY
2010-01-04,SGK
2010-01-04,SGK
2010-01-04,SGK
2010-01-04,SGEN
2010-01-04,SGEN
2010-01-04,SGEN
2010-01-04,SGS
2010-01-04,SGS
2010-01-04,SGS
2010-01-04,SGS
2010-01-04,SGMS
2010-01-04,SGMS
2010-01-04,SGMS
2010-01-04,SGMS
2010-01-04,SGMS
2010-01-04,SGMS
2010-01-04,SGMS
2010-01-04,SHFL
2010-01-04,SHFL
2010-01-04,SHLO
2010-01-04,SHLO
2010-01-04,SHLO
2010-01-04,SHS
2010-01-04,SHS
2010-01-04,SIGN
2010-01-04,SINA
2010-01-04,SINA
2010-01-04,SINA
2010-01-04,SINA
2010-01-04,SIRO
2010-01-04,SIRO
2010-01-04,SIRO
2010-01-04,SIRO
2010-01-04,SIRO
2010-01-04,SIRO
2010-01-04,SIRO
2010-01-04,SKS
2010-01-04,SKS
2010-01-04,SLI_old
2010-01-04,SLI_old
2010-01-04,SLI_old
2010-01-04,SLI_old
2010-01-04,SLI_old
2010-01-04,SLI_old
2010-01-04,SLI_old
2010-01-04,SLTM
2010-01-04,SMA_old
2010-01-04,SMED
2010-01-04,SMTX
2010-01-04,SMTX
2010-01-04,SNAK
2010-01-04,SNAK
2010-01-04,SNMX
2010-01-04,SNSTA
2010-01-04,SNSTA
2010-01-04,SNSTA
2010-01-04,SOA
2010-01-04,SOA
2010-01-04,SNTA
2010-01-04,SNTA
2010-01-04,SNV
2010-01-04,SOMX
2010-01-04,SOMX
2010-01-04,SP
2010-01-04,SPA
2010-01-04,SPPI
2010-01-04,SPPI
2010-01-04,SQNM
2010-01-04,SQNM
2010-01-04,SQNM
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SPTN
2010-01-04,SRSL
2010-01-04,SRZ
2010-01-04,SRZ
2010-01-04,SRZ
2010-01-04,SSN
2010-01-04,SSN
2010-01-04,SSNYY
2010-01-04,SSNYY
2010-01-04,SSI
2010-01-04,SSI
2010-01-04,SSUP
2010-01-04,STAR
2010-01-04,STEL_old
2010-01-04,STI-WS-B
2010-01-04,STI-WS-B
2010-01-04,STV
2010-01-04,STON
2010-01-04,STON
2010-01-04,STON
2010-01-04,STON
2010-01-04,STVVY
2010-01-04,SUMR
2010-01-04,SUMR
2010-01-04,SUNH
2010-01-04,SUNH
2010-01-04,SUNH
2010-01-04,SUNH
2010-01-04,SUNH
2010-01-04,SUNH
2010-01-04,SUPX_old2
2010-01-04,SUPX_old2
2010-01-04,SUPX_old2
2010-01-04,SUPX_old2
2010-01-04,SUPX_old2
2010-01-04,SUPX_old2
2010-01-04,SUSS
2010-01-04,SUP
2010-01-04,SVBLD
2010-01-04,SVBLD
2010-01-04,SVNTQ
2010-01-04,SVR
2010-01-04,SWKH
2010-01-04,SWKH
2010-01-04,SWKH
2010-01-04,SWKH
2010-01-04,SWS
2010-01-04,SWS
2010-01-04,SWHC
2010-01-04,SWHC
2010-01-04,SWHC
2010-01-04,SWHC
2010-01-04,SYMM
2010-01-04,SYMM
2010-01-04,SYMX
2010-01-04,SYMX
2010-01-04,SYMX
2010-01-04,SYMSQ
2010-01-04,SYMSQ
2010-01-04,SYMSQ
2010-01-04,SYMSQ
2010-01-04,SYMSQ
2010-01-04,SYMSQ
2010-01-04,SYMSQ
2010-01-04,SYMSQ
2010-01-04,SYKE
2010-01-04,SYNM
2010-01-04,SYNM
2010-01-04,SYNM
2010-01-04,SYNM
2010-01-04,SYNT
2010-01-04,SYNT
2010-01-04,SYUT
2010-01-04,SYUT
2010-01-04,SYNL
2010-01-04,SYNL
2010-01-04,TARO
2010-01-04,TARO
2010-01-04,TARO
2010-01-04,TAL1
2010-01-04,TAL1
2010-01-04,TAL1
2010-01-04,TAST
2010-01-04,TAST
2010-01-04,TAYC
2010-01-04,TAYC
2010-01-04,TBLZ
2010-01-04,TCP
2010-01-04,TCO
2010-01-04,TCO
2010-01-04,TEAR
2010-01-04,TEAR
2010-01-04,TECU
2010-01-04,TECU
2010-01-04,TECU
2010-01-04,TECUA
2010-01-04,TECUA
2010-01-04,TECUA
2010-01-04,TESS
2010-01-04,TESS
2010-01-04,TESS
2010-01-04,TEUM
2010-01-04,TEUM
2010-01-04,TEUM
2010-01-04,TEN_old
2010-01-04,TEN_old
2010-01-04,TGP
2010-01-04,THOR1
2010-01-04,THOR1
2010-01-04,THOR1
2010-01-04,TICC
2010-01-04,TICC
2010-01-04,TIE
2010-01-04,TIE
2010-01-04,TIE
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TIGR1
2010-01-04,TKLC
2010-01-04,TLEO
2010-01-04,TLFA
2010-01-04,TLFA
2010-01-04,TLGT
2010-01-04,TLGT
2010-01-04,TLGT
2010-01-04,TNB
2010-01-04,TNP
2010-01-04,TNS
2010-01-04,TNS
2010-01-04,TNS
2010-01-04,TNS
2010-01-04,TNS
2010-01-04,TNS
2010-01-04,TNS
2010-01-04,TOO
2010-01-04,TOX
2010-01-04,TOX
2010-01-04,TPGI
2010-01-04,TRAK_old
2010-01-04,TPX
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRGL
2010-01-04,TRIDQ
2010-01-04,TRGT
2010-01-04,TRLG
2010-01-04,TRLG
2010-01-04,TRQ
2010-01-04,TRQ
2010-01-04,TSH
2010-01-04,TSH
2010-01-04,TSH
2010-01-04,TSH
2010-01-04,TSCDD
2010-01-04,TSCDD
2010-01-04,TSCDD
2010-01-04,TSCDD
2010-01-04,TSCDD
2010-01-04,TSCDD
2010-01-04,TSCDD
2010-01-04,TSCDD
2010-01-04,TSRE
2010-01-04,TSRE
2010-01-04,TSRE
2010-01-04,TSRE
2010-01-04,TSRE
2010-01-04,TST
2010-01-04,TSTC
2010-01-04,TSTC
2010-01-04,TUC
2010-01-04,TUC
2010-01-04,TWMC
2010-01-04,TWMC
2010-01-04,TWMC
2010-01-04,TXI
2010-01-04,TXI
2010-01-04,TXI
2010-01-04,UGNEQ
2010-01-04,UGNEQ
2010-01-04,UGNEQ
2010-01-04,UGNEQ
2010-01-04,UNXLQ
2010-01-04,UNXLQ
2010-01-04,UNXLQ
2010-01-04,UOLI
