date,portfolio_value
2015-05-21,10000791.177414961
2015-05-22,10001584.854037603
2015-05-26,10002373.546166195
2015-05-27,10003186.280123688
2015-05-28,10003992.764411181
2015-05-29,10004780.386984214
2015-06-01,10005593.309925906
2015-06-02,10006384.083049618
2015-06-03,10007148.667040704
2015-06-04,10007907.745994564
2015-06-05,10008719.418677699
2015-06-08,10009564.213372458
2015-06-09,10010314.407856176
2015-06-10,10011115.146731792
2015-06-11,10011915.955255982
2015-06-12,10012707.357892929
2015-06-15,10013514.605171368
2015-06-16,10014318.752613014
2015-06-17,10015119.813388145
2015-06-18,10015889.380611517
2015-06-19,10016690.567573573
2015-06-22,10017473.01145153
2015-06-23,10018302.59307118
2015-06-24,10019085.03135626
2015-06-25,10019883.31432288
2015-06-26,10020672.198050665
2015-06-29,10047536.963326726
2015-06-30,10004494.721610416
2015-07-01,9982895.296030018
2015-07-02,9990189.354834838
2015-07-06,10004005.969379
2015-07-07,9976825.185121838
2015-07-08,9950540.112747625
2015-07-09,9946684.228556618
2015-07-10,9957714.683099331
2015-07-13,9969640.703178285
2015-07-14,9972296.011986826
2015-07-15,9952571.491800036
2015-07-16,9953321.144267773
2015-07-17,9825434.455049181
2015-07-20,9799202.377226483
2015-07-21,9815806.328156061
2015-07-22,9811918.298573926
2015-07-23,9805213.508648219
2015-07-24,9800388.299464233
2015-07-27,9795570.72976968
2015-07-28,9789831.19337437
2015-07-29,9808299.263935229
2015-07-30,9788565.305841751
2015-07-31,9782775.590679744
2015-08-03,9773320.281832332
2015-08-04,9772216.438948752
2015-08-05,9773909.049189547
2015-08-06,9775630.111039972
2015-08-07,9776425.42083579
2015-08-10,9772512.82121068
2015-08-11,9772355.303392028
2015-08-12,9775909.319809316
2015-08-13,9777642.048641311
2015-08-14,9773729.696268467
2015-08-17,9778220.43782277
2015-08-18,9777128.573665777
2015-08-19,9784439.925499845
2015-08-20,9787046.273895498
2015-08-21,9787839.047842115
2015-08-24,9784884.433964506
2015-08-25,9784751.504102424
2015-08-26,9784593.394803327
2015-08-27,9787225.42606777
2015-08-28,9800099.556394078
2015-08-31,9810206.395839972
2015-09-01,9800736.719908832
2015-09-02,9798717.821970938
2015-09-03,9802294.905256843
2015-09-04,9803083.239495797
2015-09-08,9799176.917451149
2015-09-09,9798087.235112434
2015-09-10,9798855.563821934
2015-09-11,9797753.379158666
2015-09-14,9801332.09333442
2015-09-15,9799328.200123878
2015-09-16,9802899.466055542
2015-09-17,9800871.710436441
2015-09-18,9799795.083796276
2015-09-21,9800574.689135548
2015-09-22,9798548.894049598
2015-09-23,9801175.712685628
2015-09-24,9801950.96247611
2015-09-25,9799929.892061574
2015-09-28,9800702.741170334
2015-09-29,9801505.943289101
2015-09-30,9803200.946596056
2015-10-01,9802093.317078743
2015-10-02,9802868.936109047
2015-10-05,9805491.199580586
2015-10-06,9810937.048082575
2015-10-07,9812635.512384066
2015-10-08,9812490.60823577
2015-10-09,9813279.028599417
2015-10-12,9811249.298148578
2015-10-13,9812009.573166622
2015-10-14,9812780.63070766
2015-10-15,9813573.468524689
2015-10-16,9816202.348476931
2015-10-19,9812324.313565386
2015-10-20,9813081.740253573
2015-10-21,9812926.03034769
2015-10-22,9811848.350944154
2015-10-23,9811698.447802635
2015-10-26,9812459.277318137
2015-10-27,9812303.81566025
2015-10-28,9807487.776527533
2015-10-29,9809196.693800882
2015-10-30,9809979.857539974
2015-11-02,9811687.632963601
2015-11-03,9811532.479555499
2015-11-04,9815076.997997575
2015-11-05,9815865.33068961
2015-11-06,9818531.989747321
