,portfolio_value
2025-01-01,1.0
2025-01-02,1.0394993979797245
2025-01-03,1.1126352767037577
2025-01-04,1.127768925015976
2025-01-05,1.105735786657541
2025-01-06,1.1179259480447907
2025-01-07,1.0271419320056399
2025-01-08,1.0412887066439713
2025-01-09,0.9868907567667847
2025-01-10,1.0217424050686128
2025-01-11,1.083322450858963
2025-01-12,1.060574646534299
2025-01-13,1.0677852959763776
2025-01-14,1.126846834113799
2025-01-15,1.276235289527169
2025-01-16,1.2797085928736087
2025-01-17,1.3567373243634988
2025-01-18,1.3192879255786338
2025-01-19,1.191128989246008
2025-01-20,1.2151383278431092
2025-01-21,1.257845906476544
2025-01-22,1.2437612338392814
2025-01-23,1.2153853528288405
2025-01-24,1.2094073229199542
2025-01-25,1.2158542832441706
2025-01-26,1.1695494169956715
2025-01-27,1.170403460736905
2025-01-28,1.1460707713697622
2025-01-29,1.1560166054724905
2025-01-30,1.1814859998626606
2025-01-31,1.158484825769012
2025-02-01,1.093784277730957
2025-02-02,0.9635717116340979
2025-02-03,1.0177440051700377
2025-02-04,0.9492763124533128
2025-02-05,0.9063995952558174
2025-02-06,0.881441050971151
2025-02-07,0.8914603088174008
2025-02-08,0.9092200881537059
2025-02-09,0.8969384656968222
2025-02-10,0.912496529020164
2025-02-11,0.9070796761456937
2025-02-12,0.937800067483581
2025-02-13,0.9519126347335706
2025-02-14,1.0020253765440106
2025-02-15,1.0055582806595291
2025-02-16,0.9883390746620045
2025-02-17,0.9616223360071273
2025-02-18,0.9301452853099236
2025-02-19,0.9703780330587367
2025-02-20,0.9617077591295514
2025-02-21,0.9107975901534162
2025-02-22,0.9258952921437346
2025-02-23,0.9191877635919657
2025-02-24,0.8040738813962343
2025-02-25,0.8155051370929893
2025-02-26,0.7798197762644967
2025-02-27,0.7833576855600449
2025-02-28,0.7161735677110389
2025-03-01,0.713353268851683
2025-03-02,0.8441294305342865
2025-03-03,0.7068351981557328
2025-03-04,0.6970571921413706
2025-03-05,0.7069340277902406
2025-03-06,0.7167401383561994
2025-03-07,0.6867124705021855
2025-03-08,0.6742453945298357
2025-03-09,0.621186516640386
2025-03-10,0.5815387035520049
2025-03-11,0.612164677272082
2025-03-12,0.6265147959950788
2025-03-13,0.6161042034242155
2025-03-14,0.6420928228184942
2025-03-15,0.6513473951063155
2025-03-16,0.6306578538961825
2025-03-17,0.6435571364629992
2025-03-18,0.6282314701166425
2025-03-19,0.6776244440155914
2025-03-20,0.660063713895043
2025-03-21,0.644242816044161
2025-03-22,0.6441112932264554
2025-03-23,0.6535925793541838
2025-03-24,0.6633685739691174
2025-03-25,0.6665448966496655
2025-03-26,0.6451866482089603
2025-03-27,0.6454020490844895
2025-03-28,0.6080236365163028
2025-03-29,0.5923945902632448
2025-03-30,0.5937906376252058
2025-03-31,0.5677946435887333
2025-04-01,0.5745479534356083
2025-04-02,0.5591687155697038
2025-04-03,0.5643322277249052
2025-04-04,0.5734291464764963
2025-04-05,0.5754184230965395
2025-04-06,0.5451090759204616
2025-04-07,0.5422467790888467
2025-04-08,0.5275050593369379
2025-04-09,0.5653020740714503
2025-04-10,0.5535570706611455
2025-04-11,0.561636694742485
2025-04-12,0.5803312542025526
2025-04-13,0.5751666462997455
2025-04-14,0.5760556606490957
2025-04-15,0.5708816107476735
2025-04-16,0.5701562220479859
