date,ticker,side,ret
2021-03-31,KIN,long,-0.039455826457174936
2021-03-31,ZESTD,long,0.21777781733760126
2021-03-31,HTLF,long,0.5836149858478397
2021-03-31,BRKL_old,long,0.6110803741666895
2021-03-31,BRP,long,-0.009451116929067527
2021-03-31,CLNC,long,0.40801405018656967
2021-03-31,SPLP,long,0.8598668405693062
2021-03-31,PME,long,-0.34528579825897576
2021-03-31,TPX,long,0.35220608632750317
2021-03-31,NVGI,long,-0.4608974134192536
2021-03-31,THCB,long,-0.29435020464251416
2021-03-31,EURN,long,0.1475358321555651
2021-03-31,CYAD,long,-0.10725245694338403
2021-03-31,IDXAF,long,-0.1900000096857547
2021-03-31,LSYN,long,-0.14563259588673227
2021-03-31,NRXPW,long,0.9248444166953271
2021-03-31,PTVCA,long,0.528574424493844
2021-03-31,TONJ,long,3.3593594546545287
2021-03-31,GIK,long,-0.19298361700551758
2021-03-31,CLA,long,-0.1711110998083044
2021-03-31,ZEV,long,-0.19298361700551758
2021-03-31,THTX,long,0.5479999542236329
2021-03-31,NINK,long,-0.15555554378179814
2021-03-31,GIK-UN,long,-0.23184709769871092
2021-03-31,LACQ,long,0.013787865068757066
2021-03-31,THCBW,long,-0.34815127570263693
2021-03-31,COOLU,long,-0.03825231469275314
2021-03-31,VRN,long,0.766533621334655
2021-03-31,MOTNW,long,-0.529616418104862
2021-03-31,CPG,long,0.766455635245469
2021-03-31,GLEO,long,-0.021600691546689088
2021-03-31,TRNF,long,-0.16312471003262896
2021-03-31,LACQU,long,0.385714303879511
2021-03-31,ACGN,long,-0.6669027415908915
2021-03-31,UPH,long,-0.08468348828211314
2021-03-31,CYADY,long,-0.10725245694338403
2021-03-31,ALEQP,long,0.040000000000000036
2021-03-31,IDRA,long,-0.6669027415908915
2021-03-31,FSDC,long,0.35090914639559667
2021-03-31,EWST,long,0.0893854980764015
2021-03-31,SNCE,long,-0.10031511255057457
2021-03-31,GLAQU,long,-0.07004630390694044
2021-03-31,BCYPU,long,-0.05488294951918915
2021-03-31,CHKEW,long,-0.12125201938344865
2021-03-31,POSH,long,-0.3151731178734206
2021-03-31,SOBRD,long,0.006451555345359905
2021-03-31,YMAB,long,-0.16344639141447803
2021-03-31,EXEEW,long,-0.12125201938344865
2021-03-31,GSHN,long,-0.33007282414684924
2021-03-31,NSRWF,long,-0.24999998137354884
2021-03-31,MODDD,long,0.04751515122423933
2021-03-31,SFTW-UN,long,-0.1370827225330411
2021-03-31,EXN,long,-0.13268540680217467
2021-03-31,TOTA,long,0.11476089416788371
2021-03-31,MCADU,long,-0.00538101939718727
2021-03-31,NICK,long,0.01569230327424842
2021-03-31,CLVRW,long,-0.37380946812445626
2021-03-31,STMHD,long,-0.23999398318346687
2021-03-31,HFEN,long,-0.19372824426312052
2021-03-31,SEZNL,long,-0.125
2021-03-31,KNW,long,-0.30551850080769827
2021-03-31,SMPRD,long,0.0
2021-03-31,CHKEL,long,-0.032493252397687966
2021-03-31,ITMMF,long,-0.38950552864658783
2021-03-31,RSVAW,long,-0.4241982549845643
2021-03-31,CORRQ,long,-0.05872910688161603
