,portfolio_value
2011-04-05,0.996969320833576
2011-04-06,0.9982574166970333
2011-04-07,0.9928630321152426
2011-04-08,0.9860076893526055
2011-04-11,0.9868416120507376
2011-04-12,0.9814027803707995
2011-04-13,0.9777737921804887
2011-04-14,0.9733358047006032
2011-04-15,0.9797202488678595
2011-04-18,0.9789726853328943
2011-04-19,0.9781407396569287
2011-04-20,0.9890534502407091
2011-04-21,1.0038592626979572
2011-04-25,1.0024921475347934
2011-04-26,1.0137457072314662
2011-04-27,1.014239614707629
2011-04-28,1.0207864129447903
2011-04-29,1.0239647871290296
2011-05-02,1.0202254504028647
2011-05-03,1.0106897008714575
2011-05-04,1.0069028615286366
2011-05-05,1.0016420766549374
2011-05-06,0.9953999935374883
2011-05-09,1.0042662254213035
2011-05-10,1.0058416973402227
2011-05-11,0.9931634455734484
2011-05-12,0.9889061034854114
2011-05-13,0.9768175913598237
2011-05-16,0.9715713228023596
2011-05-17,0.9633677120567916
2011-05-18,0.9719124349939023
2011-05-19,0.9803239035541681
2011-05-20,0.9875911406262973
2011-05-23,0.974014942692382
2011-05-24,0.9673390864421184
2011-05-25,0.9697206468537601
2011-05-26,0.9780067335035246
2011-05-27,0.9792782528074805
2011-05-31,0.9818940140993769
2011-06-01,0.9745702317819707
2011-06-02,0.9424060571511077
2011-06-03,0.9374657880414475
2011-06-06,0.9345324875585241
2011-06-07,0.9351301461206468
2011-06-08,0.9410185814051665
2011-06-09,0.9409672918015592
2011-06-10,0.9423050338256741
2011-06-13,0.9400372875422776
2011-06-14,0.9489658179704538
2011-06-15,0.947995749882224
2011-06-16,0.9429296493415898
2011-06-17,0.9402417792146291
2011-06-20,0.9417317788733091
2011-06-21,0.9481765590530118
2011-06-22,0.9536989131132569
2011-06-23,0.9415458742007321
2011-06-24,0.9371886582422804
2011-06-27,0.9384316912758016
2011-06-28,0.9405517272602691
2011-06-29,0.9524827738100161
2011-06-30,0.9610093053450167
2011-07-01,0.9793739826537993
2011-07-05,0.990675748025138
2011-07-06,0.9940089030226209
2011-07-07,0.9931193119424989
2011-07-08,0.9968343985455546
2011-07-11,0.9877562814287014
2011-07-12,0.9800839117092435
2011-07-13,0.9827971162682116
2011-07-14,0.9779240336152596
2011-07-15,0.9723192120787559
2011-07-18,0.9705673462055293
2011-07-19,0.9804011582972251
2011-07-20,0.9866262072251543
2011-07-21,0.9904750461595891
2011-07-22,0.998436198697801
2011-07-25,0.9928862936367073
2011-07-26,0.975534267428184
2011-07-27,0.9612316664483976
2011-07-28,0.9443151171751436
2011-07-29,0.9411976352912026
2011-08-01,0.9414673763941775
2011-08-02,0.9357572263754917
2011-08-03,0.9293234066461314
2011-08-04,0.9295240204752503
2011-08-05,0.9188867115340189
