date,vol60,median730,scale
2018-01-14,1.3854375120508877,0.5908929699633988,0.42650279411641556
2018-01-21,1.5776321793155714,0.63070393239397,0.3997788208577174
2018-01-28,1.5567249237630214,0.638604724319435,0.41022322863294064
2018-02-04,1.7035324331899535,0.638604724319435,0.3748708929031743
2018-02-11,1.6229454050723902,0.638604724319435,0.393485031796834
2018-02-18,1.6059587515566458,0.638604724319435,0.3976470277959751
2018-02-25,1.5399584184863844,0.638604724319435,0.4146895894417173
2018-03-04,1.4543952008794334,0.638604724319435,0.4390861052988129
2018-03-11,1.4202915728891499,0.638604724319435,0.44962931309969584
2018-03-18,1.288742110834297,0.638604724319435,0.4955256128831078
2018-03-25,1.2358926898330287,0.6448530162866186,0.5217710417671776
2018-04-01,1.2233819638270622,0.6539020695584625,0.534503604673788
2018-04-08,1.0195906512897643,0.7088939135317649,0.6952730614340437
2018-04-15,0.9249739601934656,0.7170558857855225,0.7752173754551367
2018-04-22,0.9434277140101527,0.7436677531462258,0.7882615086482638
2018-04-29,1.004017279645403,0.8151813041895097,0.8119195961223038
2018-05-06,0.9840466066483812,0.9395283823472674,0.9547600448999658
2018-05-13,0.9512554481238672,0.968263113302178,1.0
2018-05-20,0.9346866333051296,0.968263113302178,1.0
2018-05-27,0.9421514399342141,0.968263113302178,1.0
2018-06-03,0.8705268446652027,0.968263113302178,1.0
2018-06-10,0.890628016647118,0.968263113302178,1.0
2018-06-17,0.833347330261433,0.968263113302178,1.0
2018-06-24,0.7455128585823367,0.968263113302178,1.0
2018-07-01,0.7289933105757408,0.968263113302178,1.0
2018-07-08,0.7175650438703383,0.968263113302178,1.0
2018-07-15,0.7014748576781247,0.968263113302178,1.0
2018-07-22,0.7316696970017766,0.968263113302178,1.0
2018-07-29,0.7090666483766945,0.968263113302178,1.0
2018-08-05,0.7198251814066464,0.968263113302178,1.0
2018-08-12,0.7199353861989823,0.968263113302178,1.0
2018-08-19,0.7756555073724622,0.968263113302178,1.0
2018-08-26,0.7505589745176064,0.968263113302178,1.0
2018-09-02,0.823833748325939,0.968263113302178,1.0
2018-09-09,0.858843959606116,0.968263113302178,1.0
2018-09-16,0.8206100867607785,0.968263113302178,1.0
2018-09-23,0.8858804371002095,0.968263113302178,1.0
2018-09-30,0.8967175127682853,0.968263113302178,1.0
2018-10-07,0.8477922248442268,0.968263113302178,1.0
2018-10-14,0.8724510943911669,0.968263113302178,1.0
2018-10-21,0.8049469553098718,0.968263113302178,1.0
2018-10-28,0.7937744212517573,0.968263113302178,1.0
2018-11-04,0.6422077240624335,0.968263113302178,1.0
2018-11-11,0.6470369747882085,0.968263113302178,1.0
2018-11-18,0.6547684710692772,0.968263113302178,1.0
2018-11-25,0.6877015991550636,0.968263113302178,1.0
2018-12-02,0.749124399942946,0.968263113302178,1.0
2018-12-09,0.7752017432969384,0.968263113302178,1.0
2018-12-16,0.7038201087733827,0.968263113302178,1.0
2018-12-23,0.8589923797739047,0.968263113302178,1.0
2018-12-30,0.933738570511622,0.968263113302178,1.0
2019-01-06,0.950943723161918,0.968263113302178,1.0
2019-01-13,0.954238150478625,0.9765761600703728,1.0
2019-01-20,0.8954924029149346,0.9765761600703728,1.0
2019-01-27,0.8106906562301818,0.9765761600703728,1.0
2019-02-03,0.7966985495902428,0.9765761600703728,1.0
2019-02-10,0.8309377883487609,0.9765761600703728,1.0
2019-02-17,0.7521243045110324,0.9765761600703728,1.0
2019-02-24,0.7539628891852452,0.9765761600703728,1.0
2019-03-03,0.6636924406914604,0.9765761600703728,1.0
2019-03-10,0.666403580968091,0.9765761600703728,1.0
2019-03-17,0.5813511883458504,0.9765761600703728,1.0
2019-03-24,0.5734575662992063,0.9765761600703728,1.0
2019-03-31,0.5568221162993816,0.9765761600703728,1.0
2019-04-07,0.691673728576708,0.9675664811768048,1.0
2019-04-14,0.6540105772793323,0.9544553843368826,1.0
2019-04-21,0.6424814240203702,0.9489579704825173,1.0
2019-04-28,0.5898633266335402,0.9446057924966902,1.0
2019-05-05,0.5901381359529377,0.9372515142931616,1.0
2019-05-12,0.6572004517030167,0.932597004886891,1.0
2019-05-19,0.811767304505558,0.9260648519155994,1.0
2019-05-26,0.835246371077582,0.9055082406755,1.0
2019-06-02,0.7391114152925601,0.8965458613012134,1.0
2019-06-09,0.7680312911094114,0.8904681246581776,1.0
2019-06-16,0.749054765006901,0.8839704361104,1.0
2019-06-23,0.7467194715940797,0.8741436088963805,1.0
2019-06-30,0.8218044411086114,0.8708355773148795,1.0
2019-07-07,0.8345716414629403,0.8621339086777615,1.0
2019-07-14,0.7857286989256441,0.8585388743512383,1.0
2019-07-21,0.795426605461704,0.8479871391018241,1.0
2019-07-28,0.7896023766791166,0.8415915472895646,1.0
2019-08-04,0.760406784113994,0.835297980758089,1.0
2019-08-11,0.7575308079697276,0.8322178286639877,1.0
2019-08-18,0.7852975102900943,0.8303804020934245,1.0
2019-08-25,0.7745403179318043,0.8270446859005846,1.0
2019-09-01,0.6907917423772802,0.8236927985613043,1.0
2019-09-08,0.672963278329304,0.821249917456504,1.0
2019-09-15,0.5032953695391752,0.8171286124737471,1.0
2019-09-22,0.47487203943547496,0.8096651117406599,1.0
2019-09-29,0.5736601314305333,0.8048390775532317,1.0
2019-10-06,0.5681842492801032,0.8030801114849299,1.0
2019-10-13,0.539547084675885,0.7994630041180462,1.0
2019-10-20,0.5330618700703097,0.7944828112756541,1.0
2019-10-27,0.6006042630017021,0.7895500028078377,1.0
2019-11-03,0.5965677779844522,0.7855131046078692,1.0
2019-11-10,0.600614242731188,0.7818450931581982,1.0
2019-11-17,0.5851359821289015,0.780214265661928,1.0
2019-11-24,0.532401972179043,0.780214265661928,1.0
2019-12-01,0.5285605891998807,0.780214265661928,1.0
2019-12-08,0.5131837982484706,0.780214265661928,1.0
2019-12-15,0.5013044803859265,0.7774984495701638,1.0
2019-12-22,0.564355861424829,0.7747477837103278,1.0
2019-12-29,0.4863945045768764,0.7706262834099755,1.0
2020-01-05,0.5118728893784067,0.7661265059826563,1.0
2020-01-12,0.5455847541391351,0.7623784206813711,1.0
2020-01-19,0.6228434127265426,0.7584083670954249,1.0
2020-01-26,0.5797816916707719,0.7557389126205072,1.0
2020-02-02,0.5881014837242524,0.7544989140372516,1.0
2020-02-09,0.6000601205628302,0.7520641520974689,1.0
2020-02-16,0.5805970475761024,0.7506089708561814,1.0
2020-02-23,0.6141443154914181,0.7490380757318363,1.0
2020-03-01,0.6804824828033518,0.7465903518368033,1.0
2020-03-08,0.7310227360397125,0.7404957297840188,1.0
2020-03-15,1.186381626612985,0.7360471368690682,0.6204134659185662
2020-03-22,1.2732095617879697,0.7360471368690682,0.578103682975359
2020-03-29,1.2867288912498107,0.7360471368690682,0.5720296962898994
2020-04-05,1.2826982388306962,0.7360471368690682,0.5738271984687892
2020-04-12,1.295058136598051,0.7360471368690682,0.5683506524290625
2020-04-19,1.2849754961897324,0.7360471368690682,0.5728102512862141
2020-04-26,1.2660852657041493,0.7360471368690682,0.581356688058214
2020-05-03,1.2851913352897744,0.7360471368690682,0.5727140517198634
2020-05-10,1.2665324994648075,0.7360471368690682,0.5811514013103463
2020-05-17,0.7614766813001711,0.7360471368690682,0.9666049597373308
2020-05-24,0.6238429928722913,0.7324380189677635,1.0
2020-05-31,0.6113252620418023,0.7298196193208274,1.0
2020-06-07,0.5849381863939795,0.7252710212797422,1.0
2020-06-14,0.5806261547148303,0.7205082191788834,1.0
2020-06-21,0.5318232250885204,0.7188620718899952,1.0
2020-06-28,0.4898786471842387,0.716290848355134,1.0
2020-07-05,0.47292843651922817,0.7133669805110522,1.0
2020-07-12,0.581355813802653,0.7108305487777437,1.0
2020-07-19,0.586494773568085,0.7086536262271353,1.0
2020-07-26,0.5873123123298049,0.7030462347717812,1.0
2020-08-02,0.618035257966048,0.6963392594164026,1.0
2020-08-09,0.628213813986745,0.689246670766172,1.0
2020-08-16,0.6194447136282825,0.683201703266211,1.0
2020-08-23,0.63358578029202,0.6801634823713019,1.0
2020-08-30,0.6528649911770679,0.6772184203834434,1.0
2020-09-06,0.6675970089826389,0.6733807666730384,1.0
2020-09-13,0.6561618409126591,0.6672031484861664,1.0
2020-09-20,0.6473764257894363,0.6639836320900359,1.0
2020-09-27,0.6623503504516842,0.6631366523943699,1.0
2020-10-04,0.5932804346115109,0.6609396503495317,1.0
2020-10-11,0.5848587540780746,0.6571686460236327,1.0
2020-10-18,0.5646872067863583,0.6558358535359801,1.0
2020-10-25,0.56912801857317,0.6540943770728808,1.0
2020-11-01,0.5288534245956226,0.6521150953477113,1.0
2020-11-08,0.44391659978172154,0.6502300762280826,1.0
2020-11-15,0.4431070404853212,0.6476900365160234,1.0
2020-11-22,0.5524722066044953,0.6448867988517721,1.0
2020-11-29,0.7456237163551604,0.6432692148970746,0.8627263333864615
2020-12-06,0.8005131585683083,0.6432692148970746,0.8035710693969611
2020-12-13,0.8311082343790627,0.6432692148970746,0.7739897022891051
2020-12-20,0.8704735390706556,0.6432692148970746,0.7389876728290312
2020-12-27,1.0169618353859484,0.6432692148970746,0.6325401726141933
2021-01-03,1.140921566689019,0.6432692148970746,0.5638154573270596
2021-01-10,1.1425196301268408,0.6432692148970746,0.5630268381696513
2021-01-17,1.2080504325197334,0.6432692148970746,0.532485397613205
2021-01-24,1.1606283238265909,0.6432692148970746,0.5542422166436679
2021-01-31,2.193895940645876,0.6432692148970746,0.3
2021-02-07,2.1864644988876876,0.6432692148970746,0.3
2021-02-14,2.174227892496153,0.6432692148970746,0.3
2021-02-21,2.1288598165872727,0.6432692148970746,0.30216607495005704
2021-02-28,2.175165615375888,0.6432692148970746,0.3
2021-03-07,2.1244108444406544,0.6432692148970746,0.3027988755472785
2021-03-14,2.0928701503937632,0.6468440176576922,0.30907030593178064
2021-03-21,2.093061509254628,0.6510758972581041,0.31106391015234064
2021-03-28,2.0565153933777056,0.6540943770728808,0.31805955801700525
2021-04-04,0.7829562232958406,0.6548922023223254,0.8364352729269691
2021-04-11,0.8701354179793339,0.6558358535359801,0.7537169962107627
2021-04-18,1.0723648947032511,0.6566971190124854,0.6123821492629233
2021-04-25,1.0239932848058344,0.6615341162167916,0.6460336469318049
2021-05-02,1.046233405553053,0.6657042302967253,0.6362865367932169
2021-05-09,1.0956826624857061,0.6733807666730384,0.6145764551438478
2021-05-16,1.2176492602574571,0.6792832071648471,0.5578644272499463
2021-05-23,1.517272089848926,0.6792832071648471,0.4477003246217249
2021-05-30,1.6284973267017824,0.6792832071648471,0.4171227032595802
2021-06-06,1.6071558305943283,0.6792832071648471,0.4226616947988468
2021-06-13,1.5545858182520893,0.6792832071648471,0.436954460274573
2021-06-20,1.470016571367605,0.6792832071648471,0.4620922106564333
2021-06-27,1.555589925320102,0.6792832071648471,0.4366724135379492
2021-07-04,1.4858677446094044,0.6792832071648471,0.4571626308123492
2021-07-11,1.4246252583710561,0.6792832071648471,0.4768153612140449
2021-07-18,1.2189333356499115,0.6792832071648471,0.5572767495136776
2021-07-25,0.9879803089957074,0.6792832071648471,0.6875473134230233
2021-08-01,0.9219456611743422,0.6792832071648471,0.7367931058969354
2021-08-08,0.9310123424342265,0.6792832071648471,0.7296178323359195
2021-08-15,0.9555083590195258,0.6792832071648471,0.7109128881529397
2021-08-22,0.7721227034519008,0.6792832071648471,0.879760696231312
2021-08-29,0.7674804913310657,0.6792832071648471,0.8850820507329702
2021-09-05,0.7671002855987679,0.6795302416910184,0.8858427697763197
2021-09-12,0.8599621488300022,0.7014486397822737,0.8156738534790284
2021-09-19,0.8237721353560175,0.7406579765212278,0.899105401521175
2021-09-26,0.9243282922130299,0.7569819277258141,0.8189535407527615
2021-10-03,0.9506189880833036,0.763085890815109,0.802725277299257
2021-10-10,0.8949190116309602,0.7719597922268359,0.8626029642838459
2021-10-17,0.8397538634136743,0.7871185891597001,0.93732059291754
2021-10-24,0.8254890046494024,0.8014107306272027,0.9708315024348191
2021-10-31,0.8330490873891687,0.8112204347044001,0.9737966789530001
2021-11-07,0.7221934867670646,0.8203216911277764,1.0
2021-11-14,0.7240154537257582,0.8203216911277764,1.0
2021-11-21,0.6711456918039533,0.8203216911277764,1.0
2021-11-28,0.6876135262322962,0.8203216911277764,1.0
2021-12-05,0.6867811676307931,0.8203216911277764,1.0
2021-12-12,0.7042008663558439,0.8203216911277764,1.0
2021-12-19,0.7278002827260687,0.8203216911277764,1.0
2021-12-26,0.7140828155610345,0.8203216911277764,1.0
2022-01-02,0.6817189403378582,0.8203216911277764,1.0
2022-01-09,0.6634198809422661,0.8203216911277764,1.0
2022-01-16,0.6658585423028628,0.8203216911277764,1.0
2022-01-23,0.6976236074658496,0.8203216911277764,1.0
2022-01-30,0.6681259491729818,0.8203216911277764,1.0
2022-02-06,0.6825068542884546,0.8203216911277764,1.0
2022-02-13,0.670755675996493,0.8203216911277764,1.0
2022-02-20,0.7085603519813873,0.8203216911277764,1.0
2022-02-27,0.7156531251262054,0.8203216911277764,1.0
2022-03-06,0.7717370366295883,0.8203216911277764,1.0
2022-03-13,0.7734952024187516,0.8150369477868992,1.0
2022-03-20,0.781325566466491,0.8083816912820003,1.0
2022-03-27,0.7112574904169368,0.7967553237399374,1.0
2022-04-03,0.7085974932496234,0.7821408948811658,1.0
2022-04-10,0.6781488217440695,0.7785150065971251,1.0
2022-04-17,0.6826732373933042,0.7727440524086515,1.0
2022-04-24,0.6294254778112307,0.7703670448337532,1.0
2022-05-01,0.6127449120159243,0.7636464060299524,1.0
2022-05-08,0.6049122093550336,0.7611690042680853,1.0
2022-05-15,0.7908580938950448,0.7602405642083117,0.9612856845961592
2022-05-22,0.831922733266219,0.763085890815109,0.9172557261647977
2022-05-29,0.8275129636177622,0.7686005197393931,0.9288078296431603
2022-06-05,0.8338157771901925,0.7725009465028034,0.9264647751161427
2022-06-12,0.8338947227926256,0.7772942251110309,0.9321251278674056
2022-06-19,0.9985328556113673,0.7812533058031234,0.782401201335322
2022-06-26,1.002900677868571,0.7902092201978269,0.7879237073378297
2022-07-03,0.9840650573447585,0.8003752948786775,0.8133357534696745
2022-07-10,0.8589658830565045,0.809473177099882,0.9423810573471092
2022-07-17,0.8389276653522473,0.8191260525126324,0.9763965194409214
2022-07-24,0.8516682885751112,0.8235774842551189,0.9670167309305483
2022-07-31,0.8608571552767251,0.8267121041503335,0.9603359849922888
2022-08-07,0.8599778768469869,0.829970512495941,0.965106818257855
2022-08-14,0.7387610416823176,0.8307742079076897,1.0
2022-08-21,0.6604667731821992,0.8307742079076897,1.0
2022-08-28,0.6505042383310035,0.8307742079076897,1.0
2022-09-04,0.6505564366225508,0.8307742079076897,1.0
2022-09-11,0.6465602873131365,0.8307742079076897,1.0
2022-09-18,0.658142804377934,0.8307742079076897,1.0
2022-09-25,0.6366625343275616,0.8307742079076897,1.0
2022-10-02,0.6289114559364651,0.8307742079076897,1.0
2022-10-09,0.6163709040534107,0.8307742079076897,1.0
2022-10-16,0.6100511297307908,0.8307742079076897,1.0
2022-10-23,0.5567511008580073,0.8307742079076897,1.0
2022-10-30,0.6036356459508196,0.8307742079076897,1.0
2022-11-06,0.6128599631227863,0.8307742079076897,1.0
2022-11-13,0.9021719840994877,0.8318417418814087,0.9220434202595197
2022-11-20,0.8798894566177639,0.8335451573369599,0.9473294071974128
2022-11-27,0.8724669240922214,0.8393186291554465,0.9620062445676496
2022-12-04,0.8763412212003711,0.8462266470140338,0.9656360177316688
2022-12-11,0.8774647330295896,0.8513579087135996,0.9702474374943231
2022-12-18,0.9016163342459924,0.8523984867898113,0.9454115397129077
2022-12-25,0.8878935325558902,0.8523984867898113,0.9600233085785602
2023-01-01,0.8429801941022457,0.8512414745595237,1.0
2023-01-08,0.6291292197684778,0.84683745210771,1.0
2023-01-15,0.46344626284550217,0.8425912439513121,1.0
2023-01-22,0.4448776360304898,0.8348149225966826,1.0
2023-01-29,0.44560894630921866,0.8330454178184667,1.0
2023-02-05,0.4566689409775817,0.8304129352357256,1.0
2023-02-12,0.48164216867069803,0.8275472424209718,1.0
2023-02-19,0.4711689834857364,0.8245955748389807,1.0
2023-02-26,0.476112290651208,0.8218510996919707,1.0
2023-03-05,0.49119146042842865,0.8105796187456612,1.0
2023-03-12,0.5320805134722931,0.7994553352779603,1.0
2023-03-19,0.5717211902270025,0.7893828116135488,1.0
2023-03-26,0.6045496633078974,0.7811748486128893,1.0
2023-04-02,0.5931772911799482,0.7771146988353115,1.0
2023-04-09,0.5897312746760787,0.7719355265758454,1.0
2023-04-16,0.5437465287005373,0.7656992513866019,1.0
2023-04-23,0.5881277554881235,0.7602571465505701,1.0
2023-04-30,0.5830607008430075,0.7516154637811112,1.0
2023-05-07,0.5856064243230039,0.7392058187693384,1.0
2023-05-14,0.5238187835864195,0.7334506043749327,1.0
2023-05-21,0.42497154285738153,0.7272476752960864,1.0
2023-05-28,0.4053124683962845,0.7229827399070332,1.0
2023-06-04,0.39547464553523426,0.7149541619845647,1.0
2023-06-11,0.4665422241049548,0.7110112001178696,1.0
2023-06-18,0.42660293522100495,0.7085789226155054,1.0
2023-06-25,0.42604119097716703,0.704523582483489,1.0
2023-07-02,0.46976226209337685,0.6995747324619684,1.0
2023-07-09,0.45537973446753444,0.6954430721330596,1.0
2023-07-16,0.6748015882853609,0.6906841921709352,1.0
2023-07-23,0.6709463725161061,0.6873826673154897,1.0
2023-07-30,0.6717083942365213,0.6844121877358149,1.0
2023-08-06,0.6508906572968246,0.682429158772407,1.0
2023-08-13,0.6124557646785398,0.6811554668329031,1.0
2023-08-20,0.6582326683793287,0.6796786785796258,1.0
2023-08-27,0.6480053834840557,0.6775158285487197,1.0
2023-09-03,0.6377096482517545,0.6747446392210226,1.0
2023-09-10,0.6316571161617213,0.6732531522984047,1.0
2023-09-17,0.3856405817915688,0.6714685979959278,1.0
2023-09-24,0.37872325735827317,0.6706262713283586,1.0
2023-10-01,0.3805515308680312,0.6680386913349388,1.0
2023-10-08,0.37914396697903985,0.6663736955556842,1.0
2023-10-15,0.3727784614627548,0.6636950392748566,1.0
2023-10-22,0.29883499008648207,0.6613157847518875,1.0
2023-10-29,0.3308481768483446,0.6587363540900639,1.0
2023-11-05,0.32237368832816743,0.6579804737369762,1.0
2023-11-12,0.3198046285337219,0.6551740251850295,1.0
2023-11-19,0.36241514734998465,0.6531569446171255,1.0
2023-11-26,0.4022005990570636,0.6500273065824356,1.0
2023-12-03,0.39349654995416583,0.6466693330232066,1.0
2023-12-10,0.397406823140832,0.6399978366640177,1.0
2023-12-17,0.4417098718167418,0.6368676584224895,1.0
2023-12-24,0.41401659419570724,0.6337647070969497,1.0
2023-12-31,0.42573285564078794,0.6317284470799049,1.0
2024-01-07,0.462809035374682,0.6304349970044447,1.0
2024-01-14,0.4867968583055781,0.6265227676955982,1.0
2024-01-21,0.4524582740183427,0.624322935632886,1.0
2024-01-28,0.47626235296441066,0.6203503432699802,1.0
2024-02-04,0.4683120302742828,0.6154727773425949,1.0
2024-02-11,0.43288848822122783,0.6122011248943571,1.0
2024-02-18,0.43850429428045457,0.6082208016974817,1.0
2024-02-25,0.42499900327625467,0.6048777127376186,1.0
2024-03-03,0.4508722085613002,0.600569493407594,1.0
2024-03-10,0.5021691176217867,0.5963806774066024,1.0
2024-03-17,0.6109961951833778,0.5904720981800475,0.966408797362199
2024-03-24,0.695826322601762,0.5904720981800475,0.8485912058805352
2024-03-31,0.7042184200813565,0.5904720981800475,0.8384786329670727
2024-04-07,0.7311854078677967,0.5904720981800475,0.8075545433844447
2024-04-14,0.8184070179733446,0.5904720981800475,0.72148953419566
2024-04-21,0.8259860349721692,0.5904720981800475,0.7148693478818234
2024-04-28,0.8070899759983253,0.5904720981800475,0.7316062839829802
2024-05-05,0.7568354684787455,0.5921951064319823,0.78246214811035
2024-05-12,0.706760262533915,0.5921951064319823,0.8379009656100534
2024-05-19,0.5944444583465461,0.5921951064319823,0.9962160435967046
2024-05-26,0.629528783930639,0.5921951064319823,0.9406958371854682
2024-06-02,0.5880438974080149,0.5900506378613547,1.0
2024-06-09,0.575047118643336,0.5871893161735673,1.0
2024-06-16,0.4790636950842513,0.5846593281550245,1.0
2024-06-23,0.462546312308571,0.5780366475531838,1.0
2024-06-30,0.462639666988684,0.5748594192956888,1.0
2024-07-07,0.5253703285959499,0.5717371103378619,1.0
2024-07-14,0.5097029448948706,0.5697002710156246,1.0
2024-07-21,0.46565905049520284,0.5573854018579837,1.0
2024-07-28,0.4737441330119536,0.553101829837336,1.0
2024-08-04,0.5117680178622712,0.5413453347430063,1.0
2024-08-11,0.6074571815154539,0.5413453347430063,0.8911662438371127
2024-08-18,0.6108576987319392,0.5413453347430063,0.8862053074992237
2024-08-25,0.6192869464550101,0.5413453347430063,0.8741429765988679
2024-09-01,0.6308590171271973,0.5413453347430063,0.8581082619824981
2024-09-08,0.5859921697007433,0.5413453347430063,0.9238098437722514
2024-09-15,0.57387654162108,0.5413453347430063,0.9433132311242763
2024-09-22,0.5698705574576376,0.5413453347430063,0.949944382384149
2024-09-29,0.5696810698254939,0.5413453347430063,0.9502603534093778
2024-10-06,0.5166763809279546,0.5381162144764788,1.0
2024-10-13,0.42974207724962055,0.5261258059374769,1.0
2024-10-20,0.4399661233560089,0.5219107297867296,1.0
2024-10-27,0.4224528627967729,0.5179094528872528,1.0
2024-11-03,0.4359907607633152,0.510184240874799,1.0
2024-11-10,0.5222197899140336,0.4999821817290222,0.9574171476943222
2024-11-17,0.6006106227926442,0.4999821817290222,0.8324564414200127
2024-11-24,0.6318925854640305,0.4999821817290222,0.791245526898943
2024-12-01,0.6426794757700616,0.4999821817290222,0.7779650674699721
2024-12-08,0.6439502972523553,0.4999821817290222,0.7764297708415935
2024-12-15,0.7216016006775585,0.4999821817290222,0.6928784266270426
2024-12-22,0.7850049498688991,0.4999821817290222,0.6369159606095763
2024-12-29,0.7907021574598119,0.4999821817290222,0.6323268211828981
2025-01-05,0.7520141299935792,0.4999821817290222,0.6648574299172957
2025-01-12,0.7305483933044037,0.5095493671131521,0.6974888614953588
2025-01-19,0.781869378021875,0.5168494783798255,0.6610432546769536
2025-01-26,0.7437729609572318,0.5212319260486654,0.7007944001861035
2025-02-02,0.7398273375196384,0.5248511805996416,0.7094238803871041
