date,ticker,side,ret,type
2011-12-30,MFGLQ,short,0.9791138991406051,rebalance_exit
2012-03-30,ALR_old,long,0.3236641594819154,rebalance_exit
2012-03-30,LEAP_old,long,0.2345467774480483,rebalance_exit
2012-03-30,GR,short,-0.04843151678560447,rebalance_exit
2012-03-30,ISIS,short,-0.24292408860222403,rebalance_exit
2012-06-29,SVU,long,-0.22336598121421303,rebalance_exit
2012-06-29,ISTA,long,0.008061753490984813,rebalance_exit
2012-06-29,IQNT,long,0.06764816167798027,rebalance_exit
2012-06-29,PHH_old,short,-0.44023078576697466,rebalance_exit
2012-06-29,HGSI,short,-0.604341048972069,rebalance_exit
2012-06-29,PSE,short,0.032994313701011496,rebalance_exit
2012-06-29,DRJ,short,-0.18965514973426198,rebalance_exit
2012-06-29,CNVO,short,-0.039308747088770496,rebalance_exit
2012-06-29,SVNTQ,short,0.7456673956629906,rebalance_exit
2012-06-29,HGIC,short,-0.04115979265057691,rebalance_exit
2012-06-29,TRCR,short,-0.008410767581844789,rebalance_exit
2012-09-28,ALR_old,long,-0.002780257211060677,rebalance_exit
2012-09-28,DDMGQ,long,-0.913487605335609,rebalance_exit
2012-09-28,OPXT,long,-0.2610611211822045,rebalance_exit
2012-09-28,TLB,short,-0.09523809974335944,rebalance_exit
2012-09-28,AKS,short,0.16253638254427563,rebalance_exit
2012-09-28,CXS,short,-0.09413998429978826,rebalance_exit
2012-09-28,TIE,short,-0.14875692564271373,rebalance_exit
2012-09-28,FNRG,short,-0.20090474675134629,rebalance_exit
2012-12-31,SUNH,long,0.2441520524911256,rebalance_exit
2012-12-31,CEC,long,-0.11699880293546316,rebalance_exit
2012-12-31,LANC,long,0.007576236587652163,rebalance_exit
2012-12-31,RMTR,short,-0.03493427294987213,rebalance_exit
2012-12-31,CTFO,short,-0.043503921436198974,rebalance_exit
2012-12-31,PLFE,short,-0.43933248637103783,rebalance_exit
2012-12-31,MIPS,short,-0.05940760617490173,rebalance_exit
2012-12-31,SVNTQ,short,0.5678004602675261,rebalance_exit
2013-03-15,HGSH,short,-1.2383931035823876,stop_loss
2013-03-28,GMXRQ,long,-0.8712824500114507,rebalance_exit
2013-03-28,NILE_old,long,0.02712627745030627,rebalance_exit
2013-03-28,CEDCQ,long,-0.9336315657697287,rebalance_exit
2013-03-28,PGLC,long,0.159410914609601,rebalance_exit
2013-03-28,TPX,long,1.0956416171957124,rebalance_exit
2013-03-28,EPHC,long,0.24827526505870723,rebalance_exit
2013-03-28,CBOU,short,0.14216736616428896,rebalance_exit
2013-03-28,NR,short,-0.14418172702059648,rebalance_exit
2013-03-28,HPY,short,-0.1527002701802586,rebalance_exit
2013-03-28,PJC,short,-0.29529053911247743,rebalance_exit
2013-03-28,CASC1,short,-0.381084046984423,rebalance_exit
2013-03-28,TLAB,short,0.10984225144792853,rebalance_exit
2013-03-28,AUXL,short,0.35648663008905074,rebalance_exit
2013-03-28,BOFI,short,-0.3903373484209765,rebalance_exit
2013-03-28,PSE,short,0.04624715639829739,rebalance_exit
2013-03-28,LPIH,short,0.9372335442185828,rebalance_exit
2013-03-28,ZOLT,short,-0.57404609202067,rebalance_exit
2013-03-28,ISSI,short,-0.031016711699391904,rebalance_exit
2013-03-28,INTL_old,short,-0.006379284230518118,rebalance_exit
2013-03-28,APFC,short,-0.517068156219671,rebalance_exit
2013-06-28,AROPQ,long,-0.3663320657448639,rebalance_exit
2013-06-28,CXPO,long,-0.32187994000016074,rebalance_exit
2013-06-28,ARO,long,-0.3663320657448639,rebalance_exit
2013-06-28,QLGC,long,-0.17227732547202623,rebalance_exit
2013-06-28,KNWND,long,0.13090073242921374,rebalance_exit
2013-06-28,SAVEQ,long,0.2446185249699271,rebalance_exit
2013-06-28,BODY_old,long,0.4170212441302361,rebalance_exit
2013-06-28,ENVE,long,0.031592278253751216,rebalance_exit
2013-06-28,QCOR,long,0.38043515607245637,rebalance_exit
2013-06-28,SAVE,long,0.24456654053478788,rebalance_exit
2013-06-28,UAM,short,-0.08278232932782036,rebalance_exit
2013-06-28,HNSN,short,0.2808555109954616,rebalance_exit
2013-06-28,STNTD,short,0.1000000000000001,rebalance_exit
2013-07-08,REGI,short,-1.0616393736205814,stop_loss
2013-09-25,MAKO_old,short,-1.672461586301044,stop_loss
2013-09-27,ZIOP,short,-1.086043136903785,stop_loss
2013-09-30,VNGE,long,-0.8,rebalance_exit
2013-09-30,HEAR,long,-0.3824512963956892,rebalance_exit
2013-09-30,ANN,long,0.24557986419687383,rebalance_exit
2013-09-30,NNMXD,long,0.8033951914996136,rebalance_exit
2013-09-30,FSNN,long,1.0,rebalance_exit
2013-09-30,PGLC,long,0.02367345731879622,rebalance_exit
2013-09-30,ARDM,short,-0.5603035993544941,rebalance_exit
2013-09-30,ACFND,short,0.19640636812641124,rebalance_exit
2013-09-30,CIR,short,-0.4774225499260001,rebalance_exit
2013-09-30,REMY,short,-0.13390695603086306,rebalance_exit
2013-09-30,CLNH_old,short,0.009397991920825549,rebalance_exit
2013-09-30,BAXS,short,0.4059298354497741,rebalance_exit
2013-10-02,IMMU,short,-1.0344728813129895,stop_loss
2013-11-06,KERX,short,-1.0531405840374137,stop_loss
2013-12-02,DYAX,short,-1.020642236199967,stop_loss
2013-12-19,CHTP,short,-1.0598833752167236,stop_loss
2013-12-26,IDIX,short,-1.0291646594284292,stop_loss
2013-12-31,SRDX,long,0.08126866583929915,rebalance_exit
2013-12-31,ENTR1,long,0.12268298027380897,rebalance_exit
2013-12-31,ATRI,long,0.5428229936891849,rebalance_exit
2013-12-31,UACL,long,0.22994536209529848,rebalance_exit
2013-12-31,EXPR,long,-0.11351537417487789,rebalance_exit
2013-12-31,GEGSQ,long,-0.6651555687138828,rebalance_exit
2013-12-31,TRXC,long,0.2324553778400653,rebalance_exit
2013-12-31,OVRL,long,-0.03666700289995217,rebalance_exit
2013-12-31,BODY_old,long,-0.36643136027440704,rebalance_exit
2013-12-31,ASXC,long,0.2324553778400651,rebalance_exit
2013-12-31,FABU,long,-0.6018009844576048,rebalance_exit
2013-12-31,MPG1,short,-0.34188043593106676,rebalance_exit
2013-12-31,SAFM,short,-0.5532173660942755,rebalance_exit
2013-12-31,DVAX,short,0.11381307837942993,rebalance_exit
2013-12-31,TRGT,short,0.017461865648787833,rebalance_exit
2013-12-31,MBVX,short,0.09554610232180363,rebalance_exit
2013-12-31,MAKO_old,short,-0.01777342481428365,rebalance_exit
2013-12-31,ARDMQ,short,0.11732567312330605,rebalance_exit
2013-12-31,EPRS,short,0.8458333280351428,rebalance_exit
2014-01-06,CTIC,short,-1.1565216727878735,stop_loss
2014-01-16,ITMN,short,-1.0285617189289646,stop_loss
2014-02-04,FURX,short,-1.832909884376793,stop_loss
2014-02-11,CADX,short,-1.0926756173775996,stop_loss
2014-02-21,GEVA,short,-1.0014566976278583,stop_loss
2014-03-05,PPHM,short,-1.0258827173816696,stop_loss
2014-03-05,CDMO,short,-1.0258824401607027,stop_loss
2014-03-10,ARDM,short,-1.1160130125428585,stop_loss
2014-03-21,ECYT,short,-1.2626506432016313,stop_loss
2014-03-31,KNX1,long,0.3021339357927908,rebalance_exit
2014-03-31,OPEN_old,long,0.8861323605753424,rebalance_exit
2014-03-31,ESI1,long,-0.5663743488079851,rebalance_exit
2014-03-31,PHX,long,0.5459867023881622,rebalance_exit
2014-03-31,RPXC,long,0.14269439493805036,rebalance_exit
2014-03-31,BBRG,long,-0.1121258162928146,rebalance_exit
2014-03-31,PLKI,long,0.10819503718370327,rebalance_exit
2014-03-31,CECO_old,long,2.0315969433449905,rebalance_exit
2014-03-31,MASI,long,0.3821551578234297,rebalance_exit
2014-03-31,EGOV,long,0.011089721106182893,rebalance_exit
2014-03-31,CEC,long,0.6776322778044925,rebalance_exit
2014-03-31,TVTY,long,0.39054616406640164,rebalance_exit
2014-03-31,PGNX,long,-0.2658635741588993,rebalance_exit
2014-03-31,COWN,long,0.5638294738510083,rebalance_exit
2014-03-31,EPL,long,0.4286172297289421,rebalance_exit
2014-03-31,CARB,long,-0.0836917697817392,rebalance_exit
2014-03-31,GNI,long,-0.7454378157065165,rebalance_exit
2014-03-31,ARTC_old,long,0.3817042062171876,rebalance_exit
2014-03-31,OME,long,0.11885180061631195,rebalance_exit
2014-03-31,AMCC,long,0.10342494063733398,rebalance_exit
2014-03-31,FLUXD,long,2.80125871124458,rebalance_exit
2014-03-31,AMRSQ,long,0.24471850521331007,rebalance_exit
2014-03-31,SGY,long,0.8846321263434731,rebalance_exit
2014-03-31,ELRC,long,-0.012771360406169885,rebalance_exit
2014-03-31,DENN,short,-0.12321977958570414,rebalance_exit
2014-03-31,VG_old,short,-0.48503640138475307,rebalance_exit
2014-03-31,SCMP,short,-0.10966404195847486,rebalance_exit
2014-03-31,CRAY,short,-0.6139063394534824,rebalance_exit
2014-03-31,HGSH,short,0.4596623170122111,rebalance_exit
2014-03-31,AMNL,short,0.48313093569174503,rebalance_exit
2014-03-31,FBRC,short,-0.37184599142611385,rebalance_exit
2014-03-31,CYS,short,0.03677616890106982,rebalance_exit
2014-03-31,VPCO,short,-0.2168452506115227,rebalance_exit
2014-03-31,CREXD,short,0.051316685234322396,rebalance_exit
2014-03-31,ZIPR,short,0.4003656129436798,rebalance_exit
2014-03-31,CPGI,short,-0.028301813798515294,rebalance_exit
2014-03-31,OCAT,short,-0.3333333333333333,rebalance_exit
2014-03-31,CIR,short,0.08836190965405141,rebalance_exit
2014-03-31,ICAD,short,0.2061616570705226,rebalance_exit
2014-03-31,URZ,short,-0.3760774321197668,rebalance_exit
2014-06-09,IDIX,short,-2.9782610099745876,stop_loss
2014-06-30,ADNC,long,-0.23631708642638094,rebalance_exit
2014-06-30,TTS,long,-0.2732544630368531,rebalance_exit
2014-06-30,CAMPQ,long,0.47277253540282804,rebalance_exit
2014-06-30,CAMP_old,long,0.4728776940760422,rebalance_exit
2014-06-30,CLCT,long,0.3982974274353952,rebalance_exit
2014-06-30,UACL,long,-0.12113392078811136,rebalance_exit
2014-06-30,SAFM,long,0.24128849567751187,rebalance_exit
2014-06-30,ESES,long,-0.15584413493377225,rebalance_exit
2014-06-30,SMPR,long,-0.04878044241882973,rebalance_exit
2014-06-30,OROE,long,0.34210525490240373,rebalance_exit
2014-06-30,EXXIQ,long,-0.0022396120533366703,rebalance_exit
2014-06-30,ANN,long,-0.008997010904982283,rebalance_exit
2014-06-30,IRBTQ,long,-0.009280096448997854,rebalance_exit
2014-06-30,IRBT,long,-0.009323286952840126,rebalance_exit
2014-06-30,GEENQ,short,-0.27067558667308644,rebalance_exit
