date,ticker,ret,gross_ret,type,cost,days_held
2010-05-25,PSSI,-0.0072927512185889665,-0.005936608207414262,time_exit,1076866.2782793571,10
2010-06-02,MFGLQ,-0.14743941708860608,-0.14743941708860608,stop_loss,2955167.59,7
2010-06-04,CBKC,-0.09999999999999987,-0.09999999999999998,stop_loss,238577.8925,8
2010-06-04,CBK_old,-0.10000000000000009,-0.09999999999999998,stop_loss,238577.758125,8
2010-06-07,BNE_old,0.0030695725898477466,0.004399617255109511,time_exit,1015073.3900000001,10
2010-06-07,CBKC,-0.1038810047591675,-0.10388100475916762,stop_loss,143146.69518749998,1
2010-06-07,CBK_old,-0.10388037130734151,-0.10388037130734162,stop_loss,143146.69518749998,1
2010-06-08,BECN,-0.024200982245507374,-0.018705575822960285,time_exit,463988.2482020945,10
2010-06-08,COL,-0.061081282448125385,-0.061081282448125385,time_exit,463988.2482020945,10
2010-06-08,JNY,-0.10000000000000009,-0.09999999999999998,stop_loss,463988.2482020945,10
2010-06-08,ROLL,-0.014849664584738465,-0.009232863025475213,time_exit,322286.97875,10
2010-06-08,SKS,-0.10000000000000009,-0.09999999999999998,stop_loss,463988.2482020945,10
2010-06-08,MFGLQ,-0.1076946899122313,-0.09999999999999998,stop_loss,1500705.8689121653,3
2010-06-08,TLB,-0.10490462737320672,-0.10490462737320683,stop_loss,1500705.8689121653,3
2010-06-09,PSSI,-0.007465673880809431,0.0008726711867454995,time_exit,830791.0506060813,10
2010-06-09,TGH,0.02382887086225094,0.04041123135419711,time_exit,327526.475625,10
2010-06-11,PGTI,0.07394367763859488,0.07394367763859488,time_exit,21744.9907421875,10
2010-06-18,LWSN,-0.0018032639348931623,0.008526150365282925,time_exit,143146.69518749998,10
2010-06-23,CBKC,-0.08941582734618525,-0.08941582734618525,time_exit,214351.69437500002,10
2010-06-23,CBK_old,-0.08942866849501152,-0.08942866849501152,time_exit,214351.68812500002,10
2010-06-23,COL,0.04031007518298435,0.04031007518298435,time_exit,1193114.730693142,10
2010-06-23,GEN1,-0.018767636775679386,-0.016766471460384236,time_exit,1193114.730693142,10
2010-06-23,ROLL,0.05922780213212442,0.05963951978958093,time_exit,344731.2625,10
2010-06-23,SKS,0.028535921868756642,0.028535921868756642,time_exit,1193114.730693142,10
2010-06-24,IDTI,-0.019913724142758937,-0.019913724142758937,time_exit,1403066.1191566607,10
2010-06-24,JNY,-0.06434025601735205,-0.06434025601735205,time_exit,1403066.1191566607,10
2010-06-25,BNE_old,0.009362074675787646,0.009452039465622342,time_exit,23352.89532788204,10
2010-06-28,PGTI,-0.10000000000000009,-0.09999999999999998,stop_loss,11423.87166015625,3
2010-06-28,GR,-0.11972210476455969,-0.09999999999999987,stop_loss,1622509.1134379865,2
2010-06-29,TGH,-0.09999999999999998,-0.09999999999999998,stop_loss,142888.5639146692,7
2010-06-29,JNY,-0.10000000000000009,-0.10000000000000009,stop_loss,1622509.1134379865,3
2010-07-01,LWSN,-0.1052438113489329,-0.09999999999999998,stop_loss,1299365.3725,6
2010-07-06,XRM,-0.10493773507316084,-0.09999999999999998,stop_loss,1622509.1134379865,7
2010-07-06,WNS,-0.09999999999999998,-0.09999999999999998,stop_loss,30809.44115234375,5
2010-07-06,XNPT,-0.10539744869031131,-0.09999999999999998,stop_loss,339852.24375,2
2010-07-06,BMR_old,-0.10000000000000009,-0.09999999999999998,stop_loss,39993.5325982029,1
2010-07-07,NPSP,-0.1139292597811229,-0.10630323250413587,stop_loss,190747.97812500002,1
2010-07-07,XRM,-0.13081845267728642,-0.1188693267705,stop_loss,132830.723125,1
2010-07-08,NXGN,0.012110098730069296,0.012110098730069518,time_exit,904384.84125,10
2010-07-14,BNE_old,0.004453284881706487,0.005347545856901448,time_exit,635222.60375,10
2010-07-14,GR,-0.12195598040227207,-0.12195598040227207,stop_loss,81083.04704001026,5
2010-07-16,BOFI,-0.046491896049802084,-0.040081511500348777,time_exit,192751.6,10
2010-07-16,CAVM,0.054418246626289024,0.054418246626289024,time_exit,394227.4503412274,10
2010-07-16,GLG_old,-0.008140535610051236,-0.0035907260315842793,time_exit,394227.4503412274,10
2010-07-16,KNX1,0.014424163958628,0.02205960143272767,time_exit,394227.4503412274,10
2010-07-16,MDAS,0.02689401427195781,0.030869525411854726,time_exit,394227.4503412274,10
2010-07-16,MINI,-0.002445714772757235,-0.002445714772757124,time_exit,318825.5415625,10
2010-07-16,PGTI,-0.09999999999999987,-0.09999999999999998,stop_loss,45644.31712890625,10
2010-07-16,WCG,0.006684351233688712,0.01198527197793231,time_exit,394227.4503412274,10
2010-07-16,MOFG,-0.10000000000000009,-0.10000000000000009,stop_loss,54050.14845214844,6
2010-07-16,AXAS,-0.09999999999999987,-0.09999999999999998,stop_loss,28054.424711197884,5
2010-07-19,AGP,0.03957686735335031,0.043223839140285714,time_exit,39993.5325982029,10
2010-07-19,CRR,0.04372501872463874,0.0547621127772866,time_exit,39993.5325982029,10
2010-07-19,CRRT,0.04376347886872822,0.054760883292821916,time_exit,39993.5325982029,10
2010-07-19,GDPM,-0.04509733218594958,-0.04509733218594958,time_exit,39993.5325982029,10
2010-07-19,LANC,-0.023638070539438227,-0.022528904443838593,time_exit,39993.5325982029,10
2010-07-19,LWSN,0.019139903715313933,0.02338427484847183,time_exit,39993.5325982029,10
2010-07-19,OUTR,0.026252968488308603,0.026252968488308603,time_exit,39993.5325982029,10
2010-07-19,PCH,-0.00915206230762211,-0.009152062307622,time_exit,39993.5325982029,10
2010-07-19,QSFT,0.025647866628445204,0.025647866628444982,time_exit,39993.5325982029,10
2010-07-19,SFYWQ,-0.07290939974626143,-0.06745312540040482,time_exit,39993.5325982029,10
2010-07-19,SPN,0.17668275018999546,0.18204679083326658,time_exit,39993.5325982029,10
2010-07-19,SPNX,0.1766828774110163,0.1820469186342386,time_exit,39993.5325982029,10
2010-07-19,STEC_old,0.14865297627784435,0.14898595108260637,time_exit,39993.5325982029,10
2010-07-19,TGH,-0.01147241430531909,-0.0114724143053192,time_exit,39993.5325982029,10
2010-07-19,UQM,-0.07046070092993573,-0.07046070092993584,time_exit,39993.5325982029,10
2010-07-19,VGR,0.06203573904834747,0.06344825737630422,time_exit,39993.53259820264,10
2010-07-19,NPSP,-0.09999999999999998,-0.09999999999999987,stop_loss,83212.45736068324,7
2010-07-19,WNS,-0.10000000000000009,-0.10000000000000009,stop_loss,28218.17123046875,7
2010-07-19,XRM,-0.09999999999999998,-0.09999999999999998,stop_loss,83212.45736068324,7
2010-07-20,CMO,0.06954699776356565,0.07142896842038615,time_exit,303333.67377346766,10
2010-07-20,ENH,0.02799397244132562,0.03340441121354765,time_exit,303333.67377346766,10
2010-07-20,OXPS,-0.009532192675462237,-0.008108233915635532,time_exit,303333.67377346766,10
2010-07-20,PSYS1,0.0036076506286815135,0.004873586307898359,time_exit,303333.67377346766,10
2010-07-20,XNPT,-0.11801042877332613,-0.09999999999999998,stop_loss,28054.424711197884,7
2010-07-21,ARBA,0.025540771200551315,0.03413163468213343,time_exit,81083.04704001026,10
2010-07-21,HTSI,0.054198353180360925,0.054198353180360925,time_exit,81083.04704001026,10
2010-07-21,NCR,0.00957315022059424,0.02978588001156357,time_exit,81083.04704001026,10
2010-07-21,ROLL,-0.01602992005800663,-0.01602992005800663,time_exit,81083.04704001026,10
2010-07-21,STEC_old1,-0.01047646492156129,-0.01047646492156118,time_exit,81083.04704001026,10
2010-07-21,TWGP,-0.01909283122813421,-0.016269975360317823,time_exit,81083.04704001023,10
2010-07-22,ANH,0.03006548404047993,0.03384838366956289,time_exit,83212.45736068324,10
2010-07-22,BMR_old,0.07178750205071127,0.07178750205071127,time_exit,83212.45736068324,10
2010-07-22,CNVR,0.03274405626284249,0.03878117075278986,time_exit,83212.45736068324,10
2010-07-22,LSI,0.0395088780015731,0.04124363941445419,time_exit,83212.45736068324,10
2010-07-22,MLHR,0.013819182082777992,0.02662797536177952,time_exit,83212.45736068324,10
2010-07-22,PPS,0.026919301459182643,0.03326465278240298,time_exit,83212.45736068324,10
2010-07-22,TRAK_old,-0.012407252589187068,0.005692548799802966,time_exit,83212.45736068324,10
2010-07-23,CSE,0.029155657042770455,0.034345182154726706,time_exit,28054.424711197884,10
2010-07-28,HMSY,-0.026046798139622962,-0.026046798139622962,time_exit,236415.3051706801,10
2010-07-28,PDLI,-0.007379045022061881,-0.00335060024891054,time_exit,236415.3051706801,10
2010-07-28,PLCM,-0.036966216648674055,-0.036966216648674055,time_exit,236415.3051706801,10
2010-08-02,KNX1,0.011683520843121409,0.01168352084312163,time_exit,692314.5091382631,10
2010-08-02,LWSN,0.05590907552861446,0.05590907552861446,time_exit,692314.5091382631,10
2010-08-02,MDAS,-0.008459831767559156,-0.008459831767559156,time_exit,692314.5091382631,10
2010-08-02,MINI,0.05783428306977756,0.05783428306977734,time_exit,253440.556875,10
2010-08-02,UQM,-0.0939226311927911,-0.0939226311927911,time_exit,140465.49578125,10
2010-08-03,BEC_old,0.02099026047088981,0.02099026047088981,time_exit,188055.86227284875,10
2010-08-03,DBDQQ,0.041003691029335654,0.0415498729555257,time_exit,188055.86227284875,10
2010-08-03,DBD_old,0.041013003732673026,0.041559190544945945,time_exit,188055.86227284875,10
2010-08-03,HME,0.08312663199771486,0.08312663199771486,time_exit,188055.86227284875,10
2010-08-03,LANC,-0.005876064807764814,-0.00581922726961881,time_exit,188055.86227284875,10
2010-08-03,MOFG,0.024062012087215034,0.025231961224978505,time_exit,56249.91439453125,10
2010-08-03,NPSP,0.1816119577859956,0.20446735775280245,time_exit,165907.82546875,10
2010-08-03,OXPS,0.08675320042930834,0.08675320042930834,time_exit,188055.86227284875,10
2010-08-03,SPN,0.04455521874173951,0.04997342824549622,time_exit,188055.86227284875,10
2010-08-03,SPNX,0.044554957695431385,0.049973165845115686,time_exit,188055.86227284875,10
2010-08-03,VGR,0.05990321691735723,0.06669456028248022,time_exit,123345.5778125,10
2010-08-03,WCG,0.11759835186120493,0.11759835186120493,time_exit,188055.86227284875,10
2010-08-03,ARBA,-0.09999999999999998,-0.09999999999999998,stop_loss,50623.16383285062,9
2010-08-04,BNE_old,-0.004034940819235278,-0.0026525805068471353,time_exit,50623.16383285062,10
2010-08-04,CMO,0.010051761692764005,0.010051761692764005,time_exit,50623.16383285062,10
2010-08-04,CRR,-0.008071153745043191,-1.0714723487348365e-06,time_exit,50623.16383285062,10
2010-08-04,CRRT,-0.010555781444004375,-0.00250591347400253,time_exit,50623.16383285062,10
2010-08-04,ENH,-0.05204928937093789,-0.049989282064836216,time_exit,50623.16383285062,10
2010-08-04,LNW,0.02086988347837604,0.028892574950967642,time_exit,50623.16383285062,10
2010-08-04,NXGN,-0.05649261739435396,-0.047123386908803466,time_exit,50623.16383285062,10
2010-08-04,PGTI,0.25389271883705256,0.2631579968047346,time_exit,44888.46648437501,10
2010-08-04,QSFT,0.07569386852782167,0.0756938685278219,time_exit,50623.16383285062,10
2010-08-04,ROLL,0.14053673264705568,0.14053673264705568,time_exit,50623.16383285062,10
2010-08-04,SGMS,0.02086988347837604,0.028892574950967642,time_exit,50623.16383285062,10
2010-08-04,STEC_old,-0.04246036933210673,-0.037564762918967376,time_exit,50623.16383285062,10
2010-08-04,TWGP,0.049317019169847987,0.05343319470638552,time_exit,50623.16383285062,10
2010-08-05,THS,-0.11131011160137805,-0.11131011160137816,stop_loss,138520.83104207626,6
2010-08-06,ANH,-0.047821334537535454,-0.03709393508931513,time_exit,126797.60759357137,10
2010-08-06,CNVR,-0.019574959898646882,-0.01699468057882403,time_exit,126797.60759357137,10
2010-08-06,HTSI,0.04250456687798776,0.04250456687798798,time_exit,126797.60759357137,10
2010-08-06,MLHR,0.029331094979010652,0.029855382918843487,time_exit,126797.60759357137,10
2010-08-06,RVBD,0.11196796030643719,0.11196796030643719,time_exit,126797.60759357137,10
2010-08-06,CBLAQ,-0.10395383658639334,-0.10395383658639346,stop_loss,164905.7480476149,3
2010-08-06,CBL_old,-0.10394460504024916,-0.10394460504024927,stop_loss,164905.7480476149,3
2010-08-06,NILE_old,-0.18882164627721365,-0.18882164627721365,stop_loss,164905.7480476149,3
2010-08-10,MDAS,-0.10000000000000009,-0.09999999999999998,stop_loss,164905.7480476149,5
2010-08-11,CQB,-0.022627698558998044,-0.022627698558998044,time_exit,138520.83104207632,10
2010-08-11,LSI,0.004263624943151134,0.004263624943151134,time_exit,138520.83104207632,10
2010-08-11,OZRK,-0.04362108511197482,-0.04362108511197493,time_exit,138520.83104207632,10
2010-08-11,TCO,-0.018402057983931686,-0.018402057983931575,time_exit,138520.83104207632,10
2010-08-11,ARTG,-0.10326462678881099,-0.10326462678881099,stop_loss,502650.54298481275,7
2010-08-11,LWSN,-0.09999999999999998,-0.09999999999999998,stop_loss,502650.54298481275,7
2010-08-11,JAH,-0.09999999999999987,-0.09999999999999987,stop_loss,164905.7480476149,6
2010-08-11,NCR,-0.09999999999999987,-0.09999999999999998,stop_loss,164905.7480476149,6
2010-08-11,PL_old,-0.10000000000000009,-0.09999999999999998,stop_loss,164905.7480476149,6
2010-08-12,SVR,-0.09999999999999987,-0.09999999999999987,stop_loss,502650.54298481275,8
2010-08-12,CAVM,-0.09999999999999987,-0.09999999999999998,stop_loss,164905.7480476149,7
2010-08-12,KNX1,-0.10000000000000009,-0.09999999999999998,stop_loss,164905.7480476149,7
2010-08-12,VPRT,-0.11272495662505722,-0.11272495662505722,stop_loss,164905.7480476145,7
2010-08-12,CTIC,-0.10000000000000009,-0.09999999999999998,stop_loss,20517.010313277853,5
2010-08-12,ROLL,-0.09999999999999998,-0.09999999999999998,stop_loss,179674.0049852628,4
2010-08-12,RVBD,-0.09999999999999987,-0.09999999999999998,stop_loss,16490.574804761487,2
2010-08-13,CYMI,-0.09999999999999987,-0.09999999999999998,stop_loss,164905.7480476149,8
2010-08-13,MOFG,-0.10000000000000009,-0.09999999999999998,stop_loss,13421.111699218753,3
2010-08-16,PSYS1,0.0023595169012124995,0.0030897268817722257,time_exit,502650.54298481275,10
2010-08-16,UEPS,-0.04326081524977066,-0.03716217457072579,time_exit,405503.51625000004,10
2010-08-16,WCG,-0.10599788097429697,-0.09999999999999998,stop_loss,16490.574804761487,4
2010-08-17,HME,-0.01487209985051341,-0.01487209985051352,time_exit,164905.7480476149,10
2010-08-17,HS,-0.00922276557513213,-0.009222765575132241,time_exit,164905.7480476149,10
2010-08-17,TCP,-0.0034399709004029333,-0.0018674605289068502,time_exit,164905.7480476149,10
2010-08-18,ACC,-0.04600297626300853,-0.043366015043205475,time_exit,74559.61890943335,10
2010-08-18,ARBA,-0.0026048242471178318,0.004962521171083534,time_exit,74559.61890943335,10
2010-08-18,BNE_old,-0.009348509856043297,-0.008479073395366354,time_exit,74559.61890943335,10
2010-08-18,CNL_old1,-0.027640643670104215,-0.025478442349830432,time_exit,74559.61890943335,10
2010-08-18,DBDQQ,-0.05211864367219632,-0.05211864367219632,time_exit,74559.61890943335,10
2010-08-18,DBD_old,-0.05212778553201758,-0.05212778553201747,time_exit,74559.61890943335,10
2010-08-18,NAVG,-0.0022431655513175386,-0.0022431655513174276,time_exit,74559.61890943335,10
2010-08-18,NSH_old,-0.021163773223631832,-0.0190310982771964,time_exit,74559.61890943335,10
2010-08-18,OUTR,0.04499371228403315,0.04611966218220198,time_exit,74559.61890943327,10
2010-08-19,ARST,0.03931782930228689,0.03931782930228689,time_exit,20517.010313277853,10
2010-08-19,BLUD,-0.08459819973650795,-0.08459819973650806,time_exit,20517.010313277853,10
2010-08-19,OXPS,-0.10000000000000009,-0.09999999999999998,stop_loss,20517.010313277853,10
2010-08-19,PNY,-0.05274433072866702,-0.05274433072866713,time_exit,20517.010313277853,10
2010-08-19,QSFT,-0.01715661760664844,-0.017156617606648328,time_exit,20517.010313277853,10
2010-08-20,AMMD,-0.0435185424748431,-0.0435185424748431,time_exit,179674.0049852628,10
2010-08-20,CBLAQ,-0.09999999999999998,-0.09999999999999998,stop_loss,179674.0049852628,10
2010-08-20,CBL_old,-0.09999999999999987,-0.09999999999999998,stop_loss,179674.0049852628,10
2010-08-20,SFYWQ,-0.07308115330782461,-0.0730811533078245,time_exit,179674.0049852628,10
2010-08-20,TGH,-0.004907825927586873,-0.004907825927586873,time_exit,179674.00498526276,10
2010-08-23,STEC_old,-0.10451986304576522,-0.09999999999999998,stop_loss,16490.574804761487,9
2010-08-23,HS,-0.10412013797605602,-0.09999999999999998,stop_loss,85131.27316701929,3
2010-08-24,CRR,-0.03574758225806718,-0.03574758225806707,time_exit,16490.574804761487,10
2010-08-24,CRRT,-0.035747635874863626,-0.03574763587486374,time_exit,16490.574804761487,10
2010-08-24,GRA,-0.09094017120259346,-0.09094017120259346,time_exit,16490.574804761487,10
2010-08-24,THS,-0.0770637769760294,-0.0770637769760294,time_exit,16490.574804761487,10
2010-08-24,TWGP,0.005956174817640214,0.009002588335611517,time_exit,16490.574804761487,10
2010-08-24,CAVM,-0.10000000000000009,-0.09999999999999998,stop_loss,545273.0105083674,8
2010-08-24,ISIS,-0.10145717699677137,-0.10145717699677126,stop_loss,20061.771721518788,7
2010-08-24,ARTG,-0.10000000000000009,-0.09999999999999998,stop_loss,85131.27316701929,4
2010-08-25,AGP,-9.428509788544925e-05,0.008166527417484026,time_exit,1894393.2574911444,10
2010-08-25,CPX,-0.09999999999999998,-0.09999999999999998,stop_loss,20061.771721518788,8
2010-08-25,PL_old,-0.10370121292347645,-0.09999999999999998,stop_loss,100726.69642290824,7
2010-08-26,MDAS,-0.01482513971196775,-0.012730748780862666,time_exit,545273.0105083674,10
2010-08-27,CNVR,0.07987349189915305,0.09770119719930315,time_exit,20061.771721518788,10
2010-08-27,JAH,0.02393707070547757,0.031648383871061725,time_exit,20061.771721518788,10
2010-08-27,KNX1,-0.013839634332622142,-0.010856643743140104,time_exit,20061.771721518788,10
2010-08-27,LWSN,0.06236114526199765,0.06746445676809887,time_exit,20061.771721518788,10
2010-08-27,NCR,0.04685433044992715,0.0504972603499767,time_exit,20061.771721518788,10
2010-08-27,OZRK,0.00730713892147139,0.007307138921471612,time_exit,20061.771721518788,10
2010-08-27,UEPS,-0.10000000000000009,-0.10000000000000009,stop_loss,49085.08711498498,6
2010-08-30,CETV,-0.0788882825894146,-0.05880850158312012,time_exit,100726.69642290824,10
2010-08-30,CKH,0.016765722492704693,0.016765722492704693,time_exit,100726.69642290824,10
2010-08-30,CQB,-0.03319808411732417,-0.028292482323473145,time_exit,100726.69642290824,10
2010-08-30,MINI,-0.07043452268912598,-0.0678580852491566,time_exit,100726.69642290824,10
2010-08-30,RVBD,0.13654510766095207,0.14264500910369127,time_exit,100726.69642290824,10
2010-08-30,SPN,-0.05307686040139148,-0.04959379078751147,time_exit,100726.69642290824,10
2010-08-30,SPNX,-0.05307723401104292,-0.04959416577141207,time_exit,100726.69642290824,10
2010-08-30,VGR,0.0031502940672605284,0.005713681785515234,time_exit,100726.69642290824,10
2010-08-30,OUTR,-0.11115927356375177,-0.09999999999999998,stop_loss,85131.27316701926,8
2010-08-31,ANH,-0.03680365895877069,-0.030930208964913386,time_exit,37705.891643163784,10
2010-08-31,CMO,-0.03611243609684445,-0.03328090511218518,time_exit,37705.891643163784,10
2010-08-31,CYMI,-0.06541757640251755,-0.06541757640251755,time_exit,37705.891643163784,10
2010-08-31,GAS1,-0.02219651062364525,-0.02219651062364525,time_exit,37705.891643163784,10
2010-08-31,GYMB,-0.08486275145096667,-0.08486275145096667,time_exit,37705.891643163784,10
2010-08-31,HTS,-0.005026023242365341,-6.2813538359352e-05,time_exit,37705.891643163784,10
2010-08-31,MENT,-0.04028553860980444,-0.03179974424904097,time_exit,37705.891643163784,10
2010-08-31,MLHR,-0.08935479029016946,-0.08773921800045659,time_exit,37705.891643163784,10
2010-08-31,MOFG,-0.010458350430270102,5.71424705018142e-05,time_exit,15148.91802734375,10
2010-08-31,PSYS1,-0.00011950522223502791,0.0002998896666899231,time_exit,37705.891643163784,10
2010-08-31,ROLL,-0.06808978398085253,-0.06808978398085241,time_exit,37705.891643163784,10
2010-08-31,SVNTQ,-0.02466571430089426,-0.024357216724040898,time_exit,37705.891643163784,10
2010-08-31,WGL,-0.021092543378019246,-0.021092543378019357,time_exit,37705.891643163784,10
2010-09-01,ACC,0.06292137704498102,0.06292137704498102,time_exit,85131.27316701929,10
2010-09-01,ARBA,0.0026090962893907665,0.0026090962893907665,time_exit,85131.27316701929,10
2010-09-01,CNL_old1,0.003329432156205181,0.003329432156205181,time_exit,85131.27316701929,10
2010-09-01,DST,0.011492390355435145,0.011492390355435145,time_exit,85131.27316701929,10
2010-09-01,HME,0.054874362658016596,0.054874362658016596,time_exit,85131.27316701929,10
2010-09-01,OUTR,-0.10529356208681873,-0.09999999999999998,stop_loss,66781.86528999405,2
2010-09-02,ARST,0.3508898539542853,0.37300438627907617,time_exit,49085.08711498498,10
2010-09-03,GLG_old,0.008377060172710893,0.010637993109672061,time_exit,822598.915625,10
2010-09-07,DBDQQ,0.017398630190787356,0.02379290319716465,time_exit,13630.046202488686,10
2010-09-07,DBD_old,0.01741276319804652,0.023807125029299714,time_exit,13630.046202488686,10
2010-09-07,HTSI,0.006038204473359787,0.011302141116374065,time_exit,13630.046202488686,10
2010-09-07,LSI,0.03114980939363088,0.03175998846010142,time_exit,13630.046202488686,10
2010-09-07,MASI,0.04139087826113763,0.044624178202328446,time_exit,13630.046202488686,10
2010-09-07,PDLI,0.037005492900264336,0.040090446569090776,time_exit,13630.046202488686,10
2010-09-07,PNY,0.023532865932776925,0.023532865932776925,time_exit,13630.046202488686,10
2010-09-07,QSFT,0.062087688071913893,0.06868397339752486,time_exit,13630.046202488686,10
2010-09-08,BEZ_old,0.10254478568294978,0.10313748740725792,time_exit,132798.36643147943,10
2010-09-08,BLUD,0.04453010559676751,0.04878052474701122,time_exit,132798.36643147943,10
2010-09-08,STEC_old1,0.23619170157971325,0.2554158967641931,time_exit,132798.36643147943,10
2010-09-08,VPRT,0.27791675196260823,0.2801854900578187,time_exit,132798.36643147943,10
2010-09-08,WCG,0.046172513770338375,0.046172513770338375,time_exit,132798.36643147925,10
2010-09-08,AFOP,-0.10000000000000009,-0.10000000000000009,stop_loss,41409.87902087288,4
2010-09-09,BBBB,0.04677665501248951,0.04677665501248951,time_exit,250318.93185210915,10
2010-09-09,CAVM,0.09064654633558944,0.11096315684898572,time_exit,250318.93185210915,10
2010-09-09,CHG,0.03424893793323558,0.04232480580526565,time_exit,181055.43000000002,10
2010-09-09,CPX,0.21834060200108607,0.21834060200108585,time_exit,250318.93185210915,10
2010-09-09,PCH,0.0033609818339130904,0.006211429335837959,time_exit,250318.93185210915,10
2010-09-09,PL_old,0.0996098265057197,0.10614213680816742,time_exit,250318.93185210915,10
2010-09-09,STEC_old,0.00456580366642112,0.009581935081691917,time_exit,250318.93185210915,10
2010-09-09,TCP,-0.018924554270161598,-0.01616789879528402,time_exit,133338.9396875,10
2010-09-10,GRA,0.07186173128630347,0.08022587662250569,time_exit,120574.58953213629,10
2010-09-10,ISIS,-0.023351342407451847,-0.02008072223974955,time_exit,120574.58953213629,10
2010-09-10,LNW,-0.044200274945205176,-0.03547458051132302,time_exit,120574.58953213629,10
2010-09-10,PPS,0.07525364313536254,0.07600701618824823,time_exit,120574.58953213629,10
2010-09-10,SGMS,-0.044200274945205176,-0.03547458051132302,time_exit,120574.58953213629,10
2010-09-10,VIVO_old,0.012492206073252188,0.012492206073252188,time_exit,120574.58953213629,10
2010-09-13,ARTG,0.13823522853191528,0.13823522853191528,time_exit,42172.45876308378,10
2010-09-13,KNX1,0.030173735073961483,0.030173735073961483,time_exit,42172.45876308378,10
2010-09-13,LIA,0.0022474961229048684,0.002500542545845974,time_exit,42172.45876308378,10
2010-09-13,LWSN,0.049177671800322065,0.049177671800322065,time_exit,42172.45876308378,10
2010-09-14,CHSI,-0.04225451800679647,-0.04015574819269452,time_exit,66781.86528999405,10
2010-09-14,CKH,0.048630872796870506,0.05294590704150215,time_exit,66781.86528999405,10
2010-09-14,CQB,0.010537812256797396,0.01241939272586845,time_exit,66781.86528999405,10
2010-09-14,FDP,0.03222462835097817,0.03421806937742433,time_exit,66781.86528999405,10
2010-09-14,JAH,0.07841079761261871,0.0840940116639497,time_exit,66781.86528999405,10
2010-09-14,MINI,0.06112700394405102,0.06112700394405124,time_exit,66781.86528999405,10
2010-09-14,NCR,0.06509078542902613,0.06572164522240143,time_exit,66781.86528999405,10
2010-09-14,NSH_old,0.0650991582129572,0.06693693618048502,time_exit,66781.86528999405,10
2010-09-14,OZRK,-0.010843480604169953,-0.006350259133294456,time_exit,66781.86528999405,10
2010-09-14,RVBD,0.09733401155076504,0.10385075642012565,time_exit,66781.86528999405,10
2010-09-14,SPN,0.11198228044104663,0.11587327583620133,time_exit,66781.86528999405,10
2010-09-14,SPNX,0.11198247824811358,0.11587347433542483,time_exit,66781.86528999405,10
2010-09-15,ANH,0.0245668032288493,0.026427136043386312,time_exit,89766.69256694539,10
2010-09-15,CRR,0.08475832630616353,0.08974084961907458,time_exit,89766.69256694539,10
