date,vol60,median504,scale
2013-08-09,0.04653723699316843,0.04614607589387393,0.9915946643039438
2013-08-16,0.04840790171273179,0.04614607589387393,0.9532756897359387
2013-08-23,0.049865459504338655,0.04614607589387393,0.9254116246509047
2013-08-30,0.05319231441165122,0.04614607589387393,0.867532770556908
2013-09-06,0.051360038251516034,0.04614607589387393,0.8984821169308962
2013-09-13,0.05148540044319361,0.04614607589387393,0.8962943960159964
2013-09-20,0.04599718625798493,0.04604853179395428,1.0
2013-09-27,0.04525442226740692,0.0457232581636272,1.0
2013-10-04,0.044308025071480225,0.04560180843549727,1.0
2013-10-11,0.049997906039137924,0.045531976270889486,0.9106776638855126
2013-10-18,0.05144256772716465,0.045531976270889486,0.8851031020142094
2013-10-25,0.05078591712054641,0.045531976270889486,0.8965472881549805
2013-11-01,0.04878153085011133,0.045531976270889486,0.9333855555044676
2013-11-08,0.049667000463161186,0.045531976270889486,0.9167450388847478
2013-11-15,0.047746395788672284,0.045531976270889486,0.953621221430327
2013-11-22,0.044455693631642736,0.04538431764000043,1.0
2013-11-29,0.04265250774474189,0.04526052621976244,1.0
2013-12-06,0.04270459798094843,0.04507807852009128,1.0
2013-12-13,0.04389382631595773,0.044664393486996246,1.0
2013-12-20,0.04428073052244791,0.04437996447415352,1.0
2013-12-27,0.04465626247145474,0.04433588868254933,0.9928257813982934
2014-01-03,0.04351337545331435,0.044259593041682435,1.0
2014-01-10,0.03873305237978629,0.04409696397057257,1.0
2014-01-17,0.03896708107993428,0.04390480660033508,1.0
2014-01-24,0.04216689194251292,0.04382377664019996,1.0
2014-01-31,0.045504766506776546,0.04382377664019996,0.9630590376433147
2014-02-07,0.047611322004537944,0.04382377664019996,0.9204486411031185
2014-02-14,0.0483152987161796,0.04382377664019996,0.9070372698642647
2014-02-21,0.046961073548343744,0.04382377664019996,0.9331936714582532
2014-02-28,0.046430643812514674,0.04382377664019996,0.9438545977772534
2014-03-07,0.04645191357790822,0.04382377664019996,0.9434224182540855
2014-03-14,0.04557750156016223,0.04382377664019996,0.9615221357044471
2014-03-21,0.04536629117544784,0.04382377664019996,0.9659986634287026
2014-03-28,0.04433077303294968,0.04397391309095225,0.9919500627310922
2014-04-04,0.045845158405297584,0.04403467815616062,0.9605088015373122
2014-04-11,0.05273727672794841,0.044181724946459895,0.8377703151866684
2014-04-17,0.05365094595263332,0.044268772516974295,0.8251256661170105
2014-04-25,0.05106497619045915,0.04437142155756976,0.8689208312185603
2014-05-02,0.04735901040705734,0.04449960133576618,0.9396227022753614
2014-05-09,0.04777577006653432,0.04464317281341436,0.934431255660403
2014-05-16,0.05040855090113137,0.04464317281341436,0.8856269822351189
2014-05-23,0.05190630548178747,0.04464317281341436,0.8600722474667061
2014-05-30,0.05149444239145184,0.04464317281341436,0.8669512813449787
2014-06-06,0.05229489757225804,0.04464317281341436,0.8536812363334114
2014-06-13,0.05210535576431087,0.04464317281341436,0.8567866423434408
2014-06-20,0.052311643069323906,0.04464317281341436,0.8534079641553752
2014-06-27,0.0510086965549256,0.04464317281341436,0.8752070887626601
2014-07-03,0.04647540899032846,0.04464317281341436,0.9605762226364616
2014-07-11,0.040831949827739654,0.044467038179520066,1.0
2014-07-18,0.03887410873675744,0.044347262663284065,1.0
2014-07-25,0.036558199496578236,0.044268772516974295,1.0
2014-08-01,0.03807465085693106,0.0441295467184086,1.0
2014-08-08,0.032603087231618345,0.0439792172800451,1.0
2014-08-15,0.03331093052567191,0.04387164124938685,1.0
2014-08-22,0.03136790506279934,0.043571771484764085,1.0
2014-08-29,0.030197971252905347,0.04331827310605145,1.0
2014-09-05,0.03049065642611496,0.04331827310605145,1.0
2014-09-12,0.030885382309585978,0.04331827310605145,1.0
2014-09-19,0.03321156951366801,0.04331827310605145,1.0
2014-09-26,0.03453563875480957,0.04331827310605145,1.0
2014-10-03,0.037322163067615995,0.04331827310605145,1.0
2014-10-10,0.03969063826003535,0.04331827310605145,1.0
2014-10-17,0.03994884965304046,0.04331827310605145,1.0
2014-10-24,0.04337554423647203,0.0433833695547704,1.0
2014-10-31,0.045921255945004194,0.04352347383627313,0.947784918783522
2014-11-07,0.04507281820470681,0.043854575491703796,0.9729716764665096
2014-11-14,0.045174866341457065,0.04397150950020215,0.9733622489957299
2014-11-21,0.04510445557833723,0.0441295467184086,0.9783855309319629
2014-11-28,0.045436353876579016,0.044231088227281945,0.9734735394356028
2014-12-05,0.045940424286757445,0.04430212869035147,0.9643386925166422
2014-12-12,0.047121489590624996,0.04441093960087513,0.9424774128895718
2014-12-19,0.049400150518025716,0.04449960133576618,0.900798901807569
2014-12-26,0.04888853426181111,0.04464317281341436,0.9131624313860237
2015-01-02,0.05227947319104999,0.04482059210899127,0.8573267742235848
2015-01-09,0.05165325263797504,0.04485111403063352,0.868311514571676
2015-01-16,0.05091910046876936,0.04504960534280797,0.8847290099014735
2015-01-23,0.053423495430351894,0.04512305402092687,0.8446293837091529
2015-01-30,0.05232199462294054,0.045177768809001415,0.8634565469947365
2015-02-06,0.05214751720371462,0.04524067706098403,0.867551889081335
2015-02-13,0.05301148039343431,0.045319394723125336,0.8548977388818277
2015-02-20,0.05305910639229018,0.04540431279298554,0.8557308232311857
2015-02-27,0.05297298542093119,0.045495547022735436,0.8588443083058482
2015-03-06,0.05256119775938303,0.04557843013292051,0.8671497621034333
2015-03-13,0.05057121893083137,0.04565484196545467,0.9027831033279806
2015-03-20,0.05000828509946587,0.04570361985173128,0.9139209585137209
2015-03-27,0.05221788261136331,0.04591556416949804,0.8793072769960649
2015-04-02,0.047662747948111706,0.04604795806282005,0.966120503856605
2015-04-10,0.04737523193799131,0.04631903782202142,0.9777057742460801
2015-04-17,0.047707566841681294,0.046441278695211446,0.973457289266668
2015-04-24,0.04377166090638513,0.046441278695211446,1.0
2015-05-01,0.04695903816092047,0.04646366128411834,0.9894508725859213
2015-05-08,0.04784814808466032,0.046673792678369214,0.975456617376011
2015-05-15,0.04870147346898927,0.04693043507762648,0.9636348088628057
2015-05-22,0.048271694675644315,0.04699628556127479,0.9735785303801849
2015-05-29,0.04833302058631608,0.04708103174511159,0.9740966149846023
2015-06-05,0.048062736906642235,0.047204745691503715,0.982148515245707
2015-06-12,0.04647104224726029,0.047204745691503715,1.0
2015-06-19,0.04421489001905244,0.047204745691503715,1.0
2015-06-26,0.04187282404200657,0.04708103174511159,1.0
2015-07-02,0.04534742319887879,0.04699628556127479,1.0
2015-07-10,0.04695306630354953,0.046942160893070434,0.9997677380555172
2015-07-17,0.04800382433741371,0.046942160893070434,0.9778837736576786
2015-07-24,0.050084557581990596,0.046942160893070434,0.937258172166622
2015-07-31,0.04562390280498127,0.046942160893070434,1.0
2015-08-07,0.05018231762143786,0.046956052232235,0.9357091194244763
2015-08-14,0.051580616729957535,0.04699628556127479,0.911122986514812
2015-08-21,0.05230137279577277,0.04699628556127479,0.8985669600831823
2015-08-28,0.05874434386608178,0.04699628556127479,0.8000137965352241
2015-09-04,0.05918942276644631,0.04699628556127479,0.7939980382426766
2015-09-11,0.059475088260210876,0.04699628556127479,0.7901843769556124
2015-09-18,0.05927700519157394,0.04705553586639312,0.7938244470063399
2015-09-25,0.05644526594025802,0.04711900750227107,0.8347734166429845
2015-10-02,0.05795280050015352,0.047290317832965806,0.8160143672925786
2015-10-09,0.05596812366794785,0.04739021914892962,0.8467358925607386
2015-10-16,0.055215794112731614,0.04739021914892962,0.8582728893145163
2015-10-23,0.0581704173133008,0.04739021914892962,0.8146790299558972
2015-10-30,0.05603833903211597,0.04739021914892962,0.8456749426811161
2015-11-06,0.05475979700513011,0.04739021914892962,0.8654199201010537
2015-11-13,0.054349191084274384,0.04739021914892962,0.871958132282887
2015-11-20,0.05108953588995535,0.047414025798093756,0.9280574773711296
2015-11-27,0.048930238439998865,0.04749205169838831,0.9706074037760077
2015-12-04,0.054354935773889564,0.04759191943924049,0.8755767762695468
2015-12-11,0.05643337282508288,0.04765329398104445,0.8444169043155976
2015-12-18,0.05989757326291734,0.047745288720290345,0.797115577800036
2015-12-24,0.05873599685311111,0.04787829630953496,0.8151440151645091
2015-12-31,0.05819022151253747,0.04804544788327232,0.8256618832928933
2016-01-08,0.06081954684127407,0.04815969689602953,0.7918457041732977
2016-01-15,0.062436229373713376,0.04824281428756774,0.772673410477903
2016-01-22,0.06324548608293609,0.04832415965124784,0.7640728634432286
2016-01-29,0.0632510529970426,0.04859316614387535,0.7682586113807053
2016-02-05,0.06504802273570397,0.04866111838183326,0.7480799005920259
2016-02-12,0.06509545602999829,0.04876553520722132,0.7491388520997293
2016-02-19,0.06285151124512847,0.04891673633212372,0.7782905353117533
2016-02-26,0.06402029246708546,0.04905413298581298,0.7662278801839748
2016-03-04,0.060760693592670834,0.04959888803844526,0.8162989114467261
2016-03-11,0.061243996925448185,0.05002611654574579,0.8168329804901886
2016-03-18,0.05764028413776355,0.05010697525957007,0.869304792804483
2016-03-24,0.05722270462691431,0.05018517508982538,0.877015083733409
2016-04-01,0.05435590378509931,0.05052076465144929,0.9294439266650304
2016-04-08,0.05389906849887177,0.050691427355298864,0.9404880040989938
2016-04-15,0.050380094597216145,0.0507669097267257,1.0
2016-04-22,0.045713253998028856,0.05059370519838109,1.0
2016-04-29,0.04228520817046546,0.05046042796749267,1.0
2016-05-06,0.0427554340293985,0.05046042796749267,1.0
2016-05-13,0.04135414972643845,0.050394322749173756,1.0
2016-05-20,0.0416443817604405,0.05014696054748368,1.0
2016-05-27,0.04234466237696565,0.050051427115177106,1.0
2016-06-03,0.039089822875420836,0.04938202621016109,1.0
2016-06-10,0.03805086985845683,0.04900829217222259,1.0
2016-06-17,0.03820162712224959,0.0488924428793338,1.0
2016-06-24,0.03662749111333029,0.048667944517725624,1.0
2016-07-01,0.043002882343238166,0.04853943080248001,1.0
2016-07-08,0.04212359287039113,0.04853943080248001,1.0
2016-07-15,0.04404915978976446,0.04853943080248001,1.0
2016-07-22,0.043550996931311904,0.04853943080248001,1.0
2016-07-29,0.043053781080046385,0.04853943080248001,1.0
2016-08-05,0.043996256808151536,0.04853943080248001,1.0
2016-08-12,0.04117861868385065,0.04853943080248001,1.0
2016-08-19,0.03988509736506083,0.04853943080248001,1.0
2016-08-26,0.03958011775068936,0.04853943080248001,1.0
2016-09-02,0.039229132232451364,0.04853943080248001,1.0
2016-09-09,0.03930365665642463,0.04853943080248001,1.0
2016-09-16,0.041820914202955126,0.04853943080248001,1.0
2016-09-23,0.04032003706621637,0.04853943080248001,1.0
2016-09-30,0.04023041795829188,0.04853943080248001,1.0
2016-10-07,0.03773618175872582,0.04853943080248001,1.0
2016-10-14,0.03826976601762337,0.04853943080248001,1.0
2016-10-21,0.038393586864260885,0.04853943080248001,1.0
2016-10-28,0.03924069986764269,0.04853943080248001,1.0
2016-11-04,0.040732122634344184,0.04853943080248001,1.0
2016-11-11,0.04872457912510856,0.04859316614387535,0.9973029427120184
2016-11-18,0.048874331332786417,0.048672234671169656,0.9958649733693402
2016-11-25,0.05023537536740362,0.04870001607084527,0.9694366910702015
2016-12-02,0.04984259105424337,0.048881432797298764,0.9807161257748702
2016-12-09,0.050394360159930984,0.04893928117012282,0.9711261540936259
2016-12-16,0.047946086056526824,0.04905413298581298,1.0
2016-12-23,0.04612779796485935,0.04891329496842768,1.0
2016-12-30,0.04633123496616993,0.048885341414821454,1.0
2017-01-06,0.04643596186310043,0.04871302629704892,1.0
2017-01-13,0.047597656060793886,0.048655279838488885,1.0
2017-01-20,0.04710734081336058,0.04859316614387535,1.0
2017-01-27,0.047031755348410524,0.04833912444483847,1.0
2017-02-03,0.04655728380481628,0.04818022719719696,1.0
2017-02-10,0.043311710048241435,0.04798253104454695,1.0
2017-02-17,0.04315762098070092,0.04787829630953496,1.0
2017-02-24,0.04317818706213162,0.04773549521056687,1.0
2017-03-03,0.04272003487294283,0.04762140407850393,1.0
2017-03-10,0.040040256001336115,0.04755478209289189,1.0
2017-03-17,0.040798535925346366,0.047475026583300925,1.0
2017-03-24,0.04225329403917193,0.0473591677979142,1.0
2017-03-31,0.04185022963274106,0.04714089356079049,1.0
2017-04-07,0.040116846227415126,0.04709869258914336,1.0
2017-04-13,0.04070574394247841,0.04706542411176823,1.0
2017-04-21,0.0391001519568933,0.04701190938941546,1.0
2017-04-28,0.0391069412332282,0.04701190938941546,1.0
2017-05-05,0.03922480212888376,0.04688894724221447,1.0
2017-05-12,0.039220470454223395,0.04667178843167234,1.0
2017-05-19,0.04043737277660552,0.046511006068688625,1.0
2017-05-26,0.03908928695580015,0.046356430220755585,1.0
2017-06-02,0.03768851503061995,0.04621005602422795,1.0
2017-06-09,0.03898849615156666,0.046010247437567306,1.0
2017-06-16,0.03546015077905737,0.04591490956655603,1.0
2017-06-23,0.040588395212754584,0.04587800078718074,1.0
2017-06-30,0.041364557621791684,0.04587800078718074,1.0
2017-07-07,0.041858820702323926,0.04566857840150507,1.0
2017-07-14,0.04079788912577238,0.04528184505199431,1.0
2017-07-21,0.03980887167466416,0.04461053325363481,1.0
2017-07-28,0.0385799543912947,0.043994181944997754,1.0
2017-08-04,0.03684743847400408,0.04372381871979479,1.0
2017-08-11,0.037292343032213966,0.04359858688303036,1.0
2017-08-18,0.041601927672173786,0.04347929081847489,1.0
2017-08-25,0.041487767256562794,0.043396123697469896,1.0
2017-09-01,0.040357746700514424,0.04325671353983491,1.0
2017-09-08,0.04138542224389086,0.04314267607806406,1.0
2017-09-15,0.03883873935716537,0.04305465402819544,1.0
2017-09-22,0.03659048696873679,0.04294722018175545,1.0
2017-09-29,0.03718977840462591,0.042896527722659686,1.0
2017-10-06,0.03828953403508125,0.04272226308086615,1.0
2017-10-13,0.03813061339580763,0.04246617795165146,1.0
2017-10-20,0.038399875616022455,0.042314935273715555,1.0
2017-10-27,0.038432232394379345,0.04217097177504686,1.0
2017-11-03,0.037202570170538296,0.04193980724936948,1.0
2017-11-10,0.035687140376790424,0.041829929249496994,1.0
2017-11-17,0.03418269426966161,0.04174236767734332,1.0
2017-11-24,0.035382722238589154,0.041640300625963675,1.0
2017-12-01,0.034216175778934155,0.04154527549175699,1.0
2017-12-08,0.03412486896609071,0.041431917553072184,1.0
2017-12-15,0.03680671212044505,0.041367051747561445,1.0
2017-12-22,0.03446608287466026,0.04133334893512479,1.0
2017-12-29,0.03412368340911165,0.04128992592695128,1.0
2018-01-05,0.03599388359871485,0.04114165359002432,1.0
2018-01-12,0.03644519613420366,0.040964819957920534,1.0
2018-01-19,0.03676012878332804,0.040798212525559374,1.0
2018-01-26,0.035661985819693515,0.040718933288411294,1.0
2018-02-02,0.03560713888736476,0.04064910551935094,1.0
2018-02-09,0.05105097023139596,0.04064910551935094,0.796245503956202
2018-02-16,0.052451927630453136,0.04064910551935094,0.7749782964268108
2018-02-23,0.05281525185368842,0.04064910551935094,0.7696471017871737
2018-03-02,0.0540075388346194,0.04064910551935094,0.7526561364669044
2018-03-09,0.05531188033590557,0.04064910551935094,0.7349073159778963
2018-03-16,0.05350570012058276,0.04064910551935094,0.7597154214923337
2018-03-23,0.05873709214244654,0.04064910551935094,0.6920517178611868
2018-03-29,0.05791363991481326,0.04064910551935094,0.7018917405147183
2018-04-06,0.05943517493023142,0.04064910551935094,0.6839233764696967
2018-04-13,0.060911094756246384,0.04064910551935094,0.66735141901521
2018-04-20,0.06147367129899226,0.04064910551935094,0.6612441499002729
2018-04-27,0.061936635076732235,0.04064910551935094,0.6563014840730605
2018-05-04,0.05352681235752885,0.04064910551935094,0.7594157718161488
2018-05-11,0.050371019364188294,0.04064910551935094,0.8069939030904498
2018-05-18,0.048893130059032876,0.04064910551935094,0.8313868527188132
2018-05-25,0.04636147660729653,0.04064910551935094,0.8767862564790149
2018-06-01,0.04664705093973406,0.04065883720403956,0.8716271743859862
2018-06-08,0.04564370328469635,0.04074779160743244,0.8927363179379568
2018-06-15,0.04555702201628373,0.040802571650621705,0.8956373758591462
2018-06-22,0.03784152356442867,0.04080761798394975,1.0
2018-06-29,0.0378782092250834,0.04080761798394975,1.0
2018-07-06,0.03489381328090907,0.04078263726078829,1.0
2018-07-13,0.0342562730886922,0.0406793974354467,1.0
2018-07-20,0.03222380365732772,0.04060671534565783,1.0
2018-07-27,0.033549783365686335,0.04043126923016942,1.0
2018-08-03,0.036443470259585206,0.04032191235530666,1.0
2018-08-10,0.035142989703438585,0.040238687870950945,1.0
2018-08-17,0.03594179276301817,0.040014478952294284,1.0
2018-08-24,0.03458470617058251,0.040014478952294284,1.0
2018-08-31,0.03325673545414739,0.040014478952294284,1.0
2018-09-07,0.033186220233651205,0.040014478952294284,1.0
2018-09-14,0.033422962144314394,0.039908141436765576,1.0
2018-09-21,0.032246267029469394,0.039866054506066194,1.0
2018-09-28,0.03401248901023397,0.03980174197389325,1.0
2018-10-05,0.032805234635034555,0.039792580288722054,1.0
2018-10-12,0.04106609188500522,0.03982776806253556,0.9698455887660978
2018-10-19,0.04459127667589889,0.039917900852303526,0.8951952899316454
2018-10-26,0.04083780132751567,0.04014823962540652,0.9831146222447452
2018-11-02,0.042753344016730456,0.040306534965898935,0.9427691773098725
2018-11-09,0.04586433851946187,0.040306534965898935,0.8788208064702697
2018-11-16,0.045372747137159164,0.040306534965898935,0.8883423973438204
2018-11-23,0.04512052194142181,0.040306534965898935,0.8933082604458192
2018-11-30,0.049698068186644996,0.040306534965898935,0.8110282036421331
2018-12-07,0.05264894849091378,0.040306534965898935,0.7655715094263484
2018-12-14,0.05287965000138137,0.040306534965898935,0.7622315004892433
2018-12-21,0.053417935490845676,0.040306534965898935,0.7545505942064409
2018-12-28,0.054220869079991796,0.040306534965898935,0.74337677816331
2019-01-04,0.05687673552610676,0.040306534965898935,0.7086647043481952
2019-01-11,0.051653418359690055,0.040306534965898935,0.7803265736494578
2019-01-18,0.049763148598442365,0.040306534965898935,0.8099675382509974
2019-01-25,0.0492264258102607,0.040306534965898935,0.8187987306097995
2019-02-01,0.04796983529677414,0.040306534965898935,0.8402475163096809
2019-02-08,0.04476756744548734,0.040306534965898935,0.9003512423358601
2019-02-15,0.04440719468921189,0.040306534965898935,0.9076577623961201
2019-02-22,0.04424318507126217,0.040306534965898935,0.9110224524065684
2019-03-01,0.04001486032711722,0.0402675713507705,1.0
2019-03-08,0.03669165363944654,0.04003126246679491,1.0
2019-03-15,0.038790883839002234,0.04001856462968546,1.0
2019-03-22,0.03919579311199457,0.03980174197389325,1.0
2019-03-29,0.03334077527022025,0.03961501934978161,1.0
2019-04-05,0.03308126306910808,0.0393855479879168,1.0
2019-04-12,0.03233198913376374,0.03930232467556752,1.0
2019-04-18,0.03194860314729596,0.03926540036137109,1.0
2019-04-26,0.03311634402550253,0.03922263629155358,1.0
2019-05-03,0.03393206050009734,0.03918782780102215,1.0
2019-05-10,0.036083980313154795,0.039107414443940225,1.0
2019-05-17,0.03854712074102389,0.03907640307575022,1.0
2019-05-24,0.039059002907696726,0.038847246916051986,0.9945785612565391
2019-05-31,0.039599042997413875,0.038847246916051986,0.981014791660218
2019-06-07,0.03990555108119221,0.039060551560890146,0.9788250131270504
2019-06-14,0.0382477867662692,0.03911440600243963,1.0
2019-06-21,0.03655477886780714,0.03911440600243963,1.0
2019-06-28,0.03923743269271709,0.039036124367127056,0.9948694827419889
2019-07-05,0.04041565172935204,0.039036124367127056,0.9658665070784174
2019-07-12,0.04163216257726386,0.039036124367127056,0.9376434456096558
2019-07-19,0.045654259659464014,0.039036124367127056,0.8550379451621436
2019-07-26,0.045942367839744286,0.039036124367127056,0.8496759353652054
2019-08-02,0.04655325154608496,0.03921661290235583,0.842403303742032
2019-08-09,0.051419429239569964,0.039385697173021796,0.7659691629309728
2019-08-16,0.05320387161050739,0.039701409517820974,0.7462127908372034
2019-08-23,0.05354244069353571,0.03996020570415472,0.7463276829847466
2019-08-30,0.05267168901123516,0.03996020570415472,0.7586657358876604
2019-09-06,0.05312141644005625,0.03996020570415472,0.7522428500988293
2019-09-13,0.055047813398816675,0.03996020570415472,0.7259181289299624
2019-09-20,0.05513644032093379,0.040099764751912514,0.7272824382296537
2019-09-27,0.053561849905011776,0.040292005316697056,0.7522519365584298
2019-10-04,0.05572164495997743,0.04062190929494059,0.7290148976060854
2019-10-11,0.05306645390962492,0.0408146639311514,0.76912363506823
2019-10-18,0.05353581841757075,0.040976498909622495,0.7654034274775144
2019-10-25,0.05304786320447704,0.041701295751603765,0.7861069840054242
2019-11-01,0.04837142180116431,0.042659590810832426,0.8819172400221984
2019-11-08,0.04730077753054776,0.04337830810917045,0.9170738912517008
2019-11-15,0.04733252955259138,0.04400326751166162,0.9296622835838384
2019-11-22,0.045896417078250366,0.04452301622812199,0.9700760770108303
2019-11-29,0.04661751085071693,0.04466191580530512,0.9580502045320651
2019-12-06,0.04405613955293205,0.044799461968779514,1.0
2019-12-13,0.04455098928010619,0.044799461968779514,1.0
2019-12-20,0.04408144116637192,0.044799461968779514,1.0
2019-12-27,0.0416244780363925,0.044799461968779514,1.0
2020-01-03,0.04972929555941435,0.044904418991200866,0.9029771784631669
2020-01-10,0.04984822123147343,0.04524938908806898,0.9077433049807438
2020-01-17,0.05071368935458499,0.04537833646341821,0.8947946213523822
2020-01-24,0.05087085484657641,0.0455106692851274,0.89463150211226
2020-01-31,0.04942468808665779,0.0456333765288442,0.9232911384050382
2020-02-07,0.05089523911540849,0.045642361184687966,0.8967903870377884
2020-02-14,0.050207724449274536,0.045642361184687966,0.9090705003131737
2020-02-21,0.04978218856648297,0.045642361184687966,0.9168411935874141
2020-02-28,0.0563512476223392,0.045642361184687966,0.8099618572880375
2020-03-06,0.06674353362342407,0.045642361184687966,0.683846939273672
2020-03-13,0.09201330015966493,0.045642361184687966,0.4960409104497679
2020-03-20,0.09953586087989776,0.045642361184687966,0.45855193074344414
2020-03-27,0.10556336074815306,0.045642361184687966,0.43236934539796307
2020-04-03,0.10810351211916586,0.045642361184687966,0.42220979031999417
2020-04-09,0.11402767496193907,0.045642361184687966,0.4002744175913679
2020-04-17,0.12042424248299807,0.045642361184687966,0.37901306450926536
2020-04-24,0.12328828916279962,0.045642361184687966,0.3702084074215531
2020-05-01,0.1294895631267291,0.045642361184687966,0.352479073081887
2020-05-08,0.13313532192821026,0.045642361184687966,0.3428268360615781
2020-05-15,0.13553632348966907,0.045642361184687966,0.3367537204015051
2020-05-22,0.13569788642348674,0.045642361184687966,0.33635277886530246
2020-05-29,0.13382586107508931,0.045642361184687966,0.34105785546993916
2020-06-05,0.12934130525634355,0.045642361184687966,0.3528831033073979
2020-06-12,0.1266496133185063,0.045647639372071794,0.36042462488435933
2020-06-19,0.12005299646610013,0.04591939245899733,0.3824926808217051
2020-06-26,0.12109299908062487,0.04615860688730855,0.381183117420155
