,portfolio_value
2011-04-04,1.0026610135718537
2011-04-05,1.0015290711183908
2011-04-06,1.0021301267196878
2011-04-07,1.0000475127889068
2011-04-08,0.9973688705306492
2011-04-11,0.9977893972008951
2011-04-12,0.9956728788054874
2011-04-13,0.9942831493314271
2011-04-14,0.9925608377426324
2011-04-15,0.9952477702531277
2011-04-18,0.9950269429193327
2011-04-19,0.99477162630127
2011-04-20,0.9992938257323997
2011-04-21,1.0053607432535006
2011-04-25,1.0048968593280154
2011-04-26,1.0094928223292106
2011-04-27,1.0097736809015934
2011-04-28,1.0124650171707832
2011-04-29,1.0138103749552836
2011-05-02,1.0124139573034108
2011-05-03,1.0087132300191075
2011-05-04,1.0072855158841751
2011-05-05,1.0052643426897048
2011-05-06,1.0028422521039309
2011-05-09,1.0064988309344702
2011-05-10,1.0072142955906103
2011-05-11,1.0022200089771218
2011-05-12,1.000585061556263
2011-05-13,0.995775932775727
2011-05-16,0.99371967827781
2011-05-17,0.9904462387448746
2011-05-18,0.9940427357987898
2011-05-19,0.997566771270052
2011-05-20,1.0006079258897675
2011-05-23,0.9951892551577832
2011-05-24,0.9925437939672229
2011-05-25,0.993603951414488
2011-05-26,0.9970828178020466
2011-05-27,0.997684436184798
2011-05-31,0.9988335470576412
2011-06-01,0.9959367306086141
2011-06-02,0.982871988259889
2011-06-03,0.9808929346182101
2011-06-06,0.9797470026415622
2011-06-07,0.9800792780074457
2011-06-08,0.98262954174417
2011-06-09,0.9826900045065783
2011-06-10,0.9833307184692779
2011-06-13,0.9824660713046599
2011-06-14,0.9862805520997325
2011-06-15,0.985959457107854
2011-06-16,0.9839340287788666
2011-06-17,0.9828941211819082
2011-06-20,0.9835990653283228
2011-06-21,0.9863735521880359
2011-06-22,0.9887536781236311
2011-06-23,0.9837961767612697
2011-06-24,0.9820570642696818
2011-06-27,0.9826599199191167
2011-06-28,0.9836297895064653
2011-06-29,0.9887027580727114
2011-06-30,0.9923254576691571
2011-07-01,0.9999934003051592
2011-07-05,1.0046926166971522
2011-07-06,1.0061284671323847
2011-07-07,1.0058521361639878
2011-07-08,1.0074410443288244
2011-07-11,1.0038551132419546
2011-07-12,1.0008198010538016
2011-07-13,1.0020114461163088
2011-07-14,1.0001076052209328
2011-07-15,0.9978981622121283
2011-07-18,0.9972621394017006
2011-07-19,1.0013869583357082
2011-07-20,1.0040137264845743
2011-07-21,1.0056640614251393
2011-07-22,1.0089811617471434
2011-07-25,1.0068218354036518
2011-07-26,0.9998675097898946
2011-07-27,0.9940870888997295
2011-07-28,0.9871720230301433
2011-07-29,0.9859507009493119
2011-08-01,0.9861458903235942
2011-08-02,0.983835616210916
2011-08-03,0.9812118490028687
2011-08-04,0.98137834266936
2011-08-05,0.9769678359345656
2011-08-08,0.9763285068996796
2011-08-09,0.9761947976091725
2011-08-10,0.9854838807860161
2011-08-11,0.9773806106961255
2011-08-12,0.9838726432044481
2011-08-15,0.9812293127820637
2011-08-16,0.9762396817055567
2011-08-17,0.9753511941383789
2011-08-18,0.9776326738840045
2011-08-19,0.9771819608982584
2011-08-22,0.9755126104045828
2011-08-23,0.9766226525754338
2011-08-24,0.9797198964703255
2011-08-25,0.9823331513850146
2011-08-26,0.9821388405958854
2011-08-29,0.9796843464191999
2011-08-30,0.9811602112584954
2011-08-31,0.9799526981289594
2011-09-01,0.9813170415778429
2011-09-02,0.9810796306016869
2011-09-06,0.9809568449427429
2011-09-07,0.9759820397339282
2011-09-08,0.9793054110411218
2011-09-09,0.9806514619531331
2011-09-12,0.9786940005268338
2011-09-13,0.976600482301538
2011-09-14,0.9760566546702213
2011-09-15,0.973897293353496
2011-09-16,0.9772303910092958
2011-09-19,0.9790457449954446
2011-09-20,0.9741927208852569
2011-09-21,0.974539307103018
2011-09-22,0.9748614680294945
2011-09-23,0.9707598297704159
2011-09-26,0.96726154573149
2011-09-27,0.9687894997508527
2011-09-28,0.9680639976181095
2011-09-29,0.9670467250137665
