,portfolio_value
2025-01-06,1.0
2025-01-07,1.00064915570523
2025-01-08,1.00182887051484
2025-01-10,0.9989246741832815
2025-01-13,0.9967988673175047
2025-01-14,0.9999765587313931
2025-01-15,1.0020272275601514
2025-01-16,1.0064209781414226
2025-01-17,1.009621358381836
2025-01-21,1.0156459414348895
2025-01-22,1.0176619523508152
2025-01-23,1.0202938965033328
2025-01-24,1.0209397486741796
2025-01-27,1.0206164455050553
2025-01-28,1.023865755528402
2025-01-29,1.0238006867777076
2025-01-30,1.0250280698435141
2025-01-31,1.0237724894490787
2025-02-03,1.0258487648333197
2025-02-04,1.0278466451575778
2025-02-05,1.030765114864965
2025-02-06,1.032610379131202
2025-02-07,1.0341791587838056
2025-02-10,1.030754844511886
2025-02-11,1.0313973433139743
2025-02-12,1.0291051578081079
2025-02-13,1.0327938541623136
2025-02-14,1.0245479122304861
2025-02-18,1.026177739207345
2025-02-19,1.0284310445830145
2025-02-20,1.0244205092452385
2025-02-21,1.023217934995807
2025-02-24,1.0211505274022348
2025-02-25,1.021696155064183
2025-02-26,1.0251394383367516
2025-02-27,1.02178423684528
2025-02-28,1.0252998359436092
2025-03-03,1.0181642650108818
2025-03-04,1.014783430582857
2025-03-05,1.0197181106421618
2025-03-06,1.0111664838580054
2025-03-07,1.0082549172758135
2025-03-10,1.0150518394066248
2025-03-11,1.0122913453077407
2025-03-12,1.0209525269165165
2025-03-13,1.0269447316491818
2025-03-14,1.0244601725504912
2025-03-17,1.0259685111255523
2025-03-18,1.0385426430132094
2025-03-19,1.043370319481075
2025-03-20,1.0456874359878754
2025-03-21,1.0464415579475923
2025-03-24,1.0490175662194012
2025-03-25,1.0463848654638426
2025-03-26,1.0512291169921075
2025-03-27,1.050721599374387
2025-03-28,1.0528958808966975
2025-03-31,1.048765334092824
2025-04-01,1.0481152998396446
2025-04-02,1.0468323964170994
2025-04-03,1.049158980863052
2025-04-04,1.0501541380296537
2025-04-07,1.0523415187869183
2025-04-08,1.057035377772909
2025-04-09,1.0498240436824655
2025-04-10,1.0518478413223213
2025-04-11,1.0497033956532849
2025-04-14,1.0480328860712456
2025-04-15,1.0481336361381615
2025-04-16,1.0505897433529
2025-04-17,1.0474677524911045
2025-04-21,1.0478050480456818
2025-04-22,1.0471198272525748
2025-04-23,1.049175653841818
