date,ticker,side,ret
2010-08-31,CEC,long,-0.09674690672574726
2010-08-31,CECO_old,long,-0.2857757642891763
2010-08-31,PCXCQ,short,0.11504250552763759
2010-08-31,LNW,short,0.027564901864771556
2010-08-31,LVLT,short,0.056467101163231184
2010-08-31,ARTG,short,0.022055245536714622
2010-08-31,SGMS,short,0.027564901864771556
2010-08-31,XNPT,short,0.05215191026648193
2010-09-30,ATW,long,0.11376325308402957
2010-09-30,BEZ_old,long,0.052791149106152346
2010-09-30,B_old,long,-0.05175117153488695
2010-09-30,EPAY,short,-0.08398020987834293
2010-09-30,JNY,short,-0.15416504662137606
2010-09-30,PCBK,short,0.008698051578591912
2010-09-30,SBIB,short,-0.06084964775764415
2010-09-30,CV_old,short,0.04767855750067255
2010-09-30,VGR,short,-0.07150075043812677
2010-09-30,ARO,long,0.08654968982632716
2010-09-30,AROPQ,long,0.08654872058982854
2010-09-30,SDOC,short,-0.40594056484430674
2010-09-30,ACC,short,-0.021131072993412523
2010-09-30,BMR_old,short,-0.0620230831676719
2010-10-29,ARST,long,0.7275041334818857
2010-10-29,ORIT,short,-0.07791396583303471
2010-10-29,HME,short,-0.11508418831938144
2010-10-29,NPSP,short,0.09600837093325285
2010-10-29,CECO_old,long,-0.19440796716712005
2010-11-30,ASNAQ,long,-0.020774003931255836
2010-11-30,ASNA,long,-0.020774003931255836
2010-11-30,BYI,long,0.20555674399551083
2010-11-30,MFGLQ,short,-0.24538529129854195
2010-11-30,CNW,short,-0.010870176296165601
2010-11-30,OSGIQ,short,-0.10552659867872914
2010-11-30,FMER,short,-0.03883125060872667
2010-11-30,GR,short,-0.4088623513355175
2010-11-30,INT,short,-0.16349323896397575
2010-11-30,GEN1,short,-0.008097099294077937
2010-12-31,CBST,long,-0.020447241491089785
2010-12-31,ARBA,long,0.47043139718540194
2010-12-31,IRC,short,-0.10412392975579152
2010-12-31,HI,short,0.03765518954405793
2010-12-31,SNV,short,-0.30745591141131284
2010-12-31,USG_old,short,-0.3938692857188072
2010-12-31,HLS,short,-0.0820331947596048
2010-12-31,UIL,short,-0.0871719217325828
2010-12-31,SIVB,short,-0.2621671579390356
2010-12-31,SIVBQ,short,-0.2621671579390356
2010-12-31,LVLT,short,-0.04567889162040361
2010-12-31,ZIOP,short,-0.26843881954176124
2010-12-31,AMLN,long,0.12530218452653696
2010-12-31,PPS,short,-0.19912401998178278
2010-12-31,HTS,short,-0.07788080011932573
2010-12-31,SKS,short,0.036312300244015924
2010-12-31,LNCE,short,-0.20961811022610535
2010-12-31,TIN,short,-0.005009661428630352
2010-12-31,LNW,short,-0.24341808762268835
2010-12-31,RAD,short,0.04722113452983522
2010-12-31,SGMS,short,-0.24341808762268835
2011-01-31,BPL,short,0.3079952038690214
2011-01-31,SFYWQ,short,-0.1778475506798185
2011-01-31,CSU,long,0.00509134419638424
2011-01-31,CERN,long,0.03444486251199974
2011-01-31,CSUNY,long,0.04128688647794432
2011-01-31,CRWN,long,-0.10138299842534182
2011-01-31,CSGS,long,0.012248258033719095
2011-01-31,APPCQ,long,-0.38487077989650875
2011-01-31,CSUN,long,0.041286111755807875
2011-01-31,LMST,short,0.08050567159386532
2011-01-31,GMO,short,0.2135250527696514
2011-01-31,KAR,short,-0.08438723645670146
2011-01-31,GEOY,short,0.05245993126013356
2011-01-31,CADX,short,-0.031433014010689105
2011-01-31,PBIB,short,0.08050422716626074
2011-01-31,AREXQ,short,-0.15928017143801634
2011-01-31,KW,short,-0.0607845801989312
2011-01-31,AREX,short,-0.15928017143801634
2011-01-31,VIT,short,-0.020653141658959935
2011-01-31,GMOL,short,0.2135250527696514
2011-01-31,RSYS,short,0.04943815721825406
2011-01-31,ENTR1,short,0.0881765876146933
2011-01-31,ERN,short,0.06296961958665927
2011-01-31,SNCR,short,-0.07357451579635879
2011-01-31,IRIS,short,0.032277723134514616
2011-01-31,KFN,short,-0.04648905658942484
2011-01-31,CYTR,short,0.18246955389358302
2011-01-31,GMOLQ,short,0.2135250527696514
2011-01-31,ASTID,short,0.04776164911368985
2011-02-28,JAH,short,-0.15702916238368478
2011-02-28,EQC,short,-0.16265149532107756
2011-02-28,CLSP,long,-0.07462688160516195
2011-02-28,CHSP,long,-0.015536660083635745
2011-02-28,ADGE,short,0.16942079271068966
2011-02-28,FSYS,short,0.006216899661796433
2011-02-28,AEC_old,short,-0.06278613738012255
2011-02-28,NPSP,short,-0.014744850196904616
2011-02-28,TOBC,short,-0.050205455239437584
2011-02-28,MNTA,short,0.07076584832979184
2011-02-28,TSTC,short,0.19209039395819477
2011-02-28,KITDQ,short,0.1776422620141097
2011-02-28,CBPO,short,-0.03342655138482404
2011-02-28,CBOU,short,-0.12102605465368034
2011-02-28,RLLY,short,0.23528756515005758
2011-02-28,AMCO,short,0.0055546232123863054
2011-02-28,CHP,short,0.062439183773451666
2011-03-31,AMSG,long,0.38659801582218845
2011-03-31,GSKNF,short,0.3463657898582739
2011-03-31,AFOP,long,1.7530017785555279
2011-03-31,BRLI_old,long,0.04081637708318797
2011-03-31,CATG_old,long,-0.13599995963531597
2011-03-31,CRDN,long,0.4164475986598333
2011-03-31,CPTS,long,0.04288316232490641
2011-03-31,CRAY,long,-0.10541232838623815
2011-03-31,CXDC,short,0.03553693500873812
2011-03-31,VSI,short,-0.011326560928599282
2011-03-31,CBB,short,0.04285717010498047
2011-03-31,CIR,short,-0.11312104094671648
2011-03-31,JRCCQ,short,0.03136544354630953
2011-03-31,CDR,short,0.027213476411780003
2011-03-31,ATPG,short,-0.08533477122052387
2011-03-31,IGTE,short,0.03586629383690602
2011-03-31,LBY,short,-0.08050127067192497
2011-03-31,OWW,short,0.3610121770564762
2011-03-31,BGG,short,-0.15929194609055472
2011-03-31,LCC,short,0.12858692205377656
2011-03-31,HNGR,short,-0.23353630191306218
2011-03-31,PPMIQ,short,0.17920720787020145
2011-03-31,CAI_old,short,-0.3399976876694966
2011-03-31,XNPT,short,0.3016373931364491
2011-03-31,CRZO,short,-0.08256153235436843
2011-03-31,CBEH,short,0.6391562311676385
2011-03-31,NAVB,short,-0.9265303071667578
2011-03-31,EXAS,short,-0.23020935602197024
2011-03-31,AEL,short,-0.03629005624002766
2011-03-31,ZN,short,-0.06170949722626465
2011-03-31,ARQL,short,-0.17208627268867202
2011-03-31,HTS,short,-0.01837120887188158
2011-03-31,KERX,short,-0.2598569155061631
2011-03-31,KAR,short,-0.09607671681705446
2011-04-29,BBRG,long,0.14666663275824665
2011-04-29,ATMS,long,0.046511627906976605
2011-04-29,BTN,long,-0.14391190662401
2011-04-29,BKYF,short,-0.21901267092957435
2011-04-29,RTI,short,-0.2114295461603331
2011-04-29,AXAS,short,-0.06365375214442014
2011-04-29,MHLD,short,0.05454808478819233
2011-04-29,FOE,short,0.057035353783038874
2011-04-29,SVNTQ,short,-0.22545634542518309
2011-04-29,TBOW,short,-0.07208855077803396
2011-04-29,MEA,short,0.0009691494928247879
2011-04-29,SGEN,short,-0.12350697796523126
2011-04-29,ARO,long,0.03735719630791423
2011-04-29,AROPQ,long,0.03735719630791423
2011-04-29,DSHKO,short,-0.01378410342996857
2011-04-29,ALXA,short,0.047245480584634354
2011-04-29,SCEI,short,0.4623428281399338
2011-04-29,ALTI_old,short,0.08401524426222375
2011-05-31,CEB,long,0.4935283314675478
2011-05-31,CEC,long,0.1944426182995147
2011-05-31,DRLCQ,short,-0.2898220482774964
2011-05-31,DRL,short,-0.2898220482774964
2011-05-31,CHFC,long,-0.050397735330503846
2011-05-31,CHG,long,0.15053160714646352
2011-05-31,CECO_old,long,0.20116120563967055
2011-05-31,AVTA,long,0.11560349295130656
2011-05-31,BBND,long,-0.25460367060545075
2011-05-31,BYON,long,-0.12936364101214748
2011-05-31,BKMU,long,-0.14976783901387714
2011-05-31,CBNJ,long,0.19124281657572895
2011-05-31,ACTS_old,long,0.01934234201911922
2011-05-31,ATV,long,0.05422775720165163
2011-05-31,BIRT,long,-0.049920670066288086
2011-05-31,CNVR,long,0.11939366696277576
2011-05-31,CALD,long,0.15403097649769637
2011-05-31,CPLA,long,-0.2804885654030421
2011-05-31,COR_old,long,0.2167059272434504
2011-05-31,CORV,long,-0.20818675680568244
2011-05-31,BORNY,long,-0.37499997707513577
2011-05-31,CPHD,long,0.40159351715982305
2011-05-31,AVDL,long,-0.1382846386416977
2011-05-31,COCO_old,long,-0.25911710809340005
2011-05-31,ARII,long,0.07465913710359762
2011-05-31,ALIM,long,-0.1912181007271755
2011-05-31,CFX,long,0.21673746799169424
2011-05-31,CLNH_old,long,0.3749234302736735
2011-05-31,ATMI,long,-0.03811636509134231
2011-05-31,BDBD,long,0.252552087138354
2011-05-31,AMRSQ,long,0.07746938507739531
2011-05-31,AMRS,long,0.07746938507739531
2011-05-31,ABBC,long,-0.045264035879257314
2011-05-31,CKP,long,-0.12411370921861531
2011-05-31,CNVO,long,0.3725575186429313
2011-05-31,BORN,long,-0.37499997707513577
2011-05-31,CFSG,long,0.2320117265638879
2011-05-31,CEDU,long,-0.16645160798103587
2011-05-31,CKSW,long,0.37313462447319656
2011-05-31,ASGN,long,0.3705522207506904
2011-05-31,AFAM,long,-0.21652614127842063
2011-05-31,BREW_old,long,0.2189086874491497
2011-05-31,BOX1,long,0.26088558223296343
2011-05-31,ALSK,long,-0.17823758996946237
2011-05-31,CBLI,short,0.3817098157459574
2011-05-31,MHR,short,0.009491192541754269
2011-05-31,GEOI,short,-0.11526346145060182
2011-05-31,GOODP,short,-0.035482419388574035
2011-05-31,DVAX,short,0.1113749094861517
2011-05-31,FPO,short,-0.022844942090458627
2011-05-31,CHTP,short,0.38424958366490075
2011-05-31,CALP,short,-0.13725046989116405
2011-05-31,SQNM,short,-0.0019180565144857747
2011-05-31,RSO,short,0.03731082533978319
2011-05-31,CSA1,short,-0.03537821606630194
2011-05-31,CYS,short,-0.02225700554530329
2011-05-31,ACW,short,0.16362804928584798
2011-05-31,LSE_old,short,0.10415493136457114
2011-05-31,ALJ,short,-1.1005078821637366
2011-05-31,CASC,short,-0.9922299161527497
2011-05-31,TAYC,short,0.26222237861629555
2011-05-31,PSID,short,0.37785255268861356
2011-05-31,BPFH,short,-0.013457701317396884
2011-05-31,ESSX,short,-0.12951879935026608
2011-05-31,PLXT,short,-0.11101553399273748
2011-05-31,QLTY_old,short,-0.30684720851323616
2011-05-31,GRM,short,-0.32001878035633413
2011-05-31,HOGS,short,0.18039222294820578
2011-05-31,ASI,short,0.07627112761864664
2011-05-31,GLUU,short,-0.6735787037064791
2011-05-31,GRT,short,-0.18736757343302538
2011-05-31,CSHZ,short,0.25997561045939904
2011-05-31,ZIOP,short,-0.18299906903216806
2011-05-31,EGIO,short,0.16583438789515606
